site,rising_percentage,stable_percentage,falling_percentage
#926,13.793103448275861,20.689655172413794,65.51724137931035
#948,16.666666666666664,40.0,43.333333333333336
#934,3.3333333333333335,23.333333333333332,73.33333333333333
#935,33.33333333333333,33.33333333333333,33.33333333333333
#861,34.78260869565217,43.47826086956522,21.73913043478261
#881,10.0,16.666666666666664,73.33333333333333
#865,10.0,26.666666666666668,63.33333333333333
#905,24.137931034482758,17.24137931034483,58.620689655172406
#907,10.344827586206897,24.137931034482758,65.51724137931035
#1024,26.666666666666668,20.0,53.333333333333336
#1035,10.344827586206897,17.24137931034483,72.41379310344827
#866,13.333333333333334,16.666666666666664,70.0
#868,3.8461538461538463,15.384615384615385,80.76923076923077
#869,10.0,23.333333333333332,66.66666666666666
#826,17.857142857142858,35.714285714285715,46.42857142857143
#1052,10.0,33.33333333333333,56.666666666666664
#875,13.793103448275861,20.689655172413794,65.51724137931035
#876,10.0,26.666666666666668,63.33333333333333
#877,7.4074074074074066,29.629629629629626,62.96296296296296
#879,0.0,28.000000000000004,72.0
#884,7.142857142857142,21.428571428571427,71.42857142857143
#885,6.896551724137931,41.37931034482759,51.724137931034484
#1064,17.24137931034483,17.24137931034483,65.51724137931035
#887,6.666666666666667,36.666666666666664,56.666666666666664
#891,17.857142857142858,64.28571428571429,17.857142857142858
#893,0.0,13.793103448275861,86.20689655172413
#895,8.333333333333332,20.833333333333336,70.83333333333334
#899,13.333333333333334,10.0,76.66666666666667
#936,13.333333333333334,30.0,56.666666666666664
#937,13.333333333333334,26.666666666666668,60.0
#813,13.333333333333334,20.0,66.66666666666666
#944,14.814814814814813,29.629629629629626,55.55555555555556
#843,3.3333333333333335,30.0,66.66666666666666
#954,0.3864734299516908,99.08212560386474,0.5314009661835749
#918,26.666666666666668,46.666666666666664,26.666666666666668
#949,37.03703703703704,44.44444444444444,18.51851851851852
#758,6.666666666666667,63.33333333333333,30.0
#1120,4.761904761904762,23.809523809523807,71.42857142857143
#754,16.666666666666664,33.33333333333333,50.0
#755,30.0,40.0,30.0
#756,6.666666666666667,70.0,23.333333333333332
#757,13.793103448275861,51.724137931034484,34.48275862068966
#759,13.333333333333334,46.666666666666664,40.0
#760,3.3333333333333335,70.0,26.666666666666668
#761,13.333333333333334,46.666666666666664,40.0
#762,16.666666666666664,36.666666666666664,46.666666666666664
#774,30.0,36.666666666666664,33.33333333333333
#775,10.0,60.0,30.0
#763,6.666666666666667,70.0,23.333333333333332
#781,10.0,63.33333333333333,26.666666666666668
#390740000000000,0.1454898157129001,99.5635305528613,0.2909796314258002
#2406402,23.333333333333332,56.666666666666664,20.0
#2414301,43.333333333333336,46.666666666666664,10.0
#1053608,0.0,11.11111111111111,88.88888888888889
#1055705,0.0,15.0,85.0
#1055802,0.0,12.5,87.5
#1061701,0.0,33.33333333333333,66.66666666666666
#1062603,3.3333333333333335,10.0,86.66666666666667
#1063601,0.0,10.0,90.0
#2414101,51.85185185185185,37.03703703703704,11.11111111111111
#2404301,26.666666666666668,26.666666666666668,46.666666666666664
#1045702,0.0,10.0,90.0
#2407605,0.0,34.48275862068966,65.51724137931035
#2407101,0.0,27.586206896551722,72.41379310344827
#1052601,0.0,13.793103448275861,86.20689655172413
#1063801,3.3333333333333335,36.666666666666664,60.0
#1063702,3.3333333333333335,40.0,56.666666666666664
#1061201,0.0,10.0,90.0
#2407203,3.3333333333333335,23.333333333333332,73.33333333333333
#1045402,0.0,11.11111111111111,88.88888888888889
#2405801,30.76923076923077,30.76923076923077,38.46153846153847
#1046601,0.0,13.333333333333334,86.66666666666667
#2406512,10.0,46.666666666666664,43.333333333333336
#2404801,22.22222222222222,48.148148148148145,29.629629629629626
#1053602,0.040666937779585195,99.55266368442456,0.40666937779585194
#2408402,6.666666666666667,26.666666666666668,66.66666666666666
#1062402,0.0,10.0,90.0
#2405502,13.333333333333334,83.33333333333334,3.3333333333333335
#2405102,26.666666666666668,36.666666666666664,36.666666666666664
#2406301,0.0,44.827586206896555,55.172413793103445
#1056403,0.0,13.793103448275861,86.20689655172413
#2412101,28.57142857142857,60.71428571428571,10.714285714285714
#1054301,0.0,10.344827586206897,89.65517241379311
#1044711,6.666666666666667,16.666666666666664,76.66666666666667
#2406102,16.666666666666664,23.333333333333332,60.0
#341010000000000,0.032605151613955004,99.60873818063254,0.358656667753505
#1052509,0.0,53.333333333333336,46.666666666666664
#1052715,21.428571428571427,39.285714285714285,39.285714285714285
#1052813,7.6923076923076925,19.230769230769234,73.07692307692307
#1053101,0.0,30.0,70.0
#1054205,0.0,10.344827586206897,89.65517241379311
#1054404,0.0,10.0,90.0
#1055406,0.0,10.344827586206897,89.65517241379311
#1052406,10.344827586206897,31.03448275862069,58.620689655172406
#1052508,11.11111111111111,40.74074074074074,48.148148148148145
#1054801,0.0,13.793103448275861,86.20689655172413
#1055902,0.0,14.814814814814813,85.18518518518519
#1060604,16.666666666666664,30.0,53.333333333333336
#1060802,23.333333333333332,43.333333333333336,33.33333333333333
#1061105,3.4482758620689653,10.344827586206897,86.20689655172413
#1062210,0.0,10.0,90.0
#1061107,0.0,13.793103448275861,86.20689655172413
#2407701,0.0,73.33333333333333,26.666666666666668
#766,11.666666666666666,55.00000000000001,33.33333333333333
#784,19.35483870967742,51.61290322580645,29.03225806451613
#783,20.0,53.333333333333336,26.666666666666668
#769,11.666666666666666,65.0,23.333333333333332
#782,14.000000000000002,62.0,24.0
#765,18.96551724137931,43.103448275862064,37.93103448275862
#777,30.0,46.666666666666664,23.333333333333332
#778,21.666666666666668,51.66666666666667,26.666666666666668
#779,16.129032258064516,54.83870967741935,29.03225806451613
#780,18.333333333333332,48.333333333333336,33.33333333333333
#771,20.0,58.333333333333336,21.666666666666668
#437801,45.45454545454545,13.636363636363635,40.909090909090914
#448901,31.25,25.0,43.75
#447101,36.36363636363637,13.636363636363635,50.0
#453101,30.434782608695656,34.78260869565217,34.78260869565217
#436209,38.46153846153847,23.076923076923077,38.46153846153847
#439401,38.095238095238095,23.809523809523807,38.095238095238095
#440501,33.33333333333333,16.666666666666664,50.0
#448103,21.052631578947366,31.57894736842105,47.368421052631575
#455301,29.166666666666668,45.83333333333333,25.0
#464101,33.33333333333333,20.0,46.666666666666664
#440802,20.0,30.0,50.0
#440704,25.0,25.0,50.0
#448601,20.833333333333336,16.666666666666664,62.5
#456701,45.0,15.0,40.0
#447601,50.0,16.666666666666664,33.33333333333333
#437601,22.727272727272727,27.27272727272727,50.0
#438301,25.0,31.25,43.75
#439601,0.0,35.714285714285715,64.28571428571429
#439902,12.5,31.25,56.25
#440201,38.095238095238095,23.809523809523807,38.095238095238095
#446901,33.33333333333333,38.095238095238095,28.57142857142857
#436901,33.33333333333333,33.33333333333333,33.33333333333333
#438904,43.47826086956522,13.043478260869565,43.47826086956522
#440601,29.166666666666668,16.666666666666664,54.166666666666664
#446201,41.66666666666667,20.833333333333336,37.5
#446301,31.818181818181817,27.27272727272727,40.909090909090914
#437501,20.0,25.0,55.00000000000001
#448501,25.0,15.0,60.0
#439603,33.33333333333333,16.666666666666664,50.0
#440301,45.45454545454545,13.636363636363635,40.909090909090914
#445901,53.84615384615385,11.538461538461538,34.61538461538461
#446102,24.0,24.0,52.0
#2424602,26.666666666666668,50.0,23.333333333333332
#2335902,23.333333333333332,30.0,46.666666666666664
#2327207,3.3333333333333335,26.666666666666668,70.0
#2336702,23.333333333333332,16.666666666666664,60.0
#2317901,30.0,33.33333333333333,36.666666666666664
#2311801,10.0,33.33333333333333,56.666666666666664
#2312401,0.0,10.0,90.0
#2317104,6.666666666666667,66.66666666666666,26.666666666666668
#2325401,53.333333333333336,26.666666666666668,20.0
#2335810,6.666666666666667,50.0,43.333333333333336
#2310502,20.0,60.0,20.0
#2311702,0.0,28.57142857142857,71.42857142857143
#2318802,16.666666666666664,30.0,53.333333333333336
#2319304,3.3333333333333335,13.333333333333334,83.33333333333334
#2320401,0.0,13.333333333333334,86.66666666666667
#2320805,0.0,20.0,80.0
#2326301,6.666666666666667,40.0,53.333333333333336
#2328203,10.0,26.666666666666668,63.33333333333333
#2336201,3.4482758620689653,31.03448275862069,65.51724137931035
#2336401,16.666666666666664,53.333333333333336,30.0
#2333901,6.666666666666667,56.666666666666664,36.666666666666664
#2334202,16.666666666666664,23.333333333333332,60.0
#2334502,3.4482758620689653,34.48275862068966,62.06896551724138
#2334801,0.0,26.666666666666668,73.33333333333333
#2335101,16.666666666666664,36.666666666666664,46.666666666666664
#2335707,13.333333333333334,20.0,66.66666666666666
#2318704,13.333333333333334,36.666666666666664,50.0
#2319818,3.3333333333333335,36.666666666666664,60.0
#2312402,0.0,11.11111111111111,88.88888888888889
#2311401,3.3333333333333335,36.666666666666664,60.0
#2333401,0.0,37.93103448275862,62.06896551724138
#2335502,6.666666666666667,60.0,33.33333333333333
#2333801,0.0,50.0,50.0
#2334402,0.0,56.666666666666664,43.333333333333336
#2317704,10.0,63.33333333333333,26.666666666666668
#2309501,0.0,66.66666666666666,33.33333333333333
#2327211,0.0,21.428571428571427,78.57142857142857
#2319601,0.0,30.0,70.0
#2312803,0.0,10.0,90.0
#2311601,0.0,46.666666666666664,53.333333333333336
#2309601,0.0,100.0,0.0
#2335503,10.0,16.666666666666664,73.33333333333333
#2333601,7.4074074074074066,48.148148148148145,44.44444444444444
#2416601,0.0,96.66666666666667,3.3333333333333335
#2326604,33.33333333333333,33.33333333333333,33.33333333333333
#2416901,3.3333333333333335,93.33333333333333,3.3333333333333335
#2326802,33.33333333333333,23.333333333333332,43.333333333333336
#2327402,20.0,26.666666666666668,53.333333333333336
#2327601,6.666666666666667,26.666666666666668,66.66666666666666
#2327603,3.3333333333333335,30.0,66.66666666666666
#2317202,31.03448275862069,10.344827586206897,58.620689655172406
#2317406,25.0,39.285714285714285,35.714285714285715
#2317601,0.0,69.23076923076923,30.76923076923077
#2318409,26.666666666666668,43.333333333333336,30.0
#2325304,2.106741573033708,95.50561797752809,2.387640449438202
#2325504,55.55555555555556,37.03703703703704,7.4074074074074066
#2325803,68.96551724137932,20.689655172413794,10.344827586206897
#2325904,53.57142857142857,25.0,21.428571428571427
#2325908,23.076923076923077,42.30769230769231,34.61538461538461
#2326207,0.0,50.0,50.0
#2336701,13.333333333333334,30.0,56.666666666666664
#2424301,11.11111111111111,59.25925925925925,29.629629629629626
#2440603,17.24137931034483,44.827586206896555,37.93103448275862
#2440504,10.344827586206897,34.48275862068966,55.172413793103445
#2432502,3.4482758620689653,62.06896551724138,34.48275862068966
#2352803,23.333333333333332,30.0,46.666666666666664
#2350506,26.666666666666668,16.666666666666664,56.666666666666664
#2342601,26.666666666666668,26.666666666666668,46.666666666666664
#2801201,30.0,36.666666666666664,33.33333333333333
#2343301,31.03448275862069,17.24137931034483,51.724137931034484
#2341501,20.0,30.0,50.0
#2334903,3.4482758620689653,27.586206896551722,68.96551724137932
#2358702,36.666666666666664,30.0,33.33333333333333
#2357705,30.0,13.333333333333334,56.666666666666664
#2343901,29.03225806451613,25.806451612903224,45.16129032258064
#2342801,25.0,21.428571428571427,53.57142857142857
#2342602,26.666666666666668,40.0,33.33333333333333
#2342401,16.666666666666664,40.0,43.333333333333336
#2342301,16.666666666666664,56.666666666666664,26.666666666666668
#2359101,32.142857142857146,25.0,42.857142857142854
#2358902,36.666666666666664,33.33333333333333,30.0
#2352101,33.33333333333333,13.333333333333334,53.333333333333336
#2349801,45.83333333333333,54.166666666666664,0.0
#2349101,13.793103448275861,20.689655172413794,65.51724137931035
#2708301,22.22222222222222,14.814814814814813,62.96296296296296
#2341902,21.428571428571427,35.714285714285715,42.857142857142854
#2341901,23.333333333333332,36.666666666666664,40.0
#2341402,3.3333333333333335,30.0,66.66666666666666
#2359801,37.93103448275862,37.93103448275862,24.137931034482758
#2357302,30.0,30.0,40.0
#2352701,26.666666666666668,20.0,53.333333333333336
#2456501,26.666666666666668,33.33333333333333,40.0
#2344702,37.93103448275862,13.793103448275861,48.275862068965516
#2344101,23.333333333333332,13.333333333333334,63.33333333333333
#2335801,24.137931034482758,37.93103448275862,37.93103448275862
#2335901,13.333333333333334,33.33333333333333,53.333333333333336
#2343601,27.586206896551722,27.586206896551722,44.827586206896555
#2343504,13.333333333333334,40.0,46.666666666666664
#2341202,13.333333333333334,20.0,66.66666666666666
#2343201,30.0,56.666666666666664,13.333333333333334
#2341204,6.666666666666667,33.33333333333333,60.0
#2802102,31.03448275862069,20.689655172413794,48.275862068965516
#2335704,0.0,13.333333333333334,86.66666666666667
#2448302,10.0,20.0,70.0
#2341401,6.666666666666667,26.666666666666668,66.66666666666666
#2358503,33.33333333333333,20.833333333333336,45.83333333333333
#2351901,31.03448275862069,27.586206896551722,41.37931034482759
#2342803,30.0,10.0,60.0
#2341302,13.333333333333334,26.666666666666668,60.0
#2341301,22.22222222222222,14.814814814814813,62.96296296296296
#2344401,25.806451612903224,19.35483870967742,54.83870967741935
#2343902,23.333333333333332,46.666666666666664,30.0
#2343502,23.333333333333332,63.33333333333333,13.333333333333334
#2448901,16.666666666666664,20.0,63.33333333333333
#2833702,16.666666666666664,41.66666666666667,41.66666666666667
#2857301,19.230769230769234,26.923076923076923,53.84615384615385
#2857201,14.814814814814813,48.148148148148145,37.03703703703704
#2740801,30.434782608695656,43.47826086956522,26.08695652173913
#2748402,25.925925925925924,40.74074074074074,33.33333333333333
#2748904,7.142857142857142,21.428571428571427,71.42857142857143
#2841501,39.285714285714285,25.0,35.714285714285715
#2756202,10.714285714285714,17.857142857142858,71.42857142857143
#2842501,28.57142857142857,28.57142857142857,42.857142857142854
#2849801,7.142857142857142,46.42857142857143,46.42857142857143
#2851701,21.428571428571427,39.285714285714285,39.285714285714285
#2858103,21.428571428571427,25.0,53.57142857142857
#2834601,33.33333333333333,14.814814814814813,51.85185185185185
#2857101,34.61538461538461,34.61538461538461,30.76923076923077
#2748504,15.789473684210526,21.052631578947366,63.1578947368421
#2834201,37.03703703703704,18.51851851851852,44.44444444444444
#2849402,14.285714285714285,14.285714285714285,71.42857142857143
#2825901,32.142857142857146,25.0,42.857142857142854
#2858304,29.629629629629626,22.22222222222222,48.148148148148145
#2842705,50.0,38.46153846153847,11.538461538461538
#2835201,76.0,16.0,8.0
#2833802,46.15384615384615,19.230769230769234,34.61538461538461
#2825801,38.095238095238095,14.285714285714285,47.61904761904761
#2833901,33.33333333333333,25.925925925925924,40.74074074074074
#2842701,32.142857142857146,39.285714285714285,28.57142857142857
#2748501,17.857142857142858,17.857142857142858,64.28571428571429
#2740601,21.428571428571427,17.857142857142858,60.71428571428571
#2739903,1.3213981244671782,96.20630861040068,2.47229326513214
#2827704,72.0,28.000000000000004,0.0
#2827703,60.71428571428571,28.57142857142857,10.714285714285714
#2850504,28.000000000000004,52.0,20.0
#2748101,21.428571428571427,35.714285714285715,42.857142857142854
#2747307,14.814814814814813,37.03703703703704,48.148148148148145
#2834701,39.285714285714285,17.857142857142858,42.857142857142854
#2849202,23.809523809523807,14.285714285714285,61.904761904761905
#2858102,18.51851851851852,22.22222222222222,59.25925925925925
#2858903,25.925925925925924,14.814814814814813,59.25925925925925
#2764602,7.142857142857142,32.142857142857146,60.71428571428571
#2764802,0.0,89.28571428571429,10.714285714285714
#2764901,21.428571428571427,42.857142857142854,35.714285714285715
#2858402,23.809523809523807,33.33333333333333,42.857142857142854
#4515201,16.0,36.0,48.0
#4507421,13.793103448275861,41.37931034482759,44.827586206896555
#4402410,18.51851851851852,33.33333333333333,48.148148148148145
#602902,45.0,25.0,30.0
#602802,11.11111111111111,22.22222222222222,66.66666666666666
#357501,0.0,22.727272727272727,77.27272727272727
#603402,0.0,21.73913043478261,78.26086956521739
#601201,30.76923076923077,30.76923076923077,38.46153846153847
#601803,23.076923076923077,34.61538461538461,42.30769230769231
#602701,14.285714285714285,14.285714285714285,71.42857142857143
#610102,14.285714285714285,17.857142857142858,67.85714285714286
#611103,20.0,30.0,50.0
#359809,3.7037037037037033,14.814814814814813,81.48148148148148
#601603,10.714285714285714,10.714285714285714,78.57142857142857
#609202,24.0,28.000000000000004,48.0
#610201,16.0,16.0,68.0
#609401,7.4074074074074066,59.25925925925925,33.33333333333333
#603203,0.0,15.789473684210526,84.21052631578947
#708702,17.391304347826086,13.043478260869565,69.56521739130434
#602903,0.0,29.629629629629626,70.37037037037037
#603803,19.230769230769234,23.076923076923077,57.692307692307686
#611601,31.818181818181817,22.727272727272727,45.45454545454545
#359703,5.555555555555555,22.22222222222222,72.22222222222221
#708802,13.043478260869565,13.043478260869565,73.91304347826086
#411739000000000,25.098039215686274,49.80392156862745,25.098039215686274
#405632000000000,0.573901589989651,98.03368143757643,1.392416972433907
#402946000000000,41.37931034482759,36.206896551724135,22.413793103448278
#410943000000000,0.5358338914936369,99.21538608745576,0.24878002105061717
#411059000000000,28.26086956521739,30.434782608695656,41.30434782608695
#411130000000000,37.5,26.923076923076923,35.57692307692308
#414413000000000,11.666666666666666,80.0,8.333333333333332
#415325000000000,0.9720534629404617,98.66342648845686,0.3645200486026731
#413253000000000,41.17647058823529,50.98039215686274,7.8431372549019605
#413455000000000,0.13477088948787064,99.5058400718778,0.3593890386343217
#413813000000000,0.2626148940161321,99.39973738510598,0.3376477208778841
#413853000000000,1.0129787907565686,95.82146248812916,3.165558721114277
#414031000000000,26.53061224489796,61.224489795918366,12.244897959183673
#413042000000000,33.33333333333333,33.33333333333333,33.33333333333333
#415532000000000,28.205128205128204,69.23076923076923,2.564102564102564
#415803000000000,37.28813559322034,20.33898305084746,42.3728813559322
#420530000000000,23.404255319148938,23.404255319148938,53.191489361702125
#420806000000000,31.57894736842105,42.10526315789473,26.31578947368421
#422849000000000,0.5006257822277848,99.39507717980808,0.10429703796412182
#423148000000000,0.0,99.9719232569022,0.028076743097800654
#423730000000000,0.07690089397289243,99.86542343554744,0.05767567047966932
#411555000000000,21.153846153846153,61.53846153846154,17.307692307692307
#412946000000000,38.46153846153847,23.076923076923077,38.46153846153847
#410517000000000,40.816326530612244,20.408163265306122,38.775510204081634
#405129000000000,0.3836317135549872,97.38343497934291,2.232933307102105
#404513000000000,2.7469492291467885,93.69758449254256,3.555466278310651
#404618000000000,0.01836210062431142,99.70620639001102,0.2754315093646713
#401548000000000,18.009478672985782,61.137440758293835,20.85308056872038
#405445000000000,0.7757071232617538,99.16753381893861,0.05675905779964053
#405744000000000,52.243589743589745,16.346153846153847,31.41025641025641
#410312000000000,18.867924528301888,58.490566037735846,22.641509433962266
#410102000000000,0.5760368663594471,98.80184331797236,0.6221198156682027
#410437000000000,41.509433962264154,15.09433962264151,43.39622641509434
#403658000000000,38.18181818181819,32.121212121212125,29.6969696969697
#403853000000000,24.137931034482758,53.44827586206896,22.413793103448278
#403903000000000,36.58536585365854,29.268292682926827,34.146341463414636
#403941000000000,30.508474576271187,38.983050847457626,30.508474576271187
#404157000000000,32.608695652173914,26.08695652173913,41.30434782608695
#404159000000000,56.00000000000001,11.5,32.5
#404233000000000,38.862559241706165,34.12322274881517,27.014218009478675
#404237000000000,24.285714285714285,51.42857142857142,24.285714285714285
#403309000000000,30.0,41.66666666666667,28.333333333333332
#403326000000000,44.642857142857146,37.5,17.857142857142858
#402614000000000,24.444444444444443,57.77777777777777,17.77777777777778
#405921000000000,25.36764705882353,55.51470588235294,19.11764705882353
#402411000000000,40.0,15.0,45.0
#410538000000000,30.612244897959183,28.57142857142857,40.816326530612244
#413324000000000,4.25531914893617,95.74468085106383,0.0
#411817000000000,12.0,70.0,18.0
#412006000000000,34.61538461538461,25.0,40.38461538461539
#412706000000000,33.33333333333333,38.46153846153847,28.205128205128204
#410154000000000,6.350914962325081,86.30002935707995,7.3490556805949705
#404129000000000,36.36363636363637,29.545454545454547,34.090909090909086
#403454000000000,36.734693877551024,28.57142857142857,34.69387755102041
#403014000000000,46.34146341463415,17.073170731707318,36.58536585365854
#401928000000000,51.28205128205128,17.94871794871795,30.76923076923077
#413022000000000,50.943396226415096,20.754716981132077,28.30188679245283
#420904000000000,4.645476772616137,81.41809290953546,13.93643031784841
#421210000000000,5.982267848810079,86.67288847410173,7.344843677088194
#421505000000000,6.097560975609756,47.5609756097561,46.34146341463415
#422150000000000,9.717382888114596,78.2520325203252,12.030584591560203
#410836000000000,23.52941176470588,64.70588235294117,11.76470588235294
#411738000000000,1.411530815109344,98.30019880715706,0.2882703777335984
#412507000000000,36.666666666666664,30.0,33.33333333333333
#421519000000000,20.51282051282051,76.92307692307693,2.564102564102564
#411710000000000,48.717948717948715,10.256410256410255,41.02564102564102
#411711000000000,42.5,17.5,40.0
#410725000000000,40.38461538461539,13.461538461538462,46.15384615384615
#410808000000000,46.15384615384615,15.384615384615385,38.46153846153847
#423432000000000,25.49019607843137,50.98039215686274,23.52941176470588
#404717000000000,0.8295274489700811,99.03066455401249,0.1398079970174294
#405315000000000,0.11528484964934192,99.88471515035066,0.0
#415559000000000,7.638758231420508,83.30197554092193,9.059266227657572
#405406000000000,7.629204265791632,84.16735028712058,8.203445447087777
#400155000000000,7.831437628193176,83.27428677978743,8.894275592019392
#400400000000000,17.77777777777778,66.66666666666666,15.555555555555555
#404742000000000,53.5,12.0,34.5
#404854000000000,32.608695652173914,23.91304347826087,43.47826086956522
#405732000000000,51.11111111111111,15.873015873015872,33.01587301587301
#410250000000000,30.0,45.14285714285714,24.857142857142858
#402726000000000,33.92857142857143,32.142857142857146,33.92857142857143
#403855000000000,29.80132450331126,51.324503311258276,18.874172185430464
#403107000000000,34.883720930232556,27.906976744186046,37.2093023255814
#404001000000000,24.137931034482758,32.758620689655174,43.103448275862064
#403509000000000,37.93103448275862,22.413793103448278,39.6551724137931
#402636000000000,33.89830508474576,33.89830508474576,32.20338983050847
#413315000000000,30.76923076923077,35.8974358974359,33.33333333333333
#403422000000000,39.53488372093023,20.930232558139537,39.53488372093023
#404949000000000,2.8373443206292723,94.53132315759902,2.6313325217717014
#402324000000000,35.714285714285715,21.428571428571427,42.857142857142854
#412810000000000,31.914893617021278,38.297872340425535,29.78723404255319
#412526000000000,21.951219512195124,58.536585365853654,19.51219512195122
#401919000000000,4.5,88.0,7.5
#413801000000000,28.947368421052634,13.157894736842104,57.89473684210527
#410618000000000,1.0910815939278937,98.77609108159393,0.13282732447817835
#420500000000000,23.728813559322035,45.76271186440678,30.508474576271187
#405305000000000,29.411764705882355,51.307189542483655,19.28104575163399
#401626000000000,4.587155963302752,83.79204892966361,11.62079510703364
#402105000000000,37.704918032786885,36.0655737704918,26.229508196721312
#401837000000000,37.98701298701299,41.55844155844156,20.454545454545457
#403952000000000,41.37931034482759,29.310344827586203,29.310344827586203
#403409000000000,28.57142857142857,26.190476190476193,45.23809523809524
#402415000000000,30.23255813953488,25.581395348837212,44.18604651162791
#402507000000000,32.55813953488372,30.23255813953488,37.2093023255814
#414506000000000,33.33333333333333,31.666666666666664,35.0
#414518000000000,17.5,82.5,0.0
#415151000000000,37.5,40.625,21.875
#413156000000000,7.969044133026563,83.61221501777871,8.41874084919473
#413216000000000,0.18178512997636792,99.40010907107799,0.4181057989456462
#425225000000000,40.0,32.0,28.000000000000004
#405137000000000,1.1341269097384947,95.4916112100478,3.3742618802137034
#422155000000000,25.0,65.625,9.375
#402236000000000,39.6551724137931,29.310344827586203,31.03448275862069
#402103000000000,47.540983606557376,18.0327868852459,34.42622950819672
#413549000000000,46.15384615384615,17.94871794871795,35.8974358974359
#402623000000000,34.883720930232556,34.883720930232556,30.23255813953488
#332115000000000,0.0,100.0,0.0
#3E+14,0.08772955901275004,99.66077903848404,0.2514914025032167
#356501,0.0,20.0,80.0
#433301,34.78260869565217,13.043478260869565,52.17391304347826
#451501,28.57142857142857,28.57142857142857,42.857142857142854
#348302,19.047619047619047,14.285714285714285,66.66666666666666
#348802,10.526315789473683,15.789473684210526,73.68421052631578
#348906,9.090909090909092,22.727272727272727,68.18181818181817
#356601,16.666666666666664,16.666666666666664,66.66666666666666
#434701,37.5,18.75,43.75
#435302,40.0,40.0,20.0
#435702,27.27272727272727,18.181818181818183,54.54545454545454
#436204,42.30769230769231,38.46153846153847,19.230769230769234
#441502,31.57894736842105,26.31578947368421,42.10526315789473
#442102,24.0,16.0,60.0
#340904,4.166666666666666,25.0,70.83333333333334
#436704,29.166666666666668,12.5,58.333333333333336
#449402,45.0,15.0,40.0
#449703,20.0,20.0,60.0
#450802,27.77777777777778,16.666666666666664,55.55555555555556
#452101,38.46153846153847,26.923076923076923,34.61538461538461
#435701,38.88888888888889,16.666666666666664,44.44444444444444
#436802,33.33333333333333,25.0,41.66666666666667
#450201,15.0,30.0,55.00000000000001
#460101,25.0,15.0,60.0
#435201,25.925925925925924,40.74074074074074,33.33333333333333
#459201,31.25,37.5,31.25
#436501,32.0,16.0,52.0
#442201,20.0,25.0,55.00000000000001
#449601,33.33333333333333,25.0,41.66666666666667
#356801,31.57894736842105,15.789473684210526,52.63157894736842
#340903,20.0,20.0,60.0
#348601,24.0,12.0,64.0
#364602,25.0,20.0,55.00000000000001
#441105,29.166666666666668,12.5,58.333333333333336
#441206,33.33333333333333,16.666666666666664,50.0
#443402,35.0,30.0,35.0
#443901,11.11111111111111,22.22222222222222,66.66666666666666
#449803,25.0,18.75,56.25
#348203,66.66666666666666,20.0,13.333333333333334
#1771,6.666666666666667,23.333333333333332,70.0
#5385,18.6046511627907,55.81395348837209,25.581395348837212
#349,20.28985507246377,43.47826086956522,36.231884057971016
#1721,3.225806451612903,16.129032258064516,80.64516129032258
#3302,34.48275862068966,51.724137931034484,13.793103448275861
#5600,3.4482758620689653,17.24137931034483,79.3103448275862
#2644,33.33333333333333,51.11111111111111,15.555555555555555
#3348,22.857142857142858,51.42857142857142,25.71428571428571
#1675,0.0,37.03703703703704,62.96296296296296
#2325,9.67741935483871,67.74193548387096,22.58064516129032
#1135,25.806451612903224,16.129032258064516,58.06451612903226
#1421,13.333333333333334,20.0,66.66666666666666
#1810,23.333333333333332,30.0,46.666666666666664
#715,17.857142857142858,32.142857142857146,50.0
#9034,3.225806451612903,96.7741935483871,0.0
#9036,6.451612903225806,70.96774193548387,22.58064516129032
#1354,0.0,10.344827586206897,89.65517241379311
#1316,0.0,9.67741935483871,90.32258064516128
#572,22.950819672131146,21.311475409836063,55.73770491803278
#14,6.451612903225806,87.09677419354838,6.451612903225806
#9869,44.44444444444444,19.444444444444446,36.11111111111111
#1246,6.666666666666667,13.333333333333334,80.0
#1362,6.451612903225806,9.67741935483871,83.87096774193549
#356,10.256410256410255,58.97435897435898,30.76923076923077
#9051,18.181818181818183,72.72727272727273,9.090909090909092
#9886,36.0,20.0,44.0
#1679,10.0,23.333333333333332,66.66666666666666
#1536,0.0,40.0,60.0
#3270,20.0,53.333333333333336,26.666666666666668
#428,15.254237288135593,47.45762711864407,37.28813559322034
#3257,25.581395348837212,27.906976744186046,46.51162790697674
#746801,21.428571428571427,60.71428571428571,17.857142857142858
#752101,27.586206896551722,44.827586206896555,27.586206896551722
#754404,6.666666666666667,50.0,43.333333333333336
#734801,37.03703703703704,40.74074074074074,22.22222222222222
#744807,12.0,84.0,4.0
#751601,29.629629629629626,37.03703703703704,33.33333333333333
#753227,14.285714285714285,46.42857142857143,39.285714285714285
#752301,28.57142857142857,32.142857142857146,39.285714285714285
#753407,18.51851851851852,44.44444444444444,37.03703703703704
#1017501,0.0,80.0,20.0
#1034404,0.0,11.11111111111111,88.88888888888889
#1042202,0.0,16.666666666666664,83.33333333333334
#1035603,0.0,16.666666666666664,83.33333333333334
#1044204,0.0,10.344827586206897,89.65517241379311
#1017804,6.25,18.75,75.0
#1018602,46.666666666666664,53.333333333333336,0.0
#1018701,43.333333333333336,46.666666666666664,10.0
#1019802,0.0,20.689655172413794,79.3103448275862
#1026603,0.0,10.0,90.0
#1033902,0.0,10.0,90.0
#1034102,0.0,10.0,90.0
