site,slope,intercept
Site_1166,-0.31130434782608696,-41.59826086956522
Site_1167,-0.4647619047619047,-25.87142857142858
Site_1168,-0.3077215189873418,-31.602151898734164
Site_1169,-0.5073781629670229,-19.766316799123075
Site_1170,-0.3984361181373173,-30.80779848233948
Site_1171,-0.39466190814875024,-39.753027839869944
Site_1172,-0.4232534901510805,-50.07724612736661
Site_1173,-0.3659466571834994,-14.495522048364137
Site_1174,-0.31264045731921164,-46.429661219050274
Site_1175,-0.40194585060814986,-47.769696268639635
Site_1176,-0.34117763592339856,-61.48563064054592
Site_1177,-0.4074632368703106,-37.77794083601292
Site_1178,-0.47767655811224274,-24.021863447755564
Site_1179,-0.4209598372473792,-29.192675154566103
Site_1180,-0.4183220233713655,-23.01244295178506
Site_1181,-0.3512659533010749,-47.14655408696781
Site_1182,-0.47445363673580787,-18.188014465065507
Site_1183,-0.4141680790960452,-17.789694915254245
Site_1184,-0.40512739370334283,-46.67248296007796
Site_1185,-0.406388888888889,-51.02999999999997
Site_1186,-0.3929428104575164,-4.844352941176453
Site_1187,-0.46105263157894755,-39.332631578947314
Site_1188,-0.3802011408997734,-35.90655356564895
Site_1189,-0.4126359755277666,-21.220629286002406
Site_1190,-0.4190824829931974,-32.988183673469365
Site_1191,-0.39620916440942294,-13.458820487564651
Site_1192,-0.4056,-12.320400000000006
Site_1193,-0.44256443470174045,-11.71608210442406
Site_1194,-0.41102463153644253,-45.73867958812842
Site_1195,-0.479234272485569,-30.225397143117107
Site_1196,-0.25075890483785224,-36.10607655502391
Site_1197,-0.4419691004533523,-24.5346743020759
Site_1198,-0.43631521893853953,-22.215912709275457
Site_1199,-0.35239436619718306,-8.092816901408455
Site_1200,-0.4841696642685852,7.3606474820144
Site_1201,-0.4249103758432381,-49.25935881786056
Site_1202,-0.39853475730287735,-41.76649242257848
Site_1203,-0.43271983263598324,-27.602516150627608
Site_1204,-0.3955143622869708,-60.22889774601431
Site_1205,-0.4889161646586344,11.13589156626503
Site_1206,-0.4163749074286882,-9.083019995403347
Site_1207,-0.38244801852804944,-37.84122799794132
Site_1208,-0.4009541379310345,-57.04390620689655
Site_1209,-0.5429593201668108,2.769213156031128
Site_1210,-0.5029015976761075,-45.88325490196077
Site_1211,-0.3749766350038214,-40.485046839174586
Site_1212,-0.4653360059579458,-8.177422713083715
Site_1213,-0.4643928571428572,-2.2811428571428394
Site_1214,-0.3901058467741936,-38.727137096774186
Site_1215,-0.45592994039967283,-59.859132873670674
Site_1216,-0.46399999999999997,-31.26600000000002
Site_1217,-0.4077777777777778,-24.320000000000007
Site_1218,-0.3361937891189215,-57.52214155031294
Site_1219,-0.4985993630573248,-10.122537579617841
Site_1220,-0.5319163509180996,-26.89606820169047
Site_1221,-0.4389790432301953,-1.9905266622778157
Site_1222,-0.42608290378006874,-29.45609278350514
Site_1223,-0.3688476293527444,-44.29891205980721
Site_1224,-0.45018543078887907,-39.769946949602115
Site_1225,-0.48685762548262534,-9.668752895752917
Site_1226,-0.34071685508735894,-62.19515930113046
Site_1227,-0.43917832681017616,-19.207481409001943
Site_1228,-0.3963536857781087,-26.077603871928517
Site_1229,-0.4065569904113826,-27.353690071141358
Site_1230,-0.4081584452763709,-16.39777582030389
Site_1231,-0.4826326619016678,-14.67134502923976
Site_1232,-0.5315040542922616,-25.795124272871504
Site_1233,-0.3893322717622081,-56.89422929936306
Site_1234,-0.46146419139350625,-9.36373465900266
Site_1235,-0.49936237972625014,-33.63772597912997
Site_1236,-0.5354741255144033,-37.78758888888888
Site_1237,-0.49022894904339365,-63.07054700662698
Site_1238,-0.335428040361126,-45.397543281996775
Site_1239,-0.3369465052196492,-38.87955487255577
Site_1240,-0.38950593813077966,-57.42671736375159
Site_1241,-0.46648148148148144,-46.33000000000001
Site_1242,-0.4904902013136114,-46.84411651625993
Site_1243,-0.44142857142857134,-12.151428571428596
Site_1244,-0.501826923076923,-17.985384615384632
Site_1245,-0.3122885668241423,-54.825669565985265
Site_1246,-0.4807379799757949,-47.110596325228286
Site_1247,-0.3512074887551843,-36.91918242888019
Site_1248,-0.4184643401983219,-16.821702517162464
Site_1249,-0.45549121725731895,-24.1838970724191
Site_1250,-0.485777777777778,-28.281999999999968
Site_1251,-0.36713768703747607,-48.408259599905165
Site_1252,-0.3215854531750518,-33.8575421141888
Site_1253,-0.42596179904106735,-53.382251407129445
Site_1254,-0.5264558441558441,-74.86553766233769
Site_1255,-0.5896327675624705,-10.119322206506354
Site_1256,-0.4242012906783209,-40.74252121348269
Site_1257,-0.4257000356399864,-19.048792301762944
Site_1258,-0.4247116937399069,-58.06227415218012
Site_1259,-0.388125,-32.485
Site_1260,-0.3728216172113196,-37.76053068235497
Site_1261,-0.33456140350877195,-28.22473684210526
Site_1262,-0.46086597129904217,-42.52295019940689
Site_1263,-0.38770057471264363,-22.956675862068977
Site_1264,-0.496095747389865,-26.48331856378914
Site_1265,-0.3872389316046033,-50.496390773405665
Site_1266,-0.43360194153672416,-23.51198062806759
Site_1267,-0.35343195266272187,-13.978698224852067
Site_1268,-0.34259893238434164,-38.07863060498221
Site_1269,-0.4731589473684211,-51.83766736842102
Site_1270,-0.34453742608154375,-62.09991596638656
Site_1271,-0.35780868902439017,-34.64332317073173
Site_1272,-0.36309159044715444,-38.41221646341464
Site_1273,-0.46799135968349936,-45.423866308364126
Site_1274,-0.5031965776001122,-24.039539238375767
Site_1275,-0.43901639344262294,-21.43245901639345
Site_1276,-0.3833008873310597,-45.167008336491094
Site_1277,-0.4116045169173723,-44.01342434584757
Site_1278,-0.39384836427939873,-6.218753315649877
Site_1279,-0.41825177413034953,-41.3476167878445
Site_1280,-0.42779548725764116,-25.39617475234951
Site_1281,-0.476016016016016,-47.63054054054054
Site_1282,-0.44093706955922857,-39.237592975206624
Site_1283,-0.3900766384778012,-13.343446088794934
Site_1284,-0.5095090003214402,-32.81605593056892
Site_1285,-0.4208571428571427,-6.554857142857173
Site_1286,-0.40047713906279647,-30.70693796243596
Site_1287,-0.418021978021978,-28.047252747252756
Site_1288,-0.4135545023696683,-29.322227488151654
Site_1289,-0.47310154305624685,-51.490066699850686
Site_1290,-0.519065934065934,-20.811758241758255
Site_1291,-0.3901007614213198,-42.14823553299493
Site_1292,-0.4699305555555555,-53.35500000000002
Site_1293,-0.4244628099173554,-40.87603305785123
Site_1294,-0.435620676494442,-3.8359338772005316
Site_1295,-0.45522599591419816,-47.90118488253319
Site_1296,-0.47250000000000014,-4.159999999999968
Site_1297,-0.4700291170786288,-11.833710711016167
Site_1298,-0.3926823725055432,-47.31060753880266
Site_1299,-0.39870967741935487,-47.00870967741935
Site_1300,-0.40208333333333335,-43.719999999999985
Site_1301,-0.46434433104990913,-35.98162449321963
Site_1302,-0.3953924135099065,-8.525238681860202
Site_1303,-0.5046644144144143,-1.2524864864865037
Site_1304,-0.3819291979949874,-33.09329323308272
Site_1305,-0.41955555555555557,-42.28599999999999
Site_1306,-0.4284532742627717,-10.09409275924132
Site_1307,-0.37174680228078294,-24.662690707350876
Site_1308,-0.4320802177794276,-31.720672959643636
Site_1309,-0.4391762502753911,-28.74792994051552
Site_1310,-0.44551781801406987,-40.82815130896091
Site_1311,-0.3993120351588912,-53.84860040567949
Site_1312,-0.4364067178143713,-29.8961489520958
Site_1313,-0.3741379310344828,-16.756206896551717
Site_1314,-0.3925493442410077,-45.58934164394233
Site_1315,-0.3954999999999999,-38.012000000000015
Site_1316,-0.37899497487437184,-31.487085427135682
Site_1317,-0.47879684868051653,-34.26988068500843
Site_1318,-0.49952299691207536,-2.3130326669917167
Site_1319,-0.4144927536231884,-23.799565217391304
Site_1320,-0.4716182423884625,-47.040459644092095
Site_1321,-0.43819113722228,-14.990714359987521
Site_1322,-0.380708592229963,-58.756944078328004
Site_1323,-0.3541841444270015,-23.026224803767676
Site_1324,-0.43291435274552315,-59.91049980696698
Site_1325,-0.48195493725440486,-51.82773355304856
Site_1326,-0.40458935337469293,-20.48869967106633
Site_1327,-0.45489206398509074,-23.653314179220402
Site_1328,-0.3736532703823123,-16.07089359742055
Site_1329,-0.3801418447643745,-21.989361530895096
Site_1330,-0.39656803114641315,-26.451305272374753
Site_1331,-0.386879496680562,-39.024028716998615
Site_1332,-0.37870748299319723,-17.509183673469394
Site_1333,-0.47073801742919374,-37.03058823529416
Site_1334,-0.3628806779661017,-11.617773559322032
Site_1335,-0.41000000000000003,-64.93
Site_1336,-0.3856733437561071,-63.54455774868086
Site_1337,-0.45546737696348105,-7.579046575888086
Site_1338,-0.4995439691027924,-62.75850267379684
Site_1339,-0.4327306982685212,-39.09016917399943
Site_1340,-0.45341935841935843,-45.81141858141858
Site_1341,-0.4313823011502004,-46.78142295155672
Site_1342,-0.44115665380097335,-37.56016277898975
Site_1343,-0.48691947940217284,4.774607550869334
Site_1344,-0.4165562804978343,-46.673843412467804
Site_1345,-0.48916236186925843,-29.490929836240184
Site_1346,-0.4092901317045237,-29.81333155182287
Site_1347,-0.4268800832845338,-73.7239020105407
Site_1348,-0.412062020460358,-1.314603580562661
Site_1349,-0.43976190476190474,-49.79142857142858
Site_1350,-0.4445891996142719,-48.82873288331729
Site_1351,-0.3905,-19.162000000000006
Site_1352,-0.47403678047171366,-43.328055418109855
Site_1353,-0.3924536605316974,-4.480009325153361
Site_1354,-0.4744113204194065,-44.54715478940821
Site_1355,-0.3957755279337075,-18.86248596631917
Site_1356,-0.3235461956521739,-27.834021739130435
Site_1357,-0.3903223151645979,-34.800379924446844
Site_1358,-0.4236476336462924,-13.882111132400851
Site_1359,-0.32374104501855117,-24.631934275992947
Site_1360,-0.5480293044224989,-28.68567024474025
Site_1361,-0.466975456963872,-41.96330129580366
Site_1362,-0.4955487514580209,-59.441469685067474
Site_1363,-0.4939745212593314,-33.08150340798443
Site_1364,-0.3861904761904762,-10.972857142857137
Site_1365,-0.4401264356336762,-21.932689903125933
Site_1366,-0.39871343028229256,-13.327899059024816
Site_1367,-0.46893830029168937,5.8706728630048985
Site_1368,-0.46115823549723756,-21.529821132596695
Site_1369,-0.4155639880952381,-41.85817857142858
Site_1370,-0.38988504228329807,-46.764830866807614
Site_1371,-0.4421546615928241,-27.28459309595
Site_1372,-0.3619785899898317,-37.93262456219637
Site_1373,-0.42361702127659573,-32.998723404255315
Site_1374,-0.3359678332475553,-9.63094801852806
Site_1375,-0.39391304347826084,-37.624782608695654
Site_1376,-0.4177864227593989,-54.99813268396984
Site_1377,-0.40467231011525523,-4.890781015104864
Site_1378,-0.43860176213342483,-19.37201937918023
Site_1379,-0.3716841205774335,-50.96622995527437
Site_1380,-0.45448802541544475,-37.95058651026393
Site_1381,-0.48507462686567165,-21.42388059701493
Site_1382,-0.32701201472073893,-16.965404820320387
Site_1383,-0.4245275704809286,-37.28204477611942
Site_1384,-0.44004866208856264,-46.15948898887048
Site_1385,-0.36992063492063487,-15.197142857142865
Site_1386,-0.40297743850720946,-25.446873282442752
Site_1387,-0.3992608920664737,-24.169647313641676
Site_1388,-0.391,-48.254000000000005
Site_1389,-0.4390909090909089,-27.116363636363673
Site_1390,-0.5281582674817353,14.64218577605483
Site_1391,-0.41674464204286366,-18.01315731874145
Site_1392,-0.43020349009168896,-58.3160461401952
Site_1393,-0.3905973122435631,-41.260980555390375
Site_1394,-0.4600000000000001,-26.049999999999983
Site_1395,-0.3986507372113972,2.2585592376617996
Site_1396,-0.5061512474012473,10.318669438669403
Site_1397,-0.47752033057851245,9.694391404958694
Site_1398,-0.4727285388706002,-44.97063560395037
Site_1399,-0.5035,-16.064000000000007
Site_1400,-0.40190476190476193,-26.198571428571427
Site_1401,-0.39384615384615385,-27.059230769230766
Site_1402,-0.4270463493199713,-15.907988546886202
Site_1403,-0.44773912096422874,-19.928349871726596
Site_1404,-0.3943296807359308,-26.254788961038955
Site_1405,-0.3599180327868852,-40.24770491803278
Site_1406,-0.392290289564587,-31.295297454049205
Site_1407,-0.3967647058823529,-7.308823529411782
Site_1408,-0.45511111111111113,-30.085999999999984
Site_1409,-0.4986185665203932,-25.368389631595065
Site_1410,-0.4778746257485029,-13.47908083832337
Site_1411,-0.38680503341687544,-48.100112781954905
Site_1412,-0.4526985255772057,-14.357118475323574
Site_1413,-0.44818972628421444,-26.421019122609678
Site_1414,-0.36241581632653064,-28.47818367346939
Site_1415,-0.4688998381877023,3.9623650485437025
Site_1416,-0.47828840676586837,-36.29970413857245
Site_1417,-0.4647292059501363,-30.90849151477056
Site_1418,-0.4551695402298851,-11.663379310344823
Site_1419,-0.44311757652701367,-11.496603470165041
Site_1420,-0.37245586860960156,-26.619532380326064
Site_1421,-0.39716417910447765,-47.002537313432825
Site_1422,-0.3669020316589804,-21.899161161660246
Site_1423,-0.38074074074074077,-26.109999999999985
Site_1424,-0.4933333333333299,-47.72000000000074
Site_1425,-0.45990490113334936,-29.55054135519653
Site_1426,-0.42471751412429376,-48.171016949152545
Site_1427,-0.3923903424393998,-53.45368603308965
Site_1428,-0.4414975617800184,-18.526526655516022
Site_1429,-0.4288485845295056,-12.3187057416268
Site_1430,-0.4466243281869603,-21.929145111616577
Site_1431,-0.43468749999999995,-43.40750000000003
Site_1432,-0.38970836111997065,-17.372993998086343
Site_1433,-0.4075896471260536,-5.100636220772415
Site_1434,-0.4004761904761903,-47.4871428571429
Site_1435,-0.3901090923516344,-43.226436052046964
Site_1436,-0.42518716577540105,-54.30957219251337
Site_1437,-0.38064516129032255,-34.840645161290325
Site_1438,-0.4277777777777777,-17.130000000000024
Site_1439,-0.3641237813370473,-28.549263231197784
Site_1440,-0.35712600027126,-33.670783941407834
Site_1441,-0.4733734972553645,3.0386754071587347
Site_1442,-0.3702398805991621,-61.588185790580994
Site_1443,-0.37929620536675723,-26.892019640780433
Site_1444,-0.26280603975317773,-35.03389541331361
Site_1445,-0.4258392546583851,-39.32872099378882
Site_1446,-0.42128348481224587,-32.1527672805549
Site_1447,-0.39656684389212726,-23.88156171930052
Site_1448,-0.3964193360026693,-49.453423423423445
Site_1449,-0.3356316739502185,-60.1035584267528
Site_1450,-0.3835727865290603,-10.478278109722979
Site_1451,-0.379227372650091,-36.79688750758034
Site_1452,-0.3342857142857143,-45.80428571428571
Site_1453,-0.4496350364963504,-34.18883211678832
Site_1454,-0.42756140653279323,-26.716736188916656
Site_1455,-0.3834615384615384,-28.042307692307702
Site_1456,-0.4088854382332642,11.089254658385059
Site_1457,-0.40571428571428575,-52.48571428571428
Site_1458,-0.36200880075325226,-31.376099037297507
Site_1459,-0.4961416056915715,-45.233413170620565
Site_1460,-0.4364516129032258,-44.73645161290321
Site_1461,-0.469179457601582,-38.62723715805829
Site_1462,-0.3439855072463768,-26.89913043478262
Site_1463,-0.38247870017039864,-32.074600763193885
Site_1464,-0.32452608733209515,-12.222365136267442
Site_1465,-0.4167826174631982,-49.154954627949195
Site_1466,-0.5001370345332657,-24.990400540814605
Site_1467,-0.44427043207651007,-29.377586671473836
Site_1468,-0.36868342262842735,-49.64438071225969
Site_1469,-0.33418883488292356,-28.875211665288518
Site_1470,-0.43066666666666675,-33.53599999999999
Site_1471,-0.5008055278055278,-33.93600599400601
Site_1472,-0.32314846853774193,-18.44993079584775
Site_1473,-0.42760784834794935,-43.68670475684296
Site_1474,-0.3416822921230177,-61.78662490142818
Site_1475,-0.3709196815229159,-18.971348791050175
Site_1476,-0.5142434966727163,-35.893404718693276
Site_1477,-0.40259528256208066,-16.629418966590578
Site_1478,-0.3678787878787879,-39.32818181818182
Site_1479,-0.3667664351267498,-0.8984500126220496
Site_1480,-0.3927541332988892,-12.475107207439933
Site_1481,-0.4172967173181765,-22.553909059273863
Site_1482,-0.39317225274725276,-36.1347934065934
Site_1483,-0.3996428571428571,-28.98714285714287
Site_1484,-0.3535213059147763,-26.929397922408327
Site_1485,-0.4832881309184518,-59.149763721614406
Site_1486,-0.39381987740151003,-45.144906481273836
Site_1487,-0.3013835235041141,-33.13115892311136
Site_1488,-0.3810690476190475,-46.869085714285745
Site_1489,-0.33886303511303506,-31.375584415584427
Site_1490,-0.4436611506140918,-44.40919146735618
Site_1491,-0.4375,-17.58
Site_1492,-0.3417142857142857,-21.649714285714282
Site_1493,-0.48358097826086954,-5.4865086956521765
Site_1494,-0.4844255319148936,-30.674085106382975
Site_1495,-0.4513842136975296,-35.441009841333596
Site_1496,-0.3985125274610315,-48.22129406841721
Site_1497,-0.4035869565217391,-31.505217391304356
Site_1498,-0.3821745271432081,-17.79030213706706
Site_1499,-0.4353706562696253,-52.28993824576095
Site_1500,-0.5328193489041753,-24.41102063669814
Site_1501,-0.48731582755837577,-49.26978124739084
Site_1502,-0.35836035976890757,-50.62416228991597
Site_1503,-0.42776784110190635,-24.982146321988225
Site_1504,-0.4258609707884915,-23.36403030968583
Site_1505,-0.4329411764705882,-68.72470588235295
Site_1506,-0.43773195071155846,-35.78989864630337
Site_1507,-0.3785618255395683,-34.86064568345324
Site_1508,-0.5110671380302841,-4.229498185458624
Site_1509,-0.41668058509710937,-13.60699361902438
Site_1510,-0.44794167490467435,-34.29459822059036
Site_1511,-0.4868181818181817,-30.647272727272764
Site_1512,-0.46228070175438585,-51.17736842105266
Site_1513,-0.4385714285714286,-32.428571428571416
Site_1514,-0.4470990010366601,-28.636615776081413
Site_1515,-0.3691621912302674,-22.730966694262236
Site_1516,-0.39716764020155926,-59.19178971646319
Site_1517,-0.475078125,-47.123125
Site_1518,-0.37657785559919865,-28.019183190573088
Site_1519,-0.37678136253761535,-21.16522569187508
Site_1520,-0.49818041526374807,-25.133030303030424
Site_1521,-0.4382468456685644,-35.60868133559009
Site_1522,-0.32174603174603167,-39.982857142857156
Site_1523,-0.42263157894736825,-15.631578947368453
Site_1524,-0.4225660527852555,-26.595732598384814
Site_1525,-0.41280638646977164,-15.983820522529328
Site_1526,-0.3787179487179486,-49.80692307692311
Site_1527,-0.48777777777777787,-34.579999999999984
Site_1528,-0.43834430574555405,-51.26762995896031
Site_1529,-0.40548069876840886,-59.75616906602369
Site_1530,-0.45558939234281703,-65.34269125395151
Site_1531,-0.4017519807848275,-42.161572150477255
Site_1532,-0.32392775603392043,-45.15160469667319
Site_1533,-0.4358245531774051,-42.1818965136805
Site_1534,-0.32208594930334067,-45.17943495047841
Site_1535,-0.33060271235696553,-45.22981413089545
Site_1536,-0.4519065794256636,-6.538178844056674
Site_1537,-0.4316201141527071,-29.09005534301525
Site_1538,-0.37993231791113147,-11.154619331195605
Site_1539,-0.32708333333333334,-9.829999999999998
Site_1540,-0.37704153492382864,-40.289028456453025
Site_1541,-0.34431505421184316,-33.92794829024187
Site_1542,-0.4216296136126948,-49.97800345965794
Site_1543,-0.5398265838011227,-20.497457898957492
Site_1544,-0.44160213903743356,-8.003937967914354
Site_1545,-0.41139534883720924,15.08139534883719
Site_1546,-0.43265686512022294,-5.546117134031846
Site_1547,-0.4969007042253521,-29.39944788732393
Site_1548,-0.37886899051273853,-13.364298049248475
Site_1549,-0.42986417304676694,-35.13933862189833
Site_1550,-0.3922380671653927,-34.30657749227517
Site_1551,-0.4361951712196999,8.408156983455186
Site_1552,-0.46190621593155823,-36.96825735878343
Site_1553,-0.3667441860465116,-22.283255813953488
Site_1554,-0.3930434782608695,-48.2526086956522
Site_1555,-0.4289305935044083,-64.6609918030478
Site_1556,-0.42110396668500893,-4.651543196038077
Site_1557,-0.37000000000000005,-44.89999999999998
Site_1558,-0.43798807683423074,-28.774575403806153
Site_1559,-0.4089427942101951,-11.03835645059786
Site_1560,-0.4612099143206855,-45.70865850673195
Site_1561,-0.37449626345435283,-53.40880709385981
Site_1562,-0.4477777777777778,-20.42
Site_1563,-0.4212738853503184,-30.28484076433122
Site_1564,-0.32321760654326304,-22.454996986655175
Site_1565,-0.3548148148148148,-64.16000000000001
Site_1566,-0.4787866519445466,-40.722083179977915
Site_1567,-0.5145564316320285,-4.97581076748186
Site_1568,-0.4479352375784823,-19.86598868304783
Site_1569,-0.442394682784655,-35.35274851851452
Site_1570,-0.39065288434214274,-40.62897698209717
Site_1571,-0.4149319727891157,-9.004693877551006
Site_1572,-0.44504189976826386,-10.550949650055017
Site_1573,-0.351323140367258,-34.714201680672275
Site_1574,-0.36790123456790114,-26.363333333333358
Site_1575,-0.44499999999999984,-2.1700000000000443
Site_1576,-0.400625,-30.284999999999997
Site_1577,-0.40431439699167343,-2.1080902497985363
Site_1578,-0.464640522875817,-12.837647058823535
Site_1579,-0.4060416666666667,-23.125
Site_1580,-0.3954545454545452,-44.16181818181825
Site_1581,-0.41788228380551784,-46.867426698008146
Site_1582,-0.43284750627104474,-19.564938645454333
Site_1583,-0.4978835656213705,-28.267149825783974
Site_1584,-0.447564334583977,-21.94610372986098
Site_1585,-0.41557699443413726,-44.795369202226354
Site_1586,-0.4596942069641108,-24.77605129575207
Site_1587,-0.4115320864790666,-24.119069320521618
Site_1588,-0.43728779249296645,-30.53583682151924
Site_1589,-0.3399754893137008,-25.74529430824063
Site_1590,-0.5008852148454318,-40.79879359338673
Site_1591,-0.5892270808067197,-31.606950545748532
Site_1592,-0.44053763440860216,-43.333870967741944
Site_1593,-0.46713146524335997,-16.019603507434255
Site_1594,-0.39308800773694397,-36.45299032882011
Site_1595,-0.44432835820895517,-56.0450746268657
Site_1596,-0.43859518302436107,-38.40344046673799
Site_1597,-0.4811010539536916,-42.92217234600261
Site_1598,-0.4152768199233717,-28.720206896551716
Site_1599,-0.4459593898165327,-49.82277179962894
Site_1600,-0.4140356161488058,-5.778306911857939
Site_1601,-0.4275268817204301,-34.5241935483871
Site_1602,-0.4252100840336135,-18.48462184873948
Site_1603,-0.48537037037037034,-18.930000000000007
Site_1604,-0.34773060560560554,-33.730189189189204
Site_1605,-0.4582920057321255,-25.578926761860885
Site_1606,-0.4401842600496664,-10.590199829272066
Site_1607,-0.3507614582182056,-32.97552502486759
Site_1608,-0.37159167433551676,-22.526198343528378
Site_1609,-0.4687668215557299,-31.606366543962352
Site_1610,-0.4028120855437666,-52.502589522546415
Site_1611,-0.546769650712885,-21.957755446016847
Site_1612,-0.34312319364161836,-41.99539017341043
Site_1613,-0.393986801242236,-3.6288509316770217
Site_1614,-0.4199031425891182,-10.160921200750465
Site_1615,-0.33062499999999995,-31.995000000000005
Site_1616,-0.46282988533640707,-44.418744767336065
Site_1617,-0.4344262295081967,-18.923934426229522
Site_1618,-0.39552506265664167,-2.986586466165406
Site_1619,-0.3727392897652909,-31.188313410697162
Site_1620,-0.41043894793179914,-64.9251872467314
Site_1621,-0.41363472858077177,-53.1448986265533
Site_1622,-0.3954125152083128,-29.65089671500445
Site_1623,-0.4422038317777927,-35.74397233599676
Site_1624,-0.39046854418867216,-21.0387944552468
Site_1625,-0.39942940529918225,-54.34324845537664
Site_1626,-0.42625,-18.749999999999986
Site_1627,-0.5187791327913279,-46.72370731707316
Site_1628,-0.4324924529485009,-53.70163016312381
Site_1629,-0.38197567827308343,-47.51325349301399
Site_1630,-0.45863963994166657,-42.963837772600016
Site_1631,-0.4289005424130544,-9.90748283878024
Site_1632,-0.46377777777777773,-50.60400000000001
Site_1633,-0.4797320819725083,-64.37787029393822
Site_1634,-0.4922765399123732,-39.18826737892741
Site_1635,-0.44871883595066986,-17.296731434655314
Site_1636,-0.5211573274734473,3.779982734264621
Site_1637,-0.4479333333333333,-49.2264
Site_1638,-0.4782328282828283,-30.99170909090907
Site_1639,-0.43264434794789186,-17.35882084325536
Site_1640,-0.3856192583227982,-21.096240202275595
Site_1641,-0.48512384969325156,-8.173248466257661
Site_1642,-0.40831560083003204,-43.22383022071307
Site_1643,-0.5293740671641791,-47.47520149253731
Site_1644,-0.36068777216633974,-7.191441212070615
Site_1645,-0.3322002850533891,-8.364738428467959
Site_1646,-0.41759686983424077,-28.689076115804
Site_1647,-0.39103578542970974,-23.746270347182687
Site_1648,-0.39000000000000057,-63.149999999999864
Site_1649,-0.41488537761739597,-13.234758434642458
Site_1650,-0.41780887149380297,-32.83328375733856
Site_1651,-0.45821185405694226,-29.80623952370047
Site_1652,-0.3774710741037988,-3.0862479935794624
Site_1653,-0.3856514837819185,-58.37927950310561
Site_1654,-0.4081600000000001,-31.95743999999999
Site_1655,-0.4615036763143355,-21.945205916103532
Site_1656,-0.4574894326633256,-22.822282544721674
Site_1657,-0.39780952380952384,-33.45314285714285
Site_1658,-0.4084106283971375,-27.34330426621831
Site_1659,-0.3549846130538117,-34.11332358037669
Site_1660,-0.35655622089155026,-38.54385628742514
Site_1661,-0.44954971698910196,-35.41726113035399
Site_1662,-0.38174510889627167,-62.12305647840533
Site_1663,-0.4050495243699128,-57.849302736098835
Site_1664,-0.41054054054054046,-43.41324324324327
Site_1665,-0.4078659176029963,-34.9309617977528
Site_1666,-0.3508988065814561,-11.235857778405475
Site_1667,-0.42739644970414203,-38.77236686390532
Site_1668,-0.46784756338078676,-17.464926309750055
Site_1669,-0.4444326120614781,-20.68255579472074
Site_1670,-0.41066508688783554,-27.176341232227514
Site_1671,-0.3724187454294304,-55.817550987243024
Site_1672,-0.48226969696969685,-7.9197454545454775
Site_1673,-0.38375000000000004,-28.579999999999984
Site_1674,-0.45024640760979556,-22.076775956284152
Site_1675,-0.43711597451628126,-29.712949504483248
Site_1676,-0.3472443813131313,-23.36521363636365
Site_1677,-0.4031549569691587,-46.09852929466173
Site_1678,-0.43344169811320743,-17.976593207547182
Site_1679,-0.48087405167382885,-33.691204838452975
Site_1680,-0.346076252195506,-41.98752952577071
Site_1681,-0.38974184895789943,-64.23576062509372
Site_1682,-0.41828912186884315,-30.93954967632989
Site_1683,-0.35520498267569944,-54.92572374204893
Site_1684,-0.4713626692456479,-32.455663442940065
Site_1685,-0.4190446718888561,5.173649127992917
Site_1686,-0.40671641791044777,-44.43925373134327
Site_1687,-0.43150558392493876,-25.544793872213233
Site_1688,-0.4394706522276616,-7.244339118825096
Site_1689,-0.41694372481289566,-42.89015544041453
Site_1690,-0.4131443185970042,-0.970827183047092
Site_1691,-0.35682982007878206,-52.464758862983075
Site_1692,-0.3363907549939939,-16.569596921297318
Site_1693,-0.3467146307798482,-12.709639751552785
Site_1694,-0.3761666666666667,-14.777999999999992
Site_1695,-0.47810235704932336,-16.36989087734615
Site_1696,-0.4320107722520649,-29.93567319355398
Site_1697,-0.39590293073910915,-60.91496696035243
Site_1698,-0.44385553619515283,-49.40720418184699
Site_1699,-0.3804687500000001,-16.258749999999978
Site_1700,-0.4699999999999998,-41.170000000000044
Site_1701,-0.36056099054454316,-15.438826042378665
Site_1702,-0.39134002304589977,-40.56055502208565
Site_1703,-0.4054964359739143,-24.432769829634495
Site_1704,-0.35778542199488494,-28.128348849104853
Site_1705,-0.47881842644508993,-35.68521988786058
Site_1706,-0.2584041765059962,-52.51469787470482
Site_1707,-0.3816113296616837,-16.241952793076322
Site_1708,-0.46880054495912804,-36.71908228882833
Site_1709,-0.3868237806082149,-10.44606338862559
Site_1710,-0.4107156334231806,-8.445423180592982
Site_1711,-0.40389768195413756,-41.3381006979063
Site_1712,-0.43273474040472887,-15.879296072578555
Site_1713,-0.37013986697965573,-9.62978873239436
Site_1714,-0.43538461538461537,-40.28692307692309
Site_1715,-0.35893401015228427,-45.3802538071066
Site_1716,-0.4591533104613652,-23.46288494034512
Site_1717,-0.46433084577114425,-54.45453731343284
Site_1718,-0.4067097239716715,-0.450699622118961
Site_1719,-0.5822471910112361,-33.954606741573
Site_1720,-0.49555555555555536,-40.10000000000002
Site_1721,-0.46353495934959354,-17.336448780487785
Site_1722,-0.3400653622693096,-52.46588174982912
Site_1723,-0.39096774193548395,-24.210967741935463
Site_1724,-0.5019630511164003,4.5940190411424595
Site_1725,-0.2999175085893119,-41.78781814470862
Site_1726,-0.46863232664801,-47.05541744402984
Site_1727,-0.40338220551378445,-14.49944360902255
Site_1728,-0.36648000000000003,-32.100319999999996
