site,slope,intercept,trend,h,p,z,Tau,s
Site_1335,-0.41000000000000003,-64.93,decreasing,True,0.0,-30.401927032424382,-0.977963818321786,-91467.0
Site_1336,-0.3856733437561071,-63.54455774868086,decreasing,True,0.0,-30.274959304596294,-0.9738794799418355,-91085.0
Site_1337,-0.45546737696348105,-7.579046575888086,decreasing,True,0.0,-30.453455119708842,-0.9796210760413994,-91622.0
Site_1338,-0.4995439691027924,-62.75850267379684,decreasing,True,0.0,-30.317511289114677,-0.9752480540586776,-91213.0
Site_1339,-0.4327306982685212,-39.09016917399943,decreasing,True,0.0,-30.4461392838546,-0.9793858523650671,-91600.0
Site_1340,-0.45341935841935843,-45.81141858141858,decreasing,True,0.0,-30.084835059698957,-0.9677636643571979,-90513.0
Site_1341,-0.4313823011502004,-46.78142295155672,decreasing,True,0.0,-30.361710123778746,-0.9766700881019588,-91346.0
Site_1342,-0.44115665380097335,-37.56016277898975,decreasing,True,0.0,-30.14799154871383,-0.9697951415618852,-90703.0
Site_1343,-0.48691947940217284,4.774607550869334,decreasing,True,0.0,-30.433174585315054,-0.9789688649388418,-91561.0
Site_1344,-0.4165562804978343,-46.673843412467804,decreasing,True,0.0,-30.273626419797658,-0.9738367120006843,-91081.0
Site_1345,-0.48916236186925843,-29.490929836240184,decreasing,True,0.0,-30.49599704313776,-0.9809896501582414,-91750.0
Site_1346,-0.4092901317045237,-29.81333155182287,decreasing,True,0.0,-30.349744262872775,-0.976285176631597,-91310.0
Site_1347,-0.4268800832845338,-73.7239020105407,decreasing,True,0.0,-30.352740758147004,-0.9763814044991874,-91319.0
Site_1348,-0.412062020460358,-1.314603580562661,decreasing,True,0.0,-30.0479486190983,-0.966576853990249,-90402.0
Site_1349,-0.43976190476190474,-49.79142857142858,decreasing,True,0.0,-30.32980116136282,-0.9756436575143272,-91250.0
Site_1350,-0.4445891996142719,-48.82873288331729,decreasing,True,0.0,-30.452122214968576,-0.979578308100248,-91618.0
Site_1351,-0.3905,-19.162000000000006,decreasing,True,0.0,-30.013715713418996,-0.9654755795056026,-90299.0
Site_1352,-0.47403678047171366,-43.328055418109855,decreasing,True,0.0,-30.047280529207928,-0.9665554700196732,-90400.0
Site_1353,-0.3924536605316974,-4.480009325153361,decreasing,True,0.0,-30.05259537057952,-0.9667265417842785,-90416.0
Site_1354,-0.4744113204194065,-44.54715478940821,decreasing,True,0.0,-30.42120536281907,-0.97858395346848,-91525.0
Site_1355,-0.3957755279337075,-18.86248596631917,decreasing,True,0.0,-29.98711716987348,-0.9646202206825764,-90219.0
Site_1356,-0.3235461956521739,-27.834021739130435,decreasing,True,0.0,-29.881425316945403,-0.9612201693610469,-89901.0
Site_1357,-0.3903223151645979,-34.800379924446844,decreasing,True,0.0,-29.975806141979728,-0.9642566931827902,-90185.0
Site_1358,-0.4236476336462924,-13.882111132400851,decreasing,True,0.0,-30.298887680314838,-0.9746493028825592,-91157.0
Site_1359,-0.32374104501855117,-24.631934275992947,decreasing,True,0.0,-29.900363012234937,-0.9618296125224531,-89958.0
Site_1360,-0.5480293044224989,-28.68567024474025,decreasing,True,0.0,-30.557152518576295,-0.9829569754512018,-91934.0
Site_1361,-0.466975456963872,-41.96330129580366,decreasing,True,0.0,-30.42785306295517,-0.9787977931742365,-91545.0
Site_1362,-0.4955487514580209,-59.441469685067474,decreasing,True,0.0,-30.539868497267666,-0.9824009922162347,-91882.0
Site_1363,-0.4939745212593314,-33.08150340798443,decreasing,True,0.0,-30.59837164219918,-0.9842827816268925,-92058.0
Site_1364,-0.3861904761904762,-10.972857142857137,decreasing,True,0.0,-29.963182133768143,-0.9638503977418527,-90147.0
Site_1365,-0.4401264356336762,-21.932689903125933,decreasing,True,0.0,-30.155634739764718,-0.9700410572235053,-90726.0
Site_1366,-0.39871343028229256,-13.327899059024816,decreasing,True,0.0,-29.957881625030428,-0.9636793259772475,-90131.0
Site_1367,-0.46893830029168937,5.8706728630048985,decreasing,True,0.0,-30.41921105277824,-0.9785198015567531,-91519.0
Site_1368,-0.46115823549723756,-21.529821132596695,decreasing,True,0.0,-30.229424223503795,-0.9724146779574031,-90948.0
Site_1369,-0.4155639880952381,-41.85817857142858,decreasing,True,0.0,-30.237067409634236,-0.9726605936190231,-90971.0
Site_1370,-0.38988504228329807,-46.764830866807614,decreasing,True,0.0,-29.4931994574327,-0.9487319305448636,-88733.0
Site_1371,-0.4421546615928241,-27.28459309595,decreasing,True,0.0,-30.28127629315828,-0.9740826276623044,-91104.0
Site_1372,-0.3619785899898317,-37.93262456219637,decreasing,True,0.0,-30.10976560122421,-0.968565563253785,-90588.0
Site_1373,-0.42361702127659573,-32.998723404255315,decreasing,True,0.0,-30.089825821829955,-0.9679240441365152,-90528.0
Site_1374,-0.3359678332475553,-9.63094801852806,decreasing,True,0.0,-29.39149609474208,-0.9454601830467881,-88427.0
Site_1375,-0.39391304347826084,-37.624782608695654,decreasing,True,0.0,-30.290587536890058,-0.9743820032503635,-91132.0
Site_1376,-0.4177864227593989,-54.99813268396984,decreasing,True,0.0,-30.24605350133633,-0.9729492772217946,-90998.0
Site_1377,-0.40467231011525523,-4.890781015104864,decreasing,True,0.0,-30.22178103652903,-0.9721687622957831,-90925.0
Site_1378,-0.43860176213342483,-19.37201937918023,decreasing,True,0.0,-30.337444341104217,-0.9758895731759473,-91273.0
Site_1379,-0.3716841205774335,-50.96622995527437,decreasing,True,0.0,-30.038635197980234,-0.9662774784021897,-90374.0
Site_1380,-0.45448802541544475,-37.95058651026393,decreasing,True,0.0,-30.36503732875399,-0.976777007954837,-91356.0
Site_1381,-0.48507462686567165,-21.42388059701493,decreasing,True,0.0,-30.412894057643875,-0.9783166538362843,-91500.0
Site_1382,-0.32701201472073893,-16.965404820320387,decreasing,True,0.0,-30.065897416406198,-0.9671542211957916,-90456.0
Site_1383,-0.4245275704809286,-37.28204477611942,decreasing,True,0.0,-30.406918966335606,-0.9781241981011034,-91482.0
Site_1384,-0.44004866208856264,-46.15948898887048,decreasing,True,0.0,-30.273302396262448,-0.9738260200153964,-91080.0
Site_1385,-0.36992063492063487,-15.197142857142865,decreasing,True,0.0,-30.041955729569153,-0.9663843982550681,-90384.0
Site_1386,-0.40297743850720946,-25.446873282442752,decreasing,True,0.0,-30.123729101888134,-0.9690146266358738,-90630.0
Site_1387,-0.3992608920664737,-24.169647313641676,decreasing,True,0.0,-30.163608648779874,-0.9702976648704131,-90750.0
Site_1388,-0.391,-48.254000000000005,decreasing,True,0.0,-30.194862848914802,-0.9713027114874689,-90844.0
Site_1389,-0.4390909090909089,-27.116363636363673,decreasing,True,0.0,-30.38265541536938,-0.9773436831750919,-91409.0
Site_1390,-0.5281582674817353,14.64218577605483,decreasing,True,0.0,-30.191866379306653,-0.9712064836198785,-90835.0
Site_1391,-0.41674464204286366,-18.01315731874145,decreasing,True,0.0,-29.746473658159328,-0.9568792233341887,-89495.0
Site_1392,-0.43020349009168896,-58.3160461401952,decreasing,True,0.0,-30.560810442029354,-0.9830745872893679,-91945.0
Site_1393,-0.3905973122435631,-41.260980555390375,decreasing,True,0.0,-30.218792352946412,-0.9720725344281926,-90916.0
Site_1394,-0.4600000000000001,-26.049999999999983,decreasing,True,0.0,-30.43616100683496,-0.9790650928064323,-91570.0
Site_1395,-0.3986507372113972,2.2585592376617996,decreasing,True,0.0,-30.317180578716773,-0.9752373620733897,-91212.0
Site_1396,-0.5061512474012473,10.318669438669403,decreasing,True,0.0,-30.391287354583678,-0.9776216747925754,-91435.0
Site_1397,-0.47752033057851245,9.694391404958694,decreasing,True,0.0,-30.199836948286954,-0.9714630912667864,-90859.0
Site_1398,-0.4727285388706002,-44.97063560395037,decreasing,True,0.0,-30.468744834244884,-0.9801129073646395,-91668.0
Site_1399,-0.5035,-16.064000000000007,decreasing,True,0.0,-30.560814943834014,-0.9830745872893679,-91945.0
Site_1400,-0.40190476190476193,-26.198571428571427,decreasing,True,0.0,-30.101781708460226,-0.9683089556068771,-90564.0
Site_1401,-0.39384615384615385,-27.059230769230766,decreasing,True,0.0,-30.25900816551688,-0.9733662646480199,-91037.0
Site_1402,-0.4270463493199713,-15.907988546886202,decreasing,True,0.0,-30.267326152347746,-0.9736335642802155,-91062.0
Site_1403,-0.44773912096422874,-19.928349871726596,decreasing,True,0.0,-30.458766551127187,-0.9797921478060047,-91638.0
Site_1404,-0.3943296807359308,-26.254788961038955,decreasing,True,0.0,-30.112421354904324,-0.9686510991360876,-90596.0
Site_1405,-0.3599180327868852,-40.24770491803278,decreasing,True,0.0,-30.0246816596251,-0.965828415020101,-90332.0
Site_1406,-0.392290289564587,-31.295297454049205,decreasing,True,0.0,-30.036974931910777,-0.9662240184757506,-90369.0
Site_1407,-0.3967647058823529,-7.308823529411782,decreasing,True,0.0,-30.321496560603627,-0.9753763578821315,-91225.0
Site_1408,-0.45511111111111113,-30.085999999999984,decreasing,True,0.0,-29.785691811242792,-0.9581408775981525,-89613.0
Site_1409,-0.4986185665203932,-25.368389631595065,decreasing,True,0.0,-30.422872329522455,-0.9786374133949192,-91530.0
Site_1410,-0.4778746257485029,-13.47908083832337,decreasing,True,0.0,-30.34509087252045,-0.9761354888375674,-91296.0
Site_1411,-0.38680503341687544,-48.100112781954905,decreasing,True,0.0,-30.264663727334405,-0.9735480283979129,-91054.0
Site_1412,-0.4526985255772057,-14.357118475323574,decreasing,True,0.0,-30.338112462866388,-0.975910957146523,-91275.0
Site_1413,-0.44818972628421444,-26.421019122609678,decreasing,True,0.0,-30.216796929498816,-0.9720083825164657,-90910.0
Site_1414,-0.36241581632653064,-28.47818367346939,decreasing,True,0.0,-30.153647092133703,-0.9699769053117783,-90720.0
Site_1415,-0.4688998381877023,3.9623650485437025,decreasing,True,0.0,-30.160622181763276,-0.9702014370028227,-90741.0
Site_1416,-0.47828840676586837,-36.29970413857245,decreasing,True,0.0,-30.491674352975775,-0.9808506543494996,-91737.0
Site_1417,-0.4647292059501363,-30.90849151477056,decreasing,True,0.0,-30.527571937676672,-0.9820053887605851,-91845.0
Site_1418,-0.4551695402298851,-11.663379310344823,decreasing,True,0.0,-30.201841268408934,-0.9715272431785134,-90865.0
Site_1419,-0.44311757652701367,-11.496603470165041,decreasing,True,0.0,-30.463085873676498,-0.9799311436147464,-91651.0
Site_1420,-0.37245586860960156,-26.619532380326064,decreasing,True,0.0,-30.14998252823021,-0.9698592934736122,-90709.0
Site_1421,-0.39716417910447765,-47.002537313432825,decreasing,True,0.0,-30.171589222735328,-0.9705542725173211,-90774.0
Site_1422,-0.3669020316589804,-21.899161161660246,decreasing,True,0.0,-30.263001244415634,-0.9734945684714738,-91049.0
Site_1423,-0.38074074074074077,-26.109999999999985,decreasing,True,0.0,-30.302548937119095,-0.9747669147207253,-91168.0
Site_1424,-0.4933333333333299,-47.72000000000074,decreasing,True,0.0,-30.501976604398756,-0.9811821058934223,-91768.0
Site_1425,-0.45990490113334936,-29.55054135519653,decreasing,True,0.0,-30.257675282332897,-0.9733234967068686,-91033.0
Site_1426,-0.42471751412429376,-48.171016949152545,decreasing,True,0.0,-30.319498900428886,-0.9753122059704046,-91219.0
Site_1427,-0.3923903424393998,-53.45368603308965,decreasing,True,0.0,-30.15863120320277,-0.9701372850910958,-90735.0
Site_1428,-0.4414975617800184,-18.526526655516022,decreasing,True,0.0,-30.218457185726542,-0.9720618424429048,-90915.0
Site_1429,-0.4288485845295056,-12.3187057416268,decreasing,True,0.0,-30.179563129987837,-0.9708108801642289,-90798.0
Site_1430,-0.4466243281869603,-21.929145111616577,decreasing,True,0.0,-30.170263015693475,-0.9705115045761697,-90770.0
Site_1431,-0.43468749999999995,-43.40750000000003,decreasing,True,0.0,-30.462758536948986,-0.9799204516294585,-91650.0
Site_1432,-0.38970836111997065,-17.372993998086343,decreasing,True,0.0,-30.026669335752278,-0.9658925669318279,-90338.0
Site_1433,-0.4075896471260536,-5.100636220772415,decreasing,True,0.0,-30.1267222319736,-0.9691108545034642,-90639.0
Site_1434,-0.4004761904761903,-47.4871428571429,decreasing,True,0.0,-30.331130701463483,-0.9756864254554786,-91254.0
Site_1435,-0.3901090923516344,-43.226436052046964,decreasing,True,0.0,-30.0928123007436,-0.9680202720041057,-90537.0
Site_1436,-0.42518716577540105,-54.30957219251337,decreasing,True,0.0,-30.043953358970438,-0.966448550166795,-90390.0
Site_1437,-0.38064516129032255,-34.840645161290325,decreasing,True,0.0,-30.031990814671886,-0.9660636386964332,-90354.0
Site_1438,-0.4277777777777777,-17.130000000000024,decreasing,True,0.0,-30.297237470596887,-0.9745958429561201,-91152.0
Site_1439,-0.3641237813370473,-28.549263231197784,decreasing,True,0.0,-30.1988481341739,-0.9714310153109229,-90856.0
Site_1440,-0.35712600027126,-33.670783941407834,decreasing,True,0.0,-30.19951290437112,-0.9714523992814986,-90858.0
Site_1441,-0.4733734972553645,3.0386754071587347,decreasing,True,0.0,-30.19153232644859,-0.9711957916345907,-90834.0
Site_1442,-0.3702398805991621,-61.588185790580994,decreasing,True,0.0,-30.253021891723524,-0.9731738089128389,-91019.0
Site_1443,-0.37929620536675723,-26.892019640780433,decreasing,True,0.0,-30.379992978350767,-0.9772581472927894,-91401.0
Site_1444,-0.26280603975317773,-35.03389541331361,decreasing,True,0.0,-29.392819141017597,-0.9455029509879395,-88431.0
Site_1445,-0.4258392546583851,-39.32872099378882,decreasing,True,0.0,-30.29190926849391,-0.9744247711915148,-91136.0
Site_1446,-0.42128348481224587,-32.1527672805549,decreasing,True,0.0,-30.10013142261596,-0.9682554956804379,-90559.0
Site_1447,-0.39656684389212726,-23.88156171930052,decreasing,True,0.0,-30.28825582175104,-0.9743071593533488,-91125.0
Site_1448,-0.3964193360026693,-49.453423423423445,decreasing,True,0.0,-30.14698939752158,-0.9697630656060218,-90700.0
Site_1449,-0.3356316739502185,-60.1035584267528,decreasing,True,0.0,-29.95454674138287,-0.9635724061243691,-90121.0
Site_1450,-0.3835727865290603,-10.478278109722979,decreasing,True,0.0,-30.124397200224532,-0.9690360106064494,-90632.0
Site_1451,-0.379227372650091,-36.79688750758034,decreasing,True,0.0,-29.862140379699984,-0.9606000342143529,-89843.0
Site_1452,-0.3342857142857143,-45.80428571428571,decreasing,True,0.0,-29.98944220882085,-0.9646950645795911,-90226.0
Site_1453,-0.4496350364963504,-34.18883211678832,decreasing,True,0.0,-30.432179111255312,-0.9789367889829783,-91558.0
Site_1454,-0.42756140653279323,-26.716736188916656,decreasing,True,0.0,-30.377667961105725,-0.9771833033957745,-91394.0
Site_1455,-0.3834615384615384,-28.042307692307702,decreasing,True,0.0,-30.239061719895396,-0.9727247455307502,-90977.0
Site_1456,-0.4088854382332642,11.089254658385059,decreasing,True,0.0,-30.220454834959284,-0.9721259943546318,-90921.0
Site_1457,-0.40571428571428575,-52.48571428571428,decreasing,True,0.0,-30.21811979290708,-0.9720511504576169,-90914.0
Site_1458,-0.36200880075325226,-31.376099037297507,decreasing,True,0.0,-30.192527813801643,-0.9712278675904542,-90837.0
Site_1459,-0.4961416056915715,-45.233413170620565,decreasing,True,0.0,-30.43417342162664,-0.9790009408947054,-91564.0
Site_1460,-0.4364516129032258,-44.73645161290321,decreasing,True,0.0,-30.332126180995335,-0.9757185014113421,-91257.0
Site_1461,-0.469179457601582,-38.62723715805829,decreasing,True,0.0,-30.427522358761593,-0.9787871011889487,-91544.0
Site_1462,-0.3439855072463768,-26.89913043478262,decreasing,True,0.0,-30.163619757018008,-0.9702976648704131,-90750.0
Site_1463,-0.38247870017039864,-32.074600763193885,decreasing,True,0.0,-30.253693346656338,-0.9731951928834146,-91021.0
Site_1464,-0.32452608733209515,-12.222365136267442,decreasing,True,0.0,-29.77805517908525,-0.9578949619365323,-89590.0
Site_1465,-0.4167826174631982,-49.154954627949195,decreasing,True,0.0,-30.063569059749202,-0.9670793772987768,-90449.0
Site_1466,-0.5001370345332657,-24.990400540814605,decreasing,True,0.0,-30.54318897311395,-0.982507912069113,-91892.0
Site_1467,-0.44427043207651007,-29.377586671473836,decreasing,True,0.0,-30.213142362385934,-0.9718907706782995,-90899.0
Site_1468,-0.36868342262842735,-49.64438071225969,decreasing,True,0.0,-30.175250459051295,-0.9706718843554871,-90785.0
Site_1469,-0.33418883488292356,-28.875211665288518,decreasing,True,0.0,-29.993774812602567,-0.9648340603883329,-90239.0
Site_1470,-0.43066666666666675,-33.53599999999999,decreasing,True,0.0,-30.11840761283329,-0.9688435548712685,-90614.0
Site_1471,-0.5008055278055278,-33.93600599400601,decreasing,True,0.0,-30.516942359296984,-0.9816632452313746,-91813.0
Site_1472,-0.32314846853774193,-18.44993079584775,decreasing,True,0.0,-29.689306698111206,-0.9550402018646822,-89323.0
Site_1473,-0.42760784834794935,-43.68670475684296,decreasing,True,0.0,-30.467415293850443,-0.9800701394234882,-91664.0
Site_1474,-0.3416822921230177,-61.78662490142818,decreasing,True,0.0,-30.086829369960117,-0.9678278162689248,-90519.0
Site_1475,-0.3709196815229159,-18.971348791050175,decreasing,True,0.0,-29.987454524467978,-0.9646309126678642,-90220.0
Site_1476,-0.5142434966727163,-35.893404718693276,decreasing,True,0.0,-29.910665296890905,-0.9621610640663758,-89989.0
Site_1477,-0.40259528256208066,-16.629418966590578,decreasing,True,0.0,-30.34509087252045,-0.9761354888375674,-91296.0
Site_1478,-0.3678787878787879,-39.32818181818182,decreasing,True,0.0,-30.248705898965337,-0.9730348131040971,-91006.0
Site_1479,-0.3667664351267498,-0.8984500126220496,decreasing,True,0.0,-29.600231837229128,-0.9521747498075442,-89055.0
Site_1480,-0.3927541332988892,-12.475107207439933,decreasing,True,0.0,-29.486222083900767,-0.9485073988538192,-88712.0
Site_1481,-0.4172967173181765,-22.553909059273863,decreasing,True,0.0,-30.281944408826295,-0.97410401163288,-91106.0
Site_1482,-0.39317225274725276,-36.1347934065934,decreasing,True,0.0,-30.195855000269635,-0.9713347874433325,-90847.0
Site_1483,-0.3996428571428571,-28.98714285714287,decreasing,True,0.0,-30.31884082958256,-0.975290821999829,-91217.0
Site_1484,-0.3535213059147763,-26.929397922408327,decreasing,True,0.0,-29.948560500564632,-0.9633799503891882,-90103.0
Site_1485,-0.4832881309184518,-59.149763721614406,decreasing,True,0.0,-30.343430623562817,-0.9760820289111282,-91291.0
Site_1486,-0.39381987740151003,-45.144906481273836,decreasing,True,0.0,-30.139680256794104,-0.9695278419296895,-90678.0
Site_1487,-0.3013835235041141,-33.13115892311136,decreasing,True,0.0,-29.827580020496512,-0.9594880677444187,-89739.0
Site_1488,-0.3810690476190475,-46.869085714285745,decreasing,True,0.0,-30.328805681647637,-0.9756115815584637,-91247.0
Site_1489,-0.33886303511303506,-31.375584415584427,decreasing,True,0.0,-30.183227701858588,-0.970928492002395,-90809.0
Site_1490,-0.4436611506140918,-44.40919146735618,decreasing,True,0.0,-30.103776018390892,-0.9683731075186041,-90570.0
Site_1491,-0.4375,-17.58,decreasing,True,0.0,-30.268642316732297,-0.9736763322213668,-91066.0
Site_1492,-0.3417142857142857,-21.649714285714282,decreasing,True,0.0,-29.692961294564313,-0.9551578137028484,-89334.0
Site_1493,-0.48358097826086954,-5.4865086956521765,decreasing,True,0.0,-30.458435848623093,-0.9797814558207167,-91637.0
Site_1494,-0.4844255319148936,-30.674085106382975,decreasing,True,0.0,-30.513945836479696,-0.9815670173637842,-91804.0
Site_1495,-0.4513842136975296,-35.441009841333596,decreasing,True,0.0,-30.231749248937806,-0.972489521854418,-90955.0
Site_1496,-0.3985125274610315,-48.22129406841721,decreasing,True,0.0,-29.538063294777306,-0.9501753485587204,-88868.0
Site_1497,-0.4035869565217391,-31.505217391304356,decreasing,True,0.0,-29.85715955141805,-0.9604396544350355,-89828.0
Site_1498,-0.3821745271432081,-17.79030213706706,decreasing,True,0.0,-29.971834078749733,-0.9641283893593362,-90173.0
Site_1499,-0.4353706562696253,-52.28993824576095,decreasing,True,0.0,-30.430846209013254,-0.9788940210418271,-91554.0
Site_1500,-0.5328193489041753,-24.41102063669814,decreasing,True,0.0,-30.401596326798654,-0.9779531263364981,-91466.0
Site_1501,-0.48731582755837577,-49.26978124739084,decreasing,True,0.0,-30.44746882410215,-0.9794286203062185,-91604.0
Site_1502,-0.35836035976890757,-50.62416228991597,decreasing,True,0.0,-30.091489409574724,-0.9679775040629545,-90533.0
Site_1503,-0.42776784110190635,-24.982146321988225,decreasing,True,0.0,-30.20383335450053,-0.9715913950902404,-90871.0
Site_1504,-0.4258609707884915,-23.36403030968583,decreasing,True,0.0,-30.14034502691788,-0.9695492259002652,-90680.0
Site_1505,-0.4329411764705882,-68.72470588235295,decreasing,True,0.0,-30.249033271201203,-0.973045505089385,-91007.0
Site_1506,-0.43773195071155846,-35.78989864630337,decreasing,True,0.0,-30.001408071048807,-0.965079976049953,-90262.0
Site_1507,-0.3785618255395683,-34.86064568345324,decreasing,True,0.0,-30.32248534078709,-0.975408433837995,-91228.0
Site_1508,-0.5110671380302841,-4.229498185458624,decreasing,True,0.0,-30.48934597344245,-0.9807758104524849,-91730.0
Site_1509,-0.41668058509710937,-13.60699361902438,decreasing,True,0.0,-30.191201609146155,-0.9711850996493029,-90833.0
Site_1510,-0.44794167490467435,-34.29459822059036,decreasing,True,0.0,-30.181230056738695,-0.970864340090668,-90803.0
Site_1511,-0.4868181818181817,-30.647272727272764,decreasing,True,0.0,-30.549175277972314,-0.9827003678042939,-91910.0
Site_1512,-0.46228070175438585,-51.17736842105266,decreasing,True,0.0,-30.379999691105134,-0.9772581472927894,-91401.0
Site_1513,-0.4385714285714286,-32.428571428571416,decreasing,True,0.0,-30.10910415754931,-0.9685441792832093,-90586.0
Site_1514,-0.4470990010366601,-28.636615776081413,decreasing,True,0.0,-30.387963504882844,-0.9775147549396972,-91425.0
Site_1515,-0.3691621912302674,-22.730966694262236,decreasing,True,0.0,-30.12207216821869,-0.9689611667094347,-90625.0
Site_1516,-0.39716764020155926,-59.19178971646319,decreasing,True,0.0,-30.190199450793145,-0.9711530236934394,-90830.0
Site_1517,-0.475078125,-47.123125,decreasing,True,0.0,-30.524582158460102,-0.9819091608929946,-91836.0
Site_1518,-0.37657785559919865,-28.019183190573088,decreasing,True,0.0,-29.87943100602325,-0.96115601744932,-89895.0
Site_1519,-0.37678136253761535,-21.16522569187508,decreasing,True,0.0,-30.275296706854103,-0.9738901719271235,-91086.0
Site_1520,-0.49818041526374807,-25.133030303030424,decreasing,True,0.0,-30.404258766056742,-0.9780386622188008,-91474.0
Site_1521,-0.4382468456685644,-35.60868133559009,decreasing,True,0.0,-30.40990763226818,-0.9782204259686939,-91491.0
Site_1522,-0.32174603174603167,-39.982857142857156,decreasing,True,0.0,-30.01171366581188,-0.9654114275938757,-90293.0
Site_1523,-0.42263157894736825,-15.631578947368453,decreasing,True,0.0,-30.31717722927891,-0.9752373620733897,-91212.0
Site_1524,-0.4225660527852555,-26.595732598384814,decreasing,True,0.0,-30.215129996761465,-0.9719549225900265,-90905.0
Site_1525,-0.41280638646977164,-15.983820522529328,decreasing,True,0.0,-30.330462580509746,-0.975665041484903,-91252.0
Site_1526,-0.3787179487179486,-49.80692307692311,decreasing,True,0.0,-30.401599685561642,-0.9779531263364981,-91466.0
Site_1527,-0.48777777777777787,-34.579999999999984,decreasing,True,0.0,-30.003402381420134,-0.9651441279616799,-90268.0
Site_1528,-0.43834430574555405,-51.26762995896031,decreasing,True,0.0,-30.41788151275102,-0.9784770336156018,-91515.0
Site_1529,-0.40548069876840886,-59.75616906602369,decreasing,True,0.0,-30.213463064577436,-0.9719014626635873,-90900.0
Site_1530,-0.45558939234281703,-65.34269125395151,decreasing,True,0.0,-30.42453929677918,-0.9786908733213583,-91535.0
Site_1531,-0.4017519807848275,-42.161572150477255,decreasing,True,0.0,-30.33046593141315,-0.975665041484903,-91252.0
Site_1532,-0.32392775603392043,-45.15160469667319,decreasing,True,0.0,-29.682318411636583,-0.9548156701736379,-89302.0
Site_1533,-0.4358245531774051,-42.1818965136805,decreasing,True,0.0,-30.300888685628212,-0.9747134547942862,-91163.0
Site_1534,-0.32208594930334067,-45.17943495047841,decreasing,True,0.0,-29.960860403569438,-0.9637755538448379,-90140.0
Site_1535,-0.33060271235696553,-45.22981413089545,decreasing,True,0.0,-29.88806641595938,-0.9614340090668035,-89921.0
Site_1536,-0.4519065794256636,-6.538178844056674,decreasing,True,0.0,-30.36935665695791,-0.9769160037635788,-91369.0
Site_1537,-0.4316201141527071,-29.09005534301525,decreasing,True,0.0,-29.8953920990805,-0.9616692327431358,-89943.0
Site_1538,-0.37993231791113147,-11.154619331195605,decreasing,True,0.0,-30.211478767921065,-0.9718373107518604,-90894.0
Site_1539,-0.32708333333333334,-9.829999999999998,decreasing,True,0.0,-30.097803064196587,-0.9681806517834232,-90552.0
Site_1540,-0.37704153492382864,-40.289028456453025,decreasing,True,0.0,-30.339779415984363,-0.9759644170729621,-91280.0
Site_1541,-0.34431505421184316,-33.92794829024187,decreasing,True,0.0,-29.382176323820918,-0.945160807458729,-88399.0
Site_1542,-0.4216296136126948,-49.97800345965794,decreasing,True,0.0,-30.273967166459666,-0.9738474039859721,-91082.0
Site_1543,-0.5398265838011227,-20.497457898957492,decreasing,True,0.0,-30.63925331230168,-0.9855978958172954,-92181.0
Site_1544,-0.44160213903743356,-8.003937967914354,decreasing,True,0.0,-30.55548552980476,-0.9829035155247626,-91929.0
Site_1545,-0.41139534883720924,15.08139534883719,decreasing,True,0.0,-30.05625658717585,-0.9668441536224446,-90427.0
Site_1546,-0.43265686512022294,-5.546117134031846,decreasing,True,0.0,-30.216790252806415,-0.9720083825164657,-90910.0
Site_1547,-0.4969007042253521,-29.39944788732393,decreasing,True,0.0,-30.54518665767032,-0.98257206398084,-91898.0
Site_1548,-0.37886899051273853,-13.364298049248475,decreasing,True,0.0,-29.662062039048315,-0.9541634590710804,-89241.0
Site_1549,-0.42986417304676694,-35.13933862189833,decreasing,True,0.0,-30.072872520577633,-0.9673787528868361,-90477.0
Site_1550,-0.3922380671653927,-34.30657749227517,decreasing,True,0.0,-30.25667979857859,-0.973291420751005,-91030.0
Site_1551,-0.4361951712196999,8.408156983455186,decreasing,True,0.0,-30.28592968402471,-0.9742323154563339,-91118.0
Site_1552,-0.46190621593155823,-36.96825735878343,decreasing,True,0.0,-30.37002142704496,-0.9769373877341545,-91371.0
Site_1553,-0.3667441860465116,-22.283255813953488,decreasing,True,0.0,-30.138350716546555,-0.9694850739885382,-90674.0
Site_1554,-0.3930434782608695,-48.2526086956522,decreasing,True,0.0,-30.235407154617775,-0.972607133692584,-90966.0
Site_1555,-0.4289305935044083,-64.6609918030478,decreasing,True,0.0,-30.41189858262853,-0.9782845778804209,-91497.0
Site_1556,-0.42110396668500893,-4.651543196038077,decreasing,True,0.0,-30.203157461516607,-0.9715700111196647,-90869.0
Site_1557,-0.37000000000000005,-44.89999999999998,decreasing,True,0.0,-30.207817525803875,-0.9717196989136943,-90883.0
Site_1558,-0.43798807683423074,-28.774575403806153,decreasing,True,0.0,-30.292911443702245,-0.9744568471473783,-91139.0
Site_1559,-0.4089427942101951,-11.03835645059786,decreasing,True,0.0,-30.13735189657619,-0.9694529980326747,-90671.0
Site_1560,-0.4612099143206855,-45.70865850673195,decreasing,True,0.0,-30.346093056542028,-0.9761675647934308,-91299.0
Site_1561,-0.37449626345435283,-53.40880709385981,decreasing,True,0.0,-30.111429189886476,-0.9686190231802241,-90593.0
Site_1562,-0.4477777777777778,-20.42,decreasing,True,0.0,-30.436825776811848,-0.979086476777008,-91572.0
Site_1563,-0.4212738853503184,-30.28484076433122,decreasing,True,0.0,-30.403924701484698,-0.978027970233513,-91473.0
Site_1564,-0.32321760654326304,-22.454996986655175,decreasing,True,0.0,-29.87011762162595,-0.9608566418612609,-89867.0
