site,trend,h,p,z,Tau,s,var_s,slope,intercept
Site_2564,decreasing,True,0.0,-15.964732349003855,-0.8946360153256705,-9340.0,342198.0,-0.31163599866175984,-146.95220809635327
Site_2565,decreasing,True,0.0,-16.18185857448781,-0.9068007662835249,-9467.0,342197.0,-0.3718529929577466,-104.02658450704226
Site_2566,decreasing,True,0.0,-16.682709390076948,-0.9348659003831418,-9760.0,342198.0,-0.42960444027517175,-141.84848030018765
Site_2567,decreasing,True,0.0,-16.145983261647284,-0.9047892720306513,-9446.0,342196.0,-0.493740253411306,-150.68070175438595
Site_2568,decreasing,True,0.0,-15.703206514393093,-0.8799808429118774,-9187.0,342197.0,-0.3051119960179194,-97.03193628670981
Site_2569,decreasing,True,0.0,-16.39720408416083,-0.9188697318007663,-9593.0,342199.0,-0.4767227247032221,-158.38596382136802
Site_257,decreasing,True,0.0,-16.600654871097166,-0.9302681992337165,-9712.0,342198.0,-0.33753339771446955,-177.1575953645582
Site_2570,decreasing,True,0.0,-16.533961415972012,-0.9265325670498085,-9673.0,342199.0,-0.46464537223340036,-141.52553319919517
Site_2571,decreasing,True,0.0,-16.239980610356454,-0.9100574712643679,-9501.0,342197.0,-0.4195455712451862,-118.3427188703466
Site_2572,decreasing,True,0.0,-16.245085288851442,-0.9103448275862069,-9504.0,342198.0,-0.4324489795918367,-146.93367346938774
Site_2573,decreasing,True,0.0,-16.368214899975943,-0.9172413793103448,-9576.0,342196.0,-0.32431092249274074,-156.17961358052267
Site_2574,decreasing,True,0.0,-16.99720204224088,-0.9524904214559387,-9944.0,342200.0,-0.5026404958677686,-136.17988429752066
Site_2575,decreasing,True,0.0,-16.46736440015334,-0.9227969348659004,-9634.0,342196.0,-0.3915737874097006,-124.55668730650156
Site_2576,decreasing,True,0.0,-16.792115415383325,-0.9409961685823754,-9824.0,342198.0,-0.5224709302325581,-107.81209302325583
Site_2577,decreasing,True,0.0,-16.11516563380012,-0.9030651340996169,-9428.0,342198.0,-0.3129041164658638,-128.7609036144578
Site_2578,decreasing,True,0.0,-16.332292079089004,-0.9152298850574713,-9555.0,342197.0,-0.4492539388322522,-138.38371640407783
Site_2579,decreasing,True,0.0,-16.838246479251893,-0.9435823754789272,-9851.0,342199.0,-0.5350000000000001,-114.75999999999999
Site_258,decreasing,True,0.0,-15.645038759199323,-0.8767241379310344,-9153.0,342199.0,-0.34699430479183013,-159.86641005498822
Site_2580,decreasing,True,0.0,-16.641682130587057,-0.9325670498084291,-9736.0,342198.0,-0.44266581632653057,-196.6180612244898
Site_2581,decreasing,True,0.0,-16.12884138696342,-0.9038314176245211,-9436.0,342198.0,-0.3411930894308942,-120.5740975609756
Site_2582,decreasing,True,0.0,-16.95790914458668,-0.950287356321839,-9921.0,342199.0,-0.5306278153153157,-130.98479729729726
Site_2583,decreasing,True,0.0,-16.843399489745686,-0.9438697318007663,-9854.0,342198.0,-0.45696586114307647,-164.73845799769848
Site_2584,decreasing,True,0.0,-17.149369409122336,-0.9610153256704981,-10033.0,342199.0,-0.6029253280259474,-179.87937638213177
Site_2585,decreasing,True,0.0,-16.71863267045117,-0.9368773946360153,-9781.0,342197.0,-0.4501232607380522,-112.90112522686024
Site_2586,decreasing,True,0.0,-14.388601796933873,-0.8063218390804597,-8418.0,342198.0,-0.3058758503401359,-140.5669387755102
Site_2587,decreasing,True,0.0,-16.364795951693964,-0.9170498084291188,-9574.0,342196.0,-0.3799069747317411,-119.03669781931463
Site_2588,decreasing,True,0.0,-16.83656161316404,-0.9434865900383141,-9850.0,342198.0,-0.42535897435897424,-151.55415384615387
Site_2589,decreasing,True,0.0,-15.231392340871158,-0.853544061302682,-8911.0,342197.0,-0.2329240766073874,-117.0394664842681
Site_259,decreasing,True,0.0,-14.848470692795384,-0.832088122605364,-8687.0,342197.0,-0.3597580015612802,-122.16742388758782
Site_2590,decreasing,True,0.0,-16.891215264948418,-0.946551724137931,-9882.0,342200.0,-0.49255434782608704,-123.11608695652174
Site_2591,decreasing,True,0.0,-16.91351243777545,-0.9477969348659003,-9895.0,342197.0,-0.4551515151515151,-154.77909090909094
Site_2592,decreasing,True,0.0,-16.72200274721239,-0.9370689655172414,-9783.0,342199.0,-0.486518445322793,-118.68067193675891
Site_2593,decreasing,True,0.0,-16.710109728173872,-0.9363984674329502,-9776.0,342196.0,-0.43393733395843104,-131.21651195499297
Site_2594,decreasing,True,0.0,-16.54079928256257,-0.9269157088122605,-9677.0,342199.0,-0.3905229591836733,-145.83234693877552
Site_2595,decreasing,True,0.0,-16.18869646106059,-0.907183908045977,-9471.0,342197.0,-0.36939084724799,-118.23385899814474
Site_2596,decreasing,True,0.0,-16.60917794846816,-0.9307471264367816,-9717.0,342199.0,-0.40586088449978475,-138.0580163160155
Site_2597,decreasing,True,0.0,-16.356224682093742,-0.9165708812260537,-9569.0,342197.0,-0.3488534566699124,-143.4725511197663
Site_2598,decreasing,True,0.0,-16.322035249229835,-0.9146551724137931,-9549.0,342197.0,-0.33345916429249806,-139.11094017094015
Site_2599,decreasing,True,0.0,-16.824570746070776,-0.9428160919540229,-9843.0,342199.0,-0.5304532030895046,-138.94736937755565
Site_26,decreasing,True,0.0,-17.255356341276002,-0.9669540229885057,-10095.0,342199.0,-0.7609000900090008,-99.72519351935193
Site_260,decreasing,True,0.0,-16.956224453342887,-0.9501915708812261,-9920.0,342198.0,-0.43872448165869216,-139.13183732057416
Site_2600,decreasing,True,0.0,-15.73397700397061,-0.8817049808429118,-9205.0,342197.0,-0.30100505050505,-127.7276363636364
Site_2601,decreasing,True,0.0,-16.057090606315825,-0.8998084291187739,-9394.0,342196.0,-0.38888194444444435,-152.1405
Site_2602,decreasing,True,0.0,-16.234875916978748,-0.9097701149425287,-9498.0,342196.0,-0.3577019260639951,-132.83546132339237
Site_2603,decreasing,True,0.0,-16.149402209929267,-0.9049808429118774,-9448.0,342196.0,-0.3613668759545223,-139.87158493127438
Site_2604,decreasing,True,0.0,-14.89122924216088,-0.8344827586206897,-8712.0,342196.0,-0.18904304029304025,-136.6389010989011
Site_2605,decreasing,True,0.0,-17.09976989123358,-0.9582375478927203,-10004.0,342200.0,-0.5363780609695152,-145.93077961019492
Site_2606,decreasing,True,0.0,-16.834827545956614,-0.9433908045977012,-9849.0,342199.0,-0.4463714733542317,-100.71125391849532
Site_2607,decreasing,True,0.0,-16.286064955891465,-0.9126436781609195,-9528.0,342200.0,-0.3277355445988346,-126.76304078888393
Site_2608,decreasing,True,0.0,-16.08275621778187,-0.9012452107279694,-9409.0,342195.0,-0.3326713615023478,-139.38766197183097
Site_2609,decreasing,True,0.0,-13.458650581829676,-0.7542145593869731,-7874.0,342198.0,-0.1647058823529411,-139.00117647058826
Site_261,decreasing,True,0.0,-16.51513315197517,-0.9254789272030651,-9662.0,342200.0,-0.39319895453825426,-129.41967527324567
Site_2610,decreasing,True,0.0,-16.79380034641326,-0.9410919540229885,-9825.0,342199.0,-0.4456666666666668,-128.262
Site_2611,decreasing,True,0.0,-16.137459470223305,-0.9043103448275862,-9441.0,342195.0,-0.30929563492063483,-128.0607142857143
Site_2612,decreasing,True,0.0,-16.149355016708363,-0.9049808429118774,-9448.0,342198.0,-0.36976935312831377,-103.21660657476141
Site_2613,decreasing,True,0.0,-17.045116848904318,-0.9551724137931035,-9972.0,342198.0,-0.6273448275862068,-100.42117241379312
Site_2614,decreasing,True,0.0,-16.113432620652624,-0.9029693486590038,-9427.0,342199.0,-0.4109762952101662,-153.15970674486803
Site_2615,decreasing,True,0.0,-15.569867726223851,-0.8725095785440613,-9109.0,342197.0,-0.3094435975609761,-121.86006097560971
Site_2616,decreasing,True,0.0,-16.992148133362438,-0.9522030651340996,-9941.0,342197.0,-0.5930625000000003,-149.6495
Site_2617,decreasing,True,0.0,-15.63304965063792,-0.8760536398467433,-9146.0,342200.0,-0.310084107545045,-149.02394425675675
Site_2618,decreasing,True,0.0,-16.552741363272496,-0.9275862068965517,-9684.0,342200.0,-0.3518237250554323,-133.36869179600887
Site_2619,decreasing,True,0.0,-16.409194326811008,-0.9195402298850575,-9600.0,342198.0,-0.2791083730789613,-125.69419713831478
Site_262,decreasing,True,0.0,-16.501505660663263,-0.924712643678161,-9654.0,342198.0,-0.39299193548386985,-161.11458064516137
Site_2620,decreasing,True,0.0,-16.152773954999187,-0.9051724137931034,-9450.0,342198.0,-0.3572860431052524,-143.95540489642184
Site_2621,decreasing,True,0.0,-17.118649034958896,-0.9592911877394636,-10015.0,342197.0,-0.5294301948051946,-134.89102597402598
Site_2622,decreasing,True,0.0,-17.11518007616954,-0.9590996168582375,-10013.0,342199.0,-0.5789564428312158,-111.19513611615245
Site_2623,decreasing,True,0.0,-15.44336682462739,-0.8654214559386973,-9035.0,342197.0,-0.3,-135.89000000000001
Site_2624,decreasing,True,0.0,-16.670864899039994,-0.9341954022988506,-9753.0,342193.0,-0.408144963144963,-116.25356265356265
Site_2625,decreasing,True,0.0,-16.303254882618333,-0.9136015325670498,-9538.0,342196.0,-0.3813423423423425,-136.99335135135132
Site_2626,decreasing,True,0.0,-16.75965998988786,-0.939176245210728,-9805.0,342197.0,-0.44352941176470567,-157.67588235294122
Site_2627,decreasing,True,0.0,-17.1220179427601,-0.9594827586206897,-10017.0,342199.0,-0.5169821428571437,-118.50728571428564
Site_2628,decreasing,True,0.0,-16.72373664956684,-0.9371647509578545,-9784.0,342198.0,-0.5070087719298243,-167.82536842105267
Site_2629,decreasing,True,0.0,-16.785277538801676,-0.9406130268199234,-9820.0,342198.0,-0.41883896333146103,-113.33359464013482
Site_263,decreasing,True,0.0,-17.04338247696867,-0.9550766283524904,-9971.0,342199.0,-0.4593582704186685,-116.12620452985585
Site_2630,decreasing,True,0.0,-16.494667784081614,-0.9243295019157088,-9650.0,342198.0,-0.35522108843537437,-108.91408163265305
Site_2631,decreasing,True,0.0,-16.378423882193587,-0.917816091954023,-9582.0,342198.0,-0.4188888888888888,-123.30000000000001
Site_2632,decreasing,True,0.0,-15.98018761945418,-0.8954980842911877,-9349.0,342195.0,-0.3049431744801758,-108.13409143742734
Site_2633,decreasing,True,0.0,-16.896368345271647,-0.9468390804597702,-9885.0,342199.0,-0.5059967414222732,-145.0482346175963
Site_2634,decreasing,True,0.0,-16.48441096920914,-0.9237547892720307,-9644.0,342198.0,-0.37256939234808717,-91.16500375093771
Site_2635,decreasing,True,0.0,-16.892998778057102,-0.946647509578544,-9883.0,342197.0,-0.668307649972482,-140.35184920198128
Site_2636,decreasing,True,0.0,-16.096384992328037,-0.9020114942528735,-9417.0,342197.0,-0.3105906976744186,-123.40746976744187
Site_2637,decreasing,True,0.0,-16.838246479251893,-0.9435823754789272,-9851.0,342199.0,-0.43483241758241786,-138.5720659340659
Site_2638,decreasing,True,0.0,-15.850174756916097,-0.8882183908045977,-9273.0,342199.0,-0.3277777777777771,-146.84000000000003
Site_2639,decreasing,True,0.0,-16.728840613802948,-0.9374521072796935,-9787.0,342199.0,-0.45175735294117575,-150.27347058823534
Site_264,decreasing,True,0.0,-16.64510106887788,-0.9327586206896552,-9738.0,342198.0,-0.4139188311688312,-116.72784415584415
Site_2640,decreasing,True,0.0,-16.574988615515366,-0.928831417624521,-9697.0,342199.0,-0.40172413793103423,-127.80586206896552
Site_2641,decreasing,True,0.0,-16.245132761824685,-0.9103448275862069,-9504.0,342196.0,-0.35938995215311026,-151.67392344497608
Site_2642,decreasing,True,0.0,-15.761282491238829,-0.8832375478927204,-9221.0,342199.0,-0.37472218792443535,-155.24000246944064
Site_2643,decreasing,True,0.0,-16.749354213574627,-0.9386015325670498,-9799.0,342199.0,-0.42167543859649137,-143.3993684210526
Site_2644,decreasing,True,0.0,-16.785228487655957,-0.9406130268199234,-9820.0,342200.0,-0.5411857892763405,-96.36462317210349
Site_2645,decreasing,True,0.0,-15.629676396503077,-0.8758620689655172,-9144.0,342198.0,-0.3119756097560974,-114.35775609756098
Site_2646,decreasing,True,0.0,-17.120283461032123,-0.9593869731800766,-10016.0,342200.0,-0.5230754679410592,-141.16856630824375
Site_2647,decreasing,True,0.0,-16.913463011748046,-0.9477969348659003,-9895.0,342199.0,-0.47262717770034823,-122.22084320557494
Site_2648,decreasing,True,0.0,-16.533961415972012,-0.9265325670498085,-9673.0,342199.0,-0.5007491582491581,-101.90606060606062
Site_2649,decreasing,True,0.0,-16.691232347554873,-0.9353448275862069,-9765.0,342199.0,-0.4422140522875817,-120.65058823529412
Site_265,decreasing,True,0.0,-16.899853126747086,-0.9470306513409962,-9887.0,342196.3333333333,-0.416919482386772,-160.5417972681524
Site_2650,decreasing,True,0.0,-16.08102324428968,-0.9011494252873563,-9408.0,342196.0,-0.33800000000000063,-110.60399999999996
Site_2651,decreasing,True,0.0,-16.684394480964315,-0.9349616858237548,-9761.0,342199.0,-0.4542572892040977,-142.03347517730498
Site_2652,decreasing,True,0.0,-16.891264625817225,-0.946551724137931,-9882.0,342198.0,-0.5109740670461733,-132.88986717267554
Site_2653,decreasing,True,0.0,-16.036530053111164,-0.8986590038314176,-9382.0,342198.0,-0.38481318681318677,-120.02345054945054
Site_2654,decreasing,True,0.0,-16.19717282009779,-0.9076628352490421,-9476.0,342200.0,-0.3782903780068737,-97.7030927835051
Site_2655,decreasing,True,0.0,-16.113479708759993,-0.9029693486590038,-9427.0,342197.0,-0.3044843699645503,-142.1571253625524
Site_2656,decreasing,True,0.0,-17.11518007616954,-0.9590996168582375,-10013.0,342199.0,-0.5796807065217392,-114.71298913043476
Site_2657,decreasing,True,0.0,-16.733993464439312,-0.9377394636015326,-9790.0,342198.0,-0.44298830720170107,-167.7448418814775
Site_2658,decreasing,True,0.0,-16.364748129030293,-0.9170498084291188,-9574.0,342198.0,-0.3749152542372882,-107.62610169491525
Site_2659,decreasing,True,0.0,-16.607492747678815,-0.9306513409961685,-9716.0,342198.0,-0.4282561728395062,-165.85555555555555
Site_266,decreasing,True,0.0,-16.499820300122156,-0.9246168582375479,-9653.0,342197.0,-0.41871530382595645,-102.93249812453115
Site_2660,decreasing,True,0.0,-13.77151697239273,-0.7717432950191571,-8057.0,342196.3333333333,-0.24086956521739117,-84.08739130434785
Site_2661,decreasing,True,0.0,-16.457011370879307,-0.9222222222222223,-9628.0,342200.0,-0.44703098868666985,-107.21376881455978
Site_2662,decreasing,True,0.0,-16.20405802936155,-0.9080459770114943,-9480.0,342198.0,-0.3558583150277814,-128.81820131799975
Site_2663,decreasing,True,0.0,-16.13221318240241,-0.9040229885057471,-9438.0,342200.0,-0.314890840056953,-168.13785951589938
Site_2664,decreasing,True,0.0,-16.99051313877651,-0.9521072796934866,-9940.0,342194.0,-0.5419344376230741,-142.89072049113867
Site_2665,decreasing,True,0.0,-16.33402541715615,-0.9153256704980843,-9556.0,342196.0,-0.39280845070422543,-119.48779154929578
Site_2666,decreasing,True,0.0,-17.180139808779852,-0.9627394636015326,-10051.0,342199.0,-0.5996336553945248,-119.6363768115942
Site_2667,decreasing,True,0.0,-16.22461907213281,-0.9091954022988505,-9492.0,342196.0,-0.44683282674772057,-156.19803647416413
Site_2668,decreasing,True,0.0,-16.812579914054012,-0.9421455938697318,-9836.0,342200.0,-0.4034400614754099,-127.71231557377048
Site_2669,decreasing,True,0.0,-16.70659313676155,-0.9362068965517242,-9774.0,342200.0,-0.39278888888888935,-110.03919999999997
Site_267,decreasing,True,0.0,-16.74078241975912,-0.9381226053639847,-9794.0,342200.0,-0.4192020373514432,-99.39745331069611
Site_2670,decreasing,True,0.0,-15.036556514839427,-0.842624521072797,-8797.0,342195.0,-0.2384010025062657,-133.60512781954887
Site_2671,decreasing,True,0.0,-16.54421821585785,-0.9271072796934866,-9679.0,342199.0,-0.3425556655121227,-103.44599208312718
Site_2672,decreasing,True,0.0,-16.665614698622825,-0.9339080459770115,-9750.0,342198.0,-0.49107794361525703,-105.68238805970148
Site_2673,decreasing,True,0.0,-16.64683486143696,-0.9328544061302682,-9739.0,342197.0,-0.46441899710703954,-153.01183220829313
Site_2674,decreasing,True,0.0,-16.51864862438303,-0.9256704980842911,-9664.0,342196.0,-0.4541018119068161,-126.54466954270924
Site_2675,decreasing,True,0.0,-15.795517983125645,-0.8851532567049808,-9241.0,342197.0,-0.27974842105263154,-141.12811368421055
Site_2676,decreasing,True,0.0,-17.322050850461082,-0.9706896551724138,-10134.0,342198.0,-0.61257472625037,-140.99461970997334
Site_2677,decreasing,True,0.0,-17.209225886863884,-0.964367816091954,-10068.0,342198.0,-0.6396938456732268,-156.61204311152767
Site_2678,decreasing,True,0.0,-16.928872947016295,-0.9486590038314177,-9904.0,342198.0,-0.5098042273042271,-163.08409563409563
Site_2679,decreasing,True,0.0,-16.219466950638108,-0.9089080459770115,-9489.0,342197.0,-0.43811541565778844,-107.76569007263923
Site_268,decreasing,True,0.0,-16.80068730932455,-0.9414750957854406,-9829.0,342197.0,-0.5232210998877667,-121.6080808080808
Site_2680,decreasing,True,0.0,-16.98015702137866,-0.9515325670498084,-9934.0,342198.0,-0.6333333333333326,-114.30000000000005
Site_2681,decreasing,True,0.0,-16.39720408416083,-0.9188697318007663,-9593.0,342199.0,-0.4022222222222226,-141.32999999999996
Site_2682,decreasing,True,0.0,-15.619419581630604,-0.8752873563218391,-9138.0,342198.0,-0.26512195121951215,-149.6112195121951
Site_2683,decreasing,True,0.0,-16.31173075177884,-0.914080459770115,-9543.0,342199.0,-0.36620950888192266,-141.09291536050156
Site_2684,decreasing,True,0.0,-16.33402541715615,-0.9153256704980843,-9556.0,342196.0,-0.41042099669343424,-118.81968823807274
Site_2685,decreasing,True,0.0,-16.831408612661335,-0.9431992337164751,-9847.0,342199.0,-0.4588935969868171,-126.13966101694918
Site_2686,decreasing,True,0.0,-16.1681355533771,-0.9060344827586206,-9459.0,342199.0,-0.3129308118781803,-119.86898154477103
Site_2687,decreasing,True,0.0,-16.999035696175905,-0.9525862068965517,-9945.0,342195.0,-0.4853018018018018,-135.73827027027028
Site_2688,decreasing,True,0.0,-16.54763714915313,-0.9272988505747126,-9681.0,342199.0,-0.3660771903698189,-151.56244229337304
Site_2689,decreasing,True,0.0,-16.084395189182704,-0.9013409961685823,-9410.0,342198.0,-0.36762934751365334,-100.07068697901697
Site_269,decreasing,True,0.0,-16.79384942275177,-0.9410919540229885,-9825.0,342197.0,-0.46715097402597483,-143.2051298701298
Site_2690,decreasing,True,0.0,-16.71684992166082,-0.9367816091954023,-9780.0,342200.0,-0.4556582633053221,-96.15260504201682
Site_2691,decreasing,True,0.0,-16.6536240813068,-0.9332375478927203,-9743.0,342199.0,-0.46056186868686855,-116.34954545454545
Site_2692,decreasing,True,0.0,-14.846739527904322,-0.831992337164751,-8686.0,342198.0,-0.2174664031620555,-131.592418972332
Site_2693,decreasing,True,0.0,-16.67418640772809,-0.9343869731800766,-9755.0,342197.0,-0.3400000000000002,-131.89
Site_2694,decreasing,True,0.0,-16.542484578373227,-0.9270114942528735,-9678.0,342200.0,-0.38117647058823523,-122.13529411764708
Site_2695,decreasing,True,0.0,-16.74766921760261,-0.9385057471264368,-9798.0,342198.0,-0.39034523809523825,-143.74514285714284
Site_2696,decreasing,True,0.0,-16.034797154861195,-0.8985632183908046,-9381.0,342199.0,-0.4577164044943819,-122.3044188764045
Site_2697,decreasing,True,0.0,-16.710109728173872,-0.9363984674329502,-9776.0,342196.0,-0.43457738095238096,-126.52042857142857
Site_2698,decreasing,True,0.0,-16.69807021414543,-0.935727969348659,-9769.0,342199.0,-0.4704264411711218,-151.09929623567922
Site_2699,decreasing,True,0.0,-17.081040658808597,-0.957183908045977,-9993.0,342197.0,-0.5337617924528302,-135.5691509433962
Site_27,decreasing,True,0.0,-16.412613265101832,-0.9197318007662836,-9602.0,342198.0,-0.3503703703703701,-129.63333333333335
Site_270,decreasing,True,0.0,-16.35280573880735,-0.9163793103448276,-9567.0,342197.0,-0.3780487804878049,-168.99048780487806
Site_2700,decreasing,True,0.0,-14.79545545354196,-0.8291187739463601,-8656.0,342198.0,-0.2876957113682781,-118.07590878148397
Site_2701,decreasing,True,0.0,-16.207476967652376,-0.9082375478927203,-9482.0,342198.0,-0.44999999999999996,-115.97
Site_2702,decreasing,True,0.0,-16.875854745499968,-0.9456896551724138,-9873.0,342199.0,-0.4203977871443626,-121.2213593256059
Site_2703,decreasing,True,0.0,-15.142499815424996,-0.8485632183908046,-8859.0,342197.0,-0.302843665768194,-138.04525606469002
Site_2704,decreasing,True,0.0,-16.574988615515366,-0.928831417624521,-9697.0,342199.0,-0.39200746268656794,-143.36546268656713
Site_2705,decreasing,True,0.0,-16.87075099607228,-0.9454022988505747,-9870.0,342198.0,-0.5622111111111112,-89.03079999999999
Site_2706,decreasing,True,0.0,-16.850237366327335,-0.9442528735632184,-9858.0,342198.0,-0.4652559846234491,-99.53156910711166
Site_2707,decreasing,True,0.0,-16.62295083564104,-0.9315134099616859,-9725.0,342195.0,-0.4149999999999995,-165.05000000000004
Site_2708,decreasing,True,0.0,-16.737363491459362,-0.9379310344827586,-9792.0,342200.0,-0.4746922348484849,-142.0321590909091
Site_2709,decreasing,True,0.0,-16.590398056224693,-0.9296934865900384,-9706.0,342198.0,-0.414087708066581,-142.74568501920618
Site_271,decreasing,True,0.0,-16.64346455530658,-0.9326628352490421,-9737.0,342195.0,-0.37579211469534046,-169.01296774193548
Site_2710,decreasing,True,0.0,-16.523704616086174,-0.9259578544061303,-9667.0,342199.0,-0.34942619095612437,-129.52131425115905
Site_2711,decreasing,True,0.0,-16.66903363691365,-0.9340996168582375,-9752.0,342198.0,-0.39500000000000013,-156.94
Site_2712,decreasing,True,0.0,-16.559627611607276,-0.9279693486590038,-9688.0,342198.0,-0.37072619569986837,-128.04771390960948
Site_2713,decreasing,True,0.0,-15.31171513545642,-0.8580459770114942,-8958.0,342198.0,-0.3015341545352743,-152.31954087346026
Site_2714,decreasing,True,0.0,-16.258713529493413,-0.9111111111111111,-9512.0,342200.0,-0.39132218003480457,-134.33480303749405
Site_2715,decreasing,True,0.0,-17.15110393591987,-0.9611111111111111,-10034.0,342198.0,-0.6116568627450971,-123.93070588235301
Site_2716,decreasing,True,0.0,-15.188633356986749,-0.8511494252873564,-8886.0,342198.0,-0.3886999034282953,-202.05360695316273
Site_2717,decreasing,True,0.0,-16.98694525734161,-0.9519157088122605,-9938.0,342200.0,-0.48373774509803913,-128.6008823529412
Site_2718,decreasing,True,0.0,-17.10318881953334,-0.9584291187739463,-10006.0,342200.0,-0.5664267252520033,-122.81727578185576
Site_2719,decreasing,True,0.0,-16.732259547098227,-0.9376436781609195,-9789.0,342199.0,-0.4390159767610747,-111.06084967320261
Site_272,decreasing,True,0.0,-17.05022034355923,-0.9554597701149425,-9975.0,342199.0,-0.49050632911392406,-151.38354430379746
Site_2720,decreasing,True,0.0,-14.041641111060828,-0.7868773946360154,-8215.0,342195.0,-0.17192079463364277,-174.9717027863777
Site_2721,decreasing,True,0.0,-16.086081154290387,-0.9014367816091954,-9411.0,342199.0,-0.35265116279069764,-151.72911627906979
Site_2722,decreasing,True,0.0,-16.409194326811008,-0.9195402298850575,-9600.0,342198.0,-0.3643513323983169,-150.43670406732116
Site_2723,decreasing,True,0.0,-16.347701210284065,-0.9160919540229885,-9564.0,342196.0,-0.44343303571428583,-112.43282142857143
Site_2724,decreasing,True,0.0,-16.209210120778938,-0.9083333333333333,-9483.0,342197.0,-0.2945454545454542,-163.39272727272729
Site_2725,decreasing,True,0.0,-16.947701870639357,-0.9497126436781609,-9915.0,342197.0,-0.45024868705591603,-141.13209453197405
Site_2726,decreasing,True,0.0,-16.118584572090946,-0.9032567049808429,-9430.0,342198.0,-0.34300647326780154,-154.9235339247183
Site_2727,decreasing,True,0.0,-17.07930623181256,-0.957088122605364,-9992.0,342198.0,-0.4967510683760683,-130.74392307692307
Site_2728,decreasing,True,0.0,-16.325454192516226,-0.9148467432950191,-9551.0,342197.0,-0.32475874935666493,-83.32737004632011
Site_2729,decreasing,True,0.0,-16.92208452165659,-0.9482758620689655,-9900.0,342196.0,-0.4553774928774935,-137.51282051282047
Site_273,decreasing,True,0.0,-15.901458756345292,-0.8910919540229885,-9303.0,342199.0,-0.3746589147286819,-153.95455813953492
Site_2730,decreasing,True,0.0,-15.887829451858197,-0.8903256704980843,-9295.0,342197.0,-0.2816444143991888,-121.21160216325842
Site_2731,decreasing,True,0.0,-16.286176005590193,-0.9126436781609195,-9528.0,342195.3333333333,-0.32876893939394103,-146.30863636363623
Site_2732,decreasing,True,0.0,-17.236577393190476,-0.9659003831417624,-10084.0,342198.0,-0.5467155393835617,-117.92648116438355
Site_2733,decreasing,True,0.0,-16.963012759243313,-0.9505747126436782,-9924.0,342200.0,-0.5571254736228506,-122.97696589915476
Site_2734,decreasing,True,0.0,-15.904877689640571,-0.8912835249042146,-9305.0,342199.0,-0.33173320158102776,-97.98520948616601
Site_2735,decreasing,True,0.0,-16.23482847397897,-0.9097701149425287,-9498.0,342198.0,-0.38444444444444414,-125.38000000000002
Site_2736,decreasing,True,0.0,-16.96648126821536,-0.9507662835249042,-9926.0,342198.0,-0.5582020007695266,-137.96945594459407
Site_2737,decreasing,True,0.0,-16.016016423366217,-0.8975095785440613,-9370.0,342198.0,-0.3633987603305785,-133.52528925619833
Site_2738,decreasing,True,0.0,-17.1852430987275,-0.9630268199233717,-10054.0,342200.0,-0.494521568627451,-195.93444705882354
Site_2739,decreasing,True,0.0,-16.48951528313338,-0.9240421455938698,-9647.0,342199.0,-0.44129523124850223,-146.47674335010782
Site_274,decreasing,True,0.0,-16.88957983477071,-0.946455938697318,-9881.0,342197.0,-0.5565076228119707,-115.54145115753812
Site_2740,decreasing,True,0.0,-13.626218377828536,-0.7636015325670498,-7972.0,342196.0,-0.26356349206349194,-122.3234285714286
Site_2741,decreasing,True,0.0,-16.739146330169515,-0.9380268199233717,-9793.0,342197.0,-0.36464285714285727,-127.3557142857143
Site_2742,decreasing,True,0.0,-17.0280221574502,-0.9542145593869732,-9962.0,342198.0,-0.536731623362203,-151.49532311792137
Site_2743,decreasing,True,0.0,-17.041697910613493,-0.9549808429118773,-9970.0,342198.0,-0.5088465193632692,-116.02305060584462
Site_2744,decreasing,True,0.0,-16.00234067020292,-0.8967432950191571,-9362.0,342198.0,-0.3702124329159212,-116.15470483005367
Site_2745,decreasing,True,0.0,-16.426289018265127,-0.9204980842911877,-9610.0,342198.0,-0.509378013500482,-124.7647830279653
Site_2746,decreasing,True,0.0,-16.093028753897258,-0.9018199233716475,-9415.0,342194.3333333333,-0.4018233618233619,-112.53871794871795
Site_2747,decreasing,True,0.0,-15.525376093864539,-0.8700191570881226,-9083.0,342199.0,-0.34179127250534014,-141.2110283796155
Site_2748,decreasing,True,0.0,-17.166464075598732,-0.9619731800766284,-10043.0,342199.0,-0.6744029141590118,-116.53299018055115
Site_2749,decreasing,True,0.0,-15.57506441366262,-0.8727969348659004,-9112.0,342194.0,-0.22828775560482872,-137.4532815964523
Site_275,decreasing,True,0.0,-17.226320578318003,-0.9653256704980843,-10078.0,342198.0,-0.6472595264520904,-95.99731409544948
Site_2750,decreasing,True,0.0,-16.78185860051085,-0.9404214559386973,-9818.0,342198.0,-0.393681891025641,-97.78490384615384
Site_2751,decreasing,True,0.0,-15.973349712899,-0.8951149425287356,-9345.0,342195.0,-0.36672054689496547,-118.5861206235625
Site_2752,decreasing,True,0.0,-16.004073523595487,-0.8968390804597701,-9363.0,342197.0,-0.33746478873239427,-128.98253521126762
Site_2753,decreasing,True,0.0,-17.168148457228718,-0.9620689655172414,-10044.0,342200.0,-0.5626179350244771,-158.28150867823763
Site_2754,decreasing,True,0.0,-16.937445040780183,-0.9491379310344827,-9909.0,342197.0,-0.44502173913043486,-158.84843478260868
