site,trend,h,p,z,Tau,s,var_s,slope,intercept
Site_2331,decreasing,True,0.0,-10.063045761484538,-0.80441400304414,-2114.0,44090.0,-0.34143433602347784,-159.1383639031548
Site_2332,decreasing,True,0.0,-11.1772043275534,-0.893455098934551,-2348.0,44092.0,-0.4531964285714285,-150.44492857142856
Site_2333,decreasing,True,0.0,-11.810996928218465,-0.9440639269406392,-2481.0,44089.0,-0.5740212765957446,-141.4852340425532
Site_2334,decreasing,True,0.0,-11.110531613200715,-0.8881278538812786,-2334.0,44092.0,-0.6163541666666665,-176.09125
Site_2335,decreasing,True,0.0,-8.567443794319797,-0.684931506849315,-1800.0,44092.0,-0.26062911725955173,-131.87735177865613
Site_2336,decreasing,True,0.0,-10.943973931872947,-0.8748097412480974,-2299.0,44091.0,-0.47672043010752707,-163.01806451612904
Site_2337,decreasing,True,0.0,-10.163172356781534,-0.8124048706240488,-2135.0,44089.0,-0.37173076923077,-160.49769230769226
Site_2338,decreasing,True,0.0,-11.153519124650323,-0.8915525114155252,-2343.0,44091.0,-0.42456439393939416,-145.3556818181818
Site_2339,decreasing,True,0.0,-10.653347286210888,-0.8515981735159818,-2238.0,44092.0,-0.49880298507462695,-137.84309253731345
Site_234,decreasing,True,6.661338147750939e-16,-8.096064266398612,-0.6472602739726028,-1701.0,44091.0,-0.3184731113956467,-149.30496798975673
Site_2340,decreasing,True,0.0,-11.28223161805815,-0.9018264840182648,-2370.0,44090.0,-0.45626900584795294,-174.9643157894737
Site_2341,decreasing,True,0.0,-11.33912377669563,-0.906392694063927,-2382.0,44092.0,-0.5191524216524217,-157.31051282051283
Site_2342,decreasing,True,0.0,-11.005760204932214,-0.8797564687975646,-2312.0,44092.0,-0.5487450980392155,-120.45517647058826
Site_2343,decreasing,True,0.0,-8.339040761173415,-0.6666666666666666,-1752.0,44090.0,-0.1996677559912853,-159.44196078431372
Site_2344,decreasing,True,0.0,-10.119965571389422,-0.8089802130898022,-2126.0,44092.0,-0.49012195121951174,-151.97560975609758
Site_2345,decreasing,True,0.0,-10.924924368893185,-0.8732876712328768,-2295.0,44091.0,-0.3116666666666671,-167.47999999999996
Site_2346,decreasing,True,0.0,-10.57738979472653,-0.845509893455099,-2222.0,44090.0,-0.4042016806722688,-103.94873949579832
Site_2347,decreasing,True,0.0,-10.929562817100575,-0.8736681887366818,-2296.0,44092.0,-0.44202040816326515,-157.97726530612243
Site_2348,decreasing,True,0.0,-10.60140239466116,-0.8474124809741248,-2227.0,44088.333333333336,-0.2771714285714285,-178.59182857142858
Site_2349,decreasing,True,0.0,-10.310692888601054,-0.8242009132420092,-2166.0,44090.0,-0.3237746305418719,-165.1241133004926
Site_235,decreasing,True,0.0,-11.015284878411167,-0.880517503805175,-2314.0,44092.0,-0.38217647058823495,-130.87164705882353
Site_2350,decreasing,True,0.0,-10.143892286722966,-0.810882800608828,-2131.0,44091.0,-0.4420969498910672,-132.4145098039216
Site_2351,decreasing,True,0.0,-11.1772043275534,-0.893455098934551,-2348.0,44092.0,-0.3256711711711715,-180.37583783783782
Site_2352,decreasing,True,0.0,-9.153315011775371,-0.7317351598173516,-1923.0,44091.0,-0.24594117647058844,-154.2861176470588
Site_2353,decreasing,True,0.0,-10.810626991014617,-0.8641552511415526,-2271.0,44091.0,-0.5416843971631204,-110.58936170212766
Site_2354,decreasing,True,0.0,-11.78705076179566,-0.9421613394216134,-2476.0,44090.0,-0.562172364672365,-152.7817948717949
Site_2355,no trend,False,0.059307523785178784,-1.8859067349963825,-0.1510654490106545,-397.0,44091.0,-0.028301630434782277,-163.17114130434783
Site_2356,decreasing,True,0.0,-10.639180924196763,-0.8504566210045662,-2235.0,44091.0,-0.3367543859649129,-168.34684210526314
Site_2357,decreasing,True,0.0,-11.434629850129852,-0.9140030441400304,-2402.0,44090.0,-0.5469917743830784,-142.4582961222092
Site_2358,decreasing,True,0.0,-11.596289960627407,-0.9269406392694064,-2436.0,44092.0,-0.6447622779519331,-146.01855799373038
Site_2359,decreasing,True,0.0,-10.405705775758063,-0.8318112633181126,-2186.0,44092.0,-0.39171568627451026,-152.19823529411764
Site_236,decreasing,True,0.0,-11.353539535937818,-0.9075342465753424,-2385.0,44091.0,-0.49504098360655735,-174.55852459016393
Site_2360,decreasing,True,0.0,-9.681830591357503,-0.773972602739726,-2034.0,44092.0,-0.5716496598639449,-148.320612244898
Site_2361,decreasing,True,0.0,-10.510477184026566,-0.8401826484018264,-2208.0,44092.0,-0.2911984352773827,-206.75685633001424
Site_2362,decreasing,True,0.0,-10.58203223525748,-0.8458904109589042,-2223.0,44091.0,-0.3141022544283414,-165.1823188405797
Site_2363,decreasing,True,0.0,-10.59155701674736,-0.8466514459665144,-2225.0,44091.0,-0.3537354651162782,-142.375523255814
Site_2364,decreasing,True,2.395861287141088e-13,-7.324556965718274,-0.5856164383561644,-1539.0,44091.0,-0.17701851851851846,-147.5173333333333
Site_2365,decreasing,True,0.0,-8.605737667298893,-0.6879756468797564,-1808.0,44090.0,-0.27673989898989926,-143.94736363636363
Site_2366,decreasing,True,0.0,-10.586914684231012,-0.8462709284627092,-2224.0,44090.0,-0.29764912280701733,-178.28463157894737
Site_2367,decreasing,True,0.0,-10.124842723743205,-0.8093607305936074,-2127.0,44091.0,-0.33810256410256384,-148.7483076923077
Site_2368,decreasing,True,0.0,-11.682012021938,-0.9337899543378996,-2454.0,44092.0,-0.6094710794927312,-165.27904113826168
Site_2369,decreasing,True,0.0,-10.420347289895968,-0.8329528158295282,-2189.0,44089.0,-0.39656862745097987,-162.86352941176472
Site_237,decreasing,True,0.0,-11.682012021938,-0.9337899543378996,-2454.0,44092.0,-0.6146306306306307,-163.75329729729728
Site_2370,decreasing,True,0.0,-11.405796491048314,-0.9117199391171994,-2396.0,44092.0,-0.5627997967479674,-152.0392073170732
Site_2371,decreasing,True,0.0,-11.234607170535742,-0.898021308980213,-2360.0,44090.0,-0.42403882045539376,-152.74460246360582
Site_2372,decreasing,True,0.0,-11.643913328022181,-0.9307458143074582,-2446.0,44092.0,-0.7523910256410254,-166.44392307692308
Site_2373,decreasing,True,0.0,-9.663000402296321,-0.7724505327245054,-2030.0,44090.0,-0.32040144520272973,-155.82554797270174
Site_2374,decreasing,True,0.0,-10.634297939252978,-0.850076103500761,-2234.0,44092.0,-0.39014285714285696,-133.16485714285716
Site_2375,decreasing,True,0.0,-9.624900844278397,-0.769406392694064,-2022.0,44090.0,-0.21400000000000005,-100.87599999999999
Site_2376,decreasing,True,0.0,-10.829676553994378,-0.8656773211567732,-2275.0,44091.0,-0.3685248447204973,-167.4931055900621
Site_2377,decreasing,True,0.0,-10.343912698010461,-0.8268645357686454,-2173.0,44091.0,-0.31229745370370365,-119.03729166666668
Site_2378,decreasing,True,0.0,-9.129399529578128,-0.7298325722983258,-1918.0,44092.0,-0.26337719298245943,-185.26842105263145
Site_2379,decreasing,True,0.0,-10.8819394497058,-0.8698630136986302,-2286.0,44092.0,-0.46496153846153837,-129.07138461538463
Site_238,decreasing,True,0.0,-10.605723918816114,-0.84779299847793,-2228.0,44092.0,-0.3792792207792205,-148.94594805194805
Site_2380,decreasing,True,0.0,-10.72026313729375,-0.8569254185692542,-2252.0,44090.0,-0.34339743589743565,-161.7276923076923
Site_2381,decreasing,True,0.0,-10.948860485401303,-0.8751902587519026,-2300.0,44090.0,-0.4406298701298703,-193.64732467532465
Site_2382,decreasing,True,0.0,-10.3771317553212,-0.8295281582952816,-2180.0,44092.0,-0.2870710784313724,-165.04544117647058
Site_2383,decreasing,True,0.0,-11.277597066944082,-0.9014459665144596,-2369.0,44089.0,-0.4255654761904763,-145.23964285714285
Site_2384,decreasing,True,0.0,-11.52009257279577,-0.9208523592085236,-2420.0,44092.0,-0.556608656174334,-108.18208837772397
Site_2385,decreasing,True,0.0,-10.834561811347527,-0.8660578386605784,-2276.0,44090.0,-0.4239254385964907,-153.61868421052634
Site_2386,decreasing,True,0.0,-11.367955623598482,-0.908675799086758,-2388.0,44090.0,-0.5005298913043477,-139.5309239130435
Site_2387,decreasing,True,0.0,-10.129490244868377,-0.8097412480974124,-2128.0,44092.0,-0.3156547619047618,-196.85642857142858
Site_2388,decreasing,True,0.0,-11.624863981064271,-0.9292237442922374,-2442.0,44092.0,-0.5833333333333334,-128.65
Site_2389,decreasing,True,0.0,-10.586674571858204,-0.8462709284627092,-2224.0,44092.0,-0.345962962962963,-128.16533333333334
Site_239,decreasing,True,0.0,-11.044109380446116,-0.882800608828006,-2320.0,44090.0,-0.5440512820512822,-162.66415384615385
Site_2390,decreasing,True,0.0,-12.06299896109619,-0.9642313546423136,-2534.0,44092.0,-0.6856904761904763,-152.63514285714285
Site_2391,decreasing,True,0.0,-10.472616010177235,-0.837138508371385,-2200.0,44090.0,-0.29360389610389676,-146.52025974025972
Site_2392,decreasing,True,0.0,-10.529765347204124,-0.8417047184170472,-2212.0,44090.0,-0.3243095238095246,-161.29485714285713
Site_2393,decreasing,True,0.0,-10.382011823969984,-0.8299086757990868,-2181.0,44091.0,-0.30804761904762107,-183.16028571428564
Site_2394,decreasing,True,0.0,-11.201143032099726,-0.8953576864535768,-2353.0,44091.0,-0.5120550351288059,-154.816018735363
Site_2395,decreasing,True,0.0,-10.896350024423542,-0.8710045662100456,-2289.0,44091.0,-0.5008421985815604,-138.65968085106383
Site_2396,decreasing,True,0.0,-11.777258756727548,-0.941400304414003,-2474.0,44092.0,-0.6855743879472693,-176.84932203389832
Site_2397,decreasing,True,0.0,-10.820151772504497,-0.8649162861491628,-2273.0,44091.0,-0.34454365079365035,-156.9664285714286
Site_2398,decreasing,True,0.0,-10.59155701674736,-0.8466514459665144,-2225.0,44091.0,-0.35644712430426706,-152.1379035250464
Site_2399,decreasing,True,0.0,-10.625014242248938,-0.8493150684931506,-2232.0,44090.0,-0.4463308913308917,-145.9220879120879
Site_24,decreasing,True,0.0,-11.2060325020223,-0.895738203957382,-2354.0,44090.0,-0.4286046511627907,-116.91023255813954
Site_240,decreasing,True,0.0,-10.667755268666406,-0.8527397260273972,-2241.0,44091.0,-0.38346326836581734,-155.81532233883058
Site_2400,decreasing,True,0.0,-11.682276977246365,-0.9337899543378996,-2454.0,44090.0,-0.6057793522267204,-152.90194331983807
Site_2401,decreasing,True,0.0,-11.448787350836625,-0.915144596651446,-2405.0,44091.0,-0.5417028985507248,-178.7586956521739
Site_2402,decreasing,True,0.0,-11.820253828941972,-0.9448249619482496,-2483.0,44091.0,-0.5579069767441859,-155.37534883720932
Site_2403,decreasing,True,0.0,-11.043858898848033,-0.882800608828006,-2320.0,44092.0,-0.37348752598752605,-149.39444906444908
Site_2404,decreasing,True,0.0,-11.153772099148243,-0.8915525114155252,-2343.0,44089.0,-0.4064712918660285,-184.52703349282297
Site_2405,decreasing,True,0.0,-11.329599103216674,-0.9056316590563166,-2380.0,44092.0,-0.3706012378426174,-154.15835543766576
Site_2406,decreasing,True,0.0,-10.825036921843045,-0.865296803652968,-2274.0,44090.0,-0.5559833333333335,-150.1546
Site_2407,decreasing,True,0.0,-11.591659073184836,-0.9265601217656012,-2435.0,44091.0,-0.6117156862745103,-163.66823529411764
Site_2408,decreasing,True,0.0,-10.905874805913424,-0.871765601217656,-2291.0,44091.0,-0.48436507936508033,-152.3528571428571
Site_2409,decreasing,True,0.0,-10.95813683753744,-0.875951293759513,-2302.0,44092.0,-0.3799999999999998,-168.28000000000003
Site_241,decreasing,True,0.0,-11.834406797601277,-0.9459665144596652,-2486.0,44092.0,-0.6367811839323467,-153.3258773784355
Site_2410,decreasing,True,0.0,-10.710495327084615,-0.8561643835616438,-2250.0,44092.0,-0.3386016260162601,-152.58034146341464
Site_2411,decreasing,True,0.0,-11.834406797601277,-0.9459665144596652,-2486.0,44092.0,-0.5573555107526882,-142.68520161290323
Site_2412,decreasing,True,0.0,-8.458197800208062,-0.676179604261796,-1777.0,44089.0,-0.21949293966623845,-130.43825417201543
Site_2413,decreasing,True,0.0,-10.210797344395317,-0.8162100456621004,-2145.0,44089.0,-0.3784848484848478,-168.1145454545455
Site_2414,decreasing,True,0.0,-11.720376535264291,-0.936834094368341,-2462.0,44090.0,-0.6147576530612244,-117.67872448979593
Site_2415,decreasing,True,0.0,-10.815512032338564,-0.8645357686453576,-2272.0,44090.0,-0.43732230392156846,-167.51639705882351
Site_2416,decreasing,True,0.0,-10.38224729980494,-0.8299086757990868,-2181.0,44089.0,-0.28240384615384595,-114.29346153846154
Site_2417,decreasing,True,0.0,-10.896350024423542,-0.8710045662100456,-2289.0,44091.0,-0.3644562647754137,-143.9095744680851
Site_2418,decreasing,True,0.0,-11.134469561670562,-0.8900304414003044,-2339.0,44091.0,-0.4767261904761908,-174.12785714285712
Site_2419,decreasing,True,0.0,-10.339267557114496,-0.8264840182648402,-2172.0,44090.0,-0.3703923076923074,-153.23587692307692
Site_242,decreasing,True,0.0,-11.634388654543226,-0.9299847792998478,-2444.0,44092.0,-0.6230094339622643,-173.60166037735848
Site_2420,decreasing,True,0.0,-10.786692714916255,-0.8622526636225266,-2266.0,44092.0,-0.3953546626984128,-165.14723214285715
Site_2421,decreasing,True,0.0,-11.086845654221158,-0.8862252663622526,-2329.0,44091.0,-0.41893596986817344,-168.73830508474575
Site_2422,decreasing,True,0.0,-11.210667813589607,-0.8961187214611872,-2355.0,44091.0,-0.4178376990241396,-153.46784283513097
Site_2423,decreasing,True,0.0,-11.129833385986448,-0.8896499238964992,-2338.0,44090.0,-0.4451000000000036,-144.27639999999988
Site_2424,decreasing,True,0.0,-9.943871875435471,-0.7949010654490106,-2089.0,44091.0,-0.37969786460699706,-154.14087687414812
Site_2425,decreasing,True,0.0,-10.905874805913424,-0.871765601217656,-2291.0,44091.0,-0.4915542521994134,-130.42404692082113
Site_2426,decreasing,True,0.0,-11.286866065508653,-0.90220700152207,-2371.0,44091.0,-0.5004124579124578,-183.66515151515154
Site_2427,decreasing,True,0.0,-10.272360347052697,-0.8211567732115678,-2158.0,44092.0,-0.2988194444444439,-152.9325
Site_2428,decreasing,True,0.0,-8.977004753914851,-0.7176560121765602,-1886.0,44092.0,-0.37080430327868874,-130.4510450819672
Site_2429,decreasing,True,0.0,-10.629656142706883,-0.8496955859969558,-2233.0,44091.0,-0.6318740031897927,-146.12253588516745
Site_243,decreasing,True,0.0,-11.182093469119964,-0.8938356164383562,-2349.0,44091.0,-0.47808076769292307,-138.42909236305476
Site_2430,decreasing,True,0.0,-9.03415279478858,-0.7222222222222222,-1898.0,44092.0,-0.24549206349206376,-137.3122857142857
Site_2431,decreasing,True,0.0,-10.162941849702728,-0.8124048706240488,-2135.0,44091.0,-0.4757802197802199,-175.81191208791208
Site_2432,decreasing,True,0.0,-11.534510384245552,-0.9219939117199392,-2423.0,44091.0,-0.5110818713450294,-158.29105263157894
Site_2433,decreasing,True,0.0,-11.429737787856864,-0.9136225266362252,-2401.0,44091.0,-0.4948458498023718,-191.8855494071146
Site_2434,decreasing,True,0.0,-10.610847240351104,-0.8481735159817352,-2229.0,44089.0,-0.3572745358090192,-138.10811671087532
Site_2435,decreasing,True,0.0,-11.439262569346743,-0.9143835616438356,-2403.0,44091.0,-0.5324499999999994,-177.63180000000003
Site_2436,decreasing,True,0.0,-9.967570795726145,-0.7968036529680366,-2094.0,44092.0,-0.2981855500821017,-183.16532019704434
Site_2437,decreasing,True,2.220446049250313e-16,-8.2721789164722,-0.6613394216133942,-1738.0,44092.0,-0.26047539893617044,-152.14288563829788
Site_2438,decreasing,True,0.0,-9.558009836131092,-0.7640791476407914,-2008.0,44092.0,-0.366149622512011,-188.86861358956762
Site_2439,decreasing,True,0.0,-11.277341284018771,-0.9014459665144596,-2369.0,44091.0,-0.4703014642549524,-157.2291472868217
Site_244,decreasing,True,0.0,-11.505936039775909,-0.919710806697108,-2417.0,44091.0,-0.5329070881226057,-160.70534482758617
Site_2440,decreasing,True,2.220446049250313e-16,-8.248460770236703,-0.6594368340943684,-1733.0,44091.0,-0.20182105263157882,-170.90444210526314
Site_2441,decreasing,True,0.0,-11.205778347990263,-0.895738203957382,-2354.0,44092.0,-0.46945195195195133,-135.43972972972975
Site_2442,decreasing,True,0.0,-11.286866065508653,-0.90220700152207,-2371.0,44091.0,-0.4146693548387097,-183.03190322580645
Site_2443,decreasing,True,0.0,-10.791577428034856,-0.8626331811263318,-2267.0,44091.0,-0.4240588235294117,-139.92388235294118
Site_2444,decreasing,True,0.0,-10.158294656529351,-0.8120243531202436,-2134.0,44090.0,-0.352049689440994,-188.9962111801242
Site_2445,decreasing,True,0.0,-9.229513263694416,-0.7378234398782344,-1939.0,44091.0,-0.28991525423728887,-125.23305084745759
Site_2446,decreasing,True,3.386172053865266e-07,-5.100578329649759,-0.4079147640791476,-1072.0,44090.0,-0.18721153846153762,-155.86038461538465
Site_2447,decreasing,True,0.0,-10.529526530984477,-0.8417047184170472,-2212.0,44092.0,-0.3057741717376607,-160.3021298174442
Site_2448,decreasing,True,0.0,-10.639422232919374,-0.8504566210045662,-2235.0,44089.0,-0.3439387755102039,-140.02820408163265
Site_2449,decreasing,True,0.0,-11.062908245805941,-0.8843226788432268,-2324.0,44092.0,-0.449451951951952,-190.91972972972974
Site_245,decreasing,True,0.0,-9.839099279046783,-0.7865296803652968,-2067.0,44091.0,-0.41255110554860275,-124.6581602002503
Site_2450,decreasing,True,0.0,-10.948860485401303,-0.8751902587519026,-2300.0,44090.0,-0.4463301282051282,-161.7021153846154
Site_2451,decreasing,True,0.0,-11.453419858443086,-0.9155251141552512,-2406.0,44092.0,-0.43374686716791966,-163.4951127819549
Site_2452,decreasing,True,0.0,-9.858148842026544,-0.7880517503805176,-2071.0,44091.0,-0.34591886792452825,-176.26692075471698
Site_2453,decreasing,True,2.220446049250313e-16,-8.282079271123067,-0.6621004566210046,-1740.0,44088.0,-0.18300378787878774,-155.26186363636364
Site_2454,decreasing,True,0.0,-11.796308103685458,-0.9429223744292238,-2478.0,44092.0,-0.6248292824074073,-135.09614583333334
Site_2455,decreasing,True,0.0,-11.625127640219478,-0.9292237442922374,-2442.0,44090.0,-0.6889542483660138,-184.0576470588235
Site_2456,decreasing,True,0.0,-10.963023494852708,-0.8763318112633182,-2303.0,44091.0,-0.4715384615384612,-144.2246153846154
Site_2457,decreasing,True,0.0,-10.653347286210888,-0.8515981735159818,-2238.0,44092.0,-0.358,-132.482
Site_2458,decreasing,True,0.0,-11.201143032099726,-0.8953576864535768,-2353.0,44091.0,-0.43964263124604663,-141.61286527514233
Site_2459,decreasing,True,0.0,-9.405828385675326,-0.7519025875190258,-1976.0,44090.0,-0.2475735294117647,-112.10735294117647
Site_246,decreasing,True,0.0,-12.168046341974915,-0.9726027397260274,-2556.0,44090.0,-0.716858552631579,-160.23309210526315
Site_2460,decreasing,True,0.0,-11.748684736290684,-0.939117199391172,-2468.0,44092.0,-0.5608514492753621,-150.18934782608696
Site_2461,decreasing,True,0.0,-10.829676553994378,-0.8656773211567732,-2275.0,44091.0,-0.37600000000000033,-163.644
Site_2462,decreasing,True,0.0,-11.672487348459045,-0.9330289193302892,-2452.0,44092.0,-0.5701250000000003,-163.57549999999998
Site_2463,decreasing,True,0.0,-11.682012021938,-0.9337899543378996,-2454.0,44092.0,-0.5499999999999963,-151.05000000000013
Site_2464,decreasing,True,0.0,-10.73906934752148,-0.8584474885844748,-2256.0,44092.0,-0.40829761904761885,-133.2412857142857
Site_2465,decreasing,True,0.0,-8.938906059999033,-0.7146118721461188,-1878.0,44092.0,-0.2286472148541112,-154.878700265252
Site_2466,decreasing,True,0.0,-11.510567899316815,-0.9200913242009132,-2418.0,44092.0,-0.43533598805375817,-122.19790443006471
Site_2467,decreasing,True,0.0,-10.33438791652058,-0.826103500761035,-2171.0,44091.0,-0.306590909090909,-172.59272727272727
Site_2468,decreasing,True,0.0,-11.46294453192204,-0.9162861491628614,-2408.0,44092.0,-0.5915996677740863,-155.43241196013287
Site_2469,decreasing,True,0.0,-10.220322341918074,-0.8169710806697108,-2147.0,44089.0,-0.33774193548387094,-142.57129032258064
Site_247,decreasing,True,0.0,-11.010647402302112,-0.8801369863013698,-2313.0,44091.0,-0.48250000000000004,-144.15
Site_2470,decreasing,True,0.0,-10.272360347052697,-0.8211567732115678,-2158.0,44092.0,-0.4220869565217391,-98.01486956521738
Site_2471,decreasing,True,0.0,-11.377222470611448,-0.9094368340943684,-2390.0,44092.0,-0.5414970853206149,-151.13610492845785
Site_2472,decreasing,True,0.0,-9.69644747816645,-0.7751141552511416,-2037.0,44089.0,-0.36440930232558155,-148.09126511627906
Site_2473,decreasing,True,0.0,-9.339154159143956,-0.7465753424657534,-1962.0,44090.0,-0.40617216117216126,-112.69780219780219
Site_2474,decreasing,True,0.0,-11.020172183791992,-0.8808980213089802,-2315.0,44091.0,-0.4210869565217392,-168.9208695652174
Site_2475,decreasing,True,0.0,-11.615339307585318,-0.928462709284627,-2440.0,44092.0,-0.6478816029143897,-190.266262295082
Site_2476,decreasing,True,0.0,-10.524883546318195,-0.841324200913242,-2211.0,44091.0,-0.38000000000000017,-180.92
Site_2477,decreasing,True,0.0,-11.005760204932214,-0.8797564687975646,-2312.0,44092.0,-0.3915650406504058,-158.2036585365854
Site_2478,decreasing,True,0.0,-11.062908245805941,-0.8843226788432268,-2324.0,44092.0,-0.4672390891840612,-154.84939278937378
Site_2479,decreasing,True,2.8744051583373675e-10,-6.305405346301036,-0.504185692541857,-1325.0,44091.0,-0.22072552447552438,-176.76388111888113
Site_248,decreasing,True,0.0,-11.287122064466839,-0.90220700152207,-2371.0,44089.0,-0.4293265421618563,-102.63424448217317
Site_2480,decreasing,True,0.0,-11.186729001032354,-0.8942161339421614,-2350.0,44092.0,-0.37819172113289795,-140.26509803921567
Site_2481,decreasing,True,0.0,-11.662962674980092,-0.9322678843226788,-2450.0,44092.0,-0.5779285714285713,-175.52457142857145
Site_2482,decreasing,True,0.0,-10.820151772504497,-0.8649162861491628,-2273.0,44091.0,-0.35366028708133906,-141.5282296650718
Site_2483,decreasing,True,0.0,-11.063410090177621,-0.8843226788432268,-2324.0,44088.0,-0.5236730205278592,-142.09777126099706
Site_2484,decreasing,True,0.0,-9.620247497984394,-0.7690258751902588,-2021.0,44089.0,-0.29074849480021875,-203.84305418719214
Site_2485,decreasing,True,1.2592853452009223e-05,-4.367062790100753,-0.3493150684931507,-918.0,44092.0,-0.09008474576271208,-152.3369491525424
Site_2486,decreasing,True,0.0,-11.710586042374866,-0.9360730593607306,-2460.0,44092.0,-0.5280000000000016,-138.88199999999992
Site_2487,decreasing,True,0.0,-11.00112262081223,-0.8793759512937596,-2311.0,44091.0,-0.5042105263157893,-152.6484210526316
Site_2488,decreasing,True,0.0,-10.534408327808075,-0.8420852359208524,-2213.0,44091.0,-0.25035119047619087,-159.22735714285713
Site_2489,decreasing,True,0.0,-10.843840755789982,-0.8668188736681888,-2278.0,44092.0,-0.3804696969696972,-151.32309090909092
Site_249,decreasing,True,0.0,-10.386892004636904,-0.830289193302892,-2182.0,44090.0,-0.43547008547008553,-154.9630769230769
Site_2490,decreasing,True,0.0,-10.996235531453259,-0.8789954337899544,-2310.0,44092.0,-0.3820465116279069,-166.58632558139536
Site_2491,decreasing,True,0.0,-10.391536605459866,-0.8306697108066972,-2183.0,44091.0,-0.38964848484848447,-136.14265454545455
Site_2492,decreasing,True,0.0,-10.529526530984477,-0.8417047184170472,-2212.0,44092.0,-0.35750000000000026,-108.00999999999999
Site_2493,decreasing,True,0.0,-11.905976862350899,-0.9516742770167428,-2501.0,44091.0,-0.6625000000000006,-140.40999999999997
Site_2494,decreasing,True,0.0,-11.37258909891758,-0.9090563165905632,-2389.0,44091.0,-0.5418623481781377,-177.06295546558704
Site_2495,decreasing,True,0.0,-10.562982672277718,-0.8443683409436834,-2219.0,44091.0,-0.30853571428571475,-166.90271428571427
Site_2496,decreasing,True,0.0,-10.482140899681717,-0.8378995433789954,-2202.0,44090.0,-0.34000000000000163,-155.41999999999993
Site_2497,decreasing,True,0.0,-11.225082281031261,-0.8972602739726028,-2358.0,44090.0,-0.4560172413793104,-189.44337931034485
Site_2498,decreasing,True,0.0,-8.481914103740635,-0.678082191780822,-1782.0,44090.0,-0.18625000000000058,-178.285
Site_2499,decreasing,True,0.0,-11.467836913816386,-0.9166666666666666,-2409.0,44091.0,-0.5167648305084744,-148.13646610169494
Site_25,decreasing,True,2.573496971081113e-13,-7.315032184228392,-0.584855403348554,-1537.0,44091.0,-0.24187683284457495,-184.71243401759529
Site_250,decreasing,True,0.0,-10.986710857974304,-0.878234398782344,-2308.0,44092.0,-0.445181261770245,-179.29347457627117
Site_2500,decreasing,True,2.220446049250313e-16,-8.186456855161607,-0.654490106544901,-1720.0,44092.0,-0.33740740740740766,-168.04333333333332
Site_2501,decreasing,True,0.0,-9.272269631762448,-0.741248097412481,-1948.0,44092.0,-0.2607703595011002,-166.1122670579604
Site_2502,decreasing,True,0.0,-11.072432919284896,-0.8850837138508372,-2326.0,44092.0,-0.3997698412698413,-126.81828571428572
Site_2503,decreasing,True,0.0,-10.282429177512832,-0.821917808219178,-2160.0,44087.333333333336,-0.35157586206896524,-184.66326896551723
Site_2504,decreasing,True,0.0,-11.105895217200919,-0.8877473363774734,-2333.0,44091.0,-0.5489454545454548,-154.26796363636362
Site_2505,decreasing,True,0.0,-10.977186184495348,-0.8774733637747336,-2306.0,44092.0,-0.3579189189189192,-157.8249189189189
Site_2506,decreasing,True,0.0,-11.1772043275534,-0.893455098934551,-2348.0,44092.0,-0.4447856104651165,-188.88771802325581
Site_2507,decreasing,True,0.0,-11.367697797132493,-0.908675799086758,-2388.0,44092.0,-0.5233908045977014,-168.80793103448275
Site_2508,decreasing,True,0.0,-9.567534509610047,-0.7648401826484018,-2010.0,44092.0,-0.2681904761904763,-200.18514285714286
Site_2509,decreasing,True,0.0,-10.805742061874163,-0.8637747336377474,-2270.0,44092.0,-0.4590945945945949,-144.04259459459456
Site_251,decreasing,True,0.0,-10.586914684231012,-0.8462709284627092,-2224.0,44090.0,-0.3525245098039218,-161.28911764705882
Site_2510,decreasing,True,0.0,-9.339154159143956,-0.7465753424657534,-1962.0,44090.0,-0.2167948717948711,-183.99538461538464
Site_2511,decreasing,True,0.0,-9.99614481616301,-0.7990867579908676,-2100.0,44092.0,-0.2821488469601677,-141.07264150943396
Site_2512,decreasing,True,0.0,-11.134469561670562,-0.8900304414003044,-2339.0,44091.0,-0.4185706214689268,-148.72145762711864
Site_2513,decreasing,True,0.0,-11.796308103685458,-0.9429223744292238,-2478.0,44092.0,-0.6622401433691761,-152.54935483870963
Site_2514,decreasing,True,0.0,-10.596199245337159,-0.8470319634703196,-2226.0,44092.0,-0.43390550239234466,-139.8494019138756
Site_2515,decreasing,True,0.0,-11.315440409978295,-0.904490106544901,-2377.0,44091.0,-0.45435162950257313,-142.78334133790736
Site_2516,decreasing,True,0.0,-10.867775679953901,-0.8687214611872146,-2283.0,44091.0,-0.4464558531746031,-129.36758928571427
Site_2517,decreasing,True,0.0,-10.125072366690507,-0.8093607305936074,-2127.0,44089.0,-0.4270552884615388,-126.0360096153846
Site_2518,decreasing,True,0.0,-11.529878745174665,-0.921613394216134,-2422.0,44090.0,-0.513535539215686,-112.79272058823531
Site_2519,decreasing,True,0.0,-11.39163866189734,-0.9105783866057838,-2393.0,44091.0,-0.5550000000000002,-169.99
Site_252,decreasing,True,0.0,-10.539290236708606,-0.8424657534246576,-2214.0,44090.0,-0.5312853773584905,-160.96372641509436
Site_2520,decreasing,True,0.0,-8.705650281750977,-0.6959665144596652,-1829.0,44091.0,-0.33252812499999995,-175.0489875
Site_2521,decreasing,True,0.0,-11.453419858443086,-0.9155251141552512,-2406.0,44092.0,-0.5316666666666663,-143.39000000000001
