date,norm_level
2009-08-31,-0.5728176813314316
2009-09-30,-0.4231916186775196
2009-10-31,-0.9502789568909441
2009-11-30,-0.18424621822962012
2009-12-31,-0.47443265709495286
2010-01-31,-0.38923915663539826
2010-02-28,-0.8944530109024139
2010-03-31,0.2686813823997266
2010-04-30,0.4291626697902553
2010-05-31,0.025445719906976787
2010-06-30,0.0503944082559389
2010-07-31,0.18653820712272778
2010-08-31,-1.226174884802283
2010-09-30,0.029529756593526878
2010-10-31,-0.1715718404945966
2010-11-30,-0.974708903966734
2010-12-31,-0.6684907774826134
2011-01-31,-0.45700310625642543
2011-02-28,-0.7041489826617792
2011-03-31,-0.31756972780964715
2011-04-30,0.054348279952434554
2011-05-31,-0.6896555620351645
2011-06-30,-0.7313152141516932
2011-07-31,-0.9167711578977128
2011-08-31,-1.6252209302448861
2011-09-30,-1.221076447648518
2011-10-31,-0.7720370758251857
2011-11-30,-0.6345762904163481
2011-12-31,-0.9881813574530613
2012-01-31,-1.1342264997536013
2012-02-29,-1.317618788233178
2012-03-31,-0.7435690268918235
2012-04-30,-0.22408712317750418
2012-05-31,-0.595727878416069
2012-06-30,-1.5070142233674593
2012-07-31,-2.1047891883936747
2012-08-31,-2.5754851695821874
2012-09-30,-2.0928216299402242
2012-10-31,-1.1308297786240424
2012-11-30,-1.38730410998135
2012-12-31,-1.4489652826716297
2013-01-31,-1.9544453138011584
2013-02-28,-2.046540516473949
2013-03-31,-1.4384801858351932
2013-04-30,-0.8469336581789317
2013-05-31,-0.9125269062265967
2013-06-30,-1.2692289846768643
2013-07-31,-2.032827567390066
2013-08-31,-2.3661924390095876
2013-09-30,-2.3606757154780675
2013-10-31,-1.4888590107877218
2013-11-30,-1.5835088820274865
2013-12-31,-1.4122814281715377
2014-01-31,-2.446481173094426
2014-02-28,-1.8904148585441203
2014-03-31,-1.259119755230594
2014-04-30,-0.9763187604881266
2014-05-31,-1.3938643412068494
2014-06-30,-1.3039206980817217
2014-07-31,-1.4986721285486841
2014-08-31,-2.187650630564843
2014-09-30,-1.5466593161711535
2014-10-31,-1.3720126423397945
2014-11-30,-1.7229005615617594
2014-12-31,-1.1906975931612027
2015-01-31,-2.7588826033529834
2015-02-28,-2.5212495748114874
2015-03-31,-0.8419402053842298
2015-04-30,-0.9815137096334479
2015-05-31,-1.0961649475032698
2015-06-30,-1.0251238731204324
2015-07-31,-1.4330990751293282
2015-08-31,-1.9997968369763448
2015-09-30,-1.7049128327171854
2015-10-31,-1.2905386148296323
2015-11-30,-1.4172234986494545
2015-12-31,-0.9860506175821564
2016-01-31,-2.5198236334568724
2016-02-29,-2.8086596017236554
2016-03-31,-1.2404231423546637
2016-04-30,-0.9017205058656953
2016-05-31,-0.5705077765727327
2016-06-30,-1.1479868700174725
2016-07-31,-1.9056511374648135
2016-08-31,-1.5227758287021063
2016-09-30,-1.7623203861311736
2016-10-31,-1.2577559118387136
2016-11-30,-1.44602405298164
2016-12-31,-1.1674408103539695
2017-01-31,-2.231368516362711
2017-02-28,-3.012269675864034
2017-03-31,-1.1118906283248242
2017-04-30,-0.8436859886646705
2017-05-31,-0.6928983988187363
2017-06-30,-1.0757961872861268
2017-07-31,-1.5684207403941761
2017-08-31,-1.7266449284670053
2017-09-30,-1.2292107660346014
2017-10-31,-0.9784657156905261
2017-11-30,-1.1907003352960501
2017-12-31,-0.8946862124211373
2018-01-31,-1.9736142238119456
2018-02-28,-2.827605256768678
2018-03-31,-1.50007861456175
2018-04-30,-0.6707020028837193
2018-05-31,-0.8637999232100786
2018-06-30,-0.9960986758728438
2018-07-31,-0.9571942604561392
2018-08-31,-1.4063843079338736
2018-09-30,-0.952625865311036
2018-10-31,-0.8490240762746015
2018-11-30,-1.00500893179005
2018-12-31,-1.4788866172769144
2019-01-31,-2.3768080937204226
2019-02-28,-2.314358189296516
2019-03-31,-1.9096725421894196
2019-04-30,-0.10748210770523071
2019-05-31,-0.3794494531146887
2019-06-30,-0.590254108741174
2019-07-31,-0.23264149139223592
2019-08-31,-0.8856627828830705
2019-09-30,-0.5805349283214857
2019-10-31,-0.2707705849077884
2019-11-30,-0.8769064935396933
2019-12-31,-0.5868500925162138
2020-01-31,-2.4422487810939244
2020-02-29,-2.74137010319706
2020-03-31,-0.9615051340540877
2020-04-30,-0.10595273870458277
2020-05-31,-0.4324567771989212
2020-06-30,-0.533118992497746
2020-07-31,-0.5867593923003968
2020-08-31,-1.7211752144488843
2020-09-30,-0.9816581947749268
2020-10-31,-0.8946858832825766
2020-11-30,-0.7514391494516474
2020-12-31,-0.6978837263802957
2021-01-31,-2.459671943343745
2021-02-28,-3.411908593232879
2021-03-31,-1.908368982499243
2021-04-30,-0.3437611875339812
2021-05-31,-0.7993073182447722
2021-06-30,-0.7874036987465021
2021-07-31,-1.116389542629928
2021-08-31,-1.4461778076951397
2021-09-30,-1.205058879138631
2021-10-31,-0.5058951316979039
2021-11-30,-1.2992641228073225
2021-12-31,-1.0641060089359013
2022-01-31,-2.71505344698402
2022-02-28,-3.9002668231640283
2022-03-31,-2.421765549329369
2022-04-30,-0.8386725452514664
2022-05-31,-0.6806222857947619
2022-06-30,-1.1914239059831477
2022-07-31,-1.6531508170215938
2022-08-31,-2.0094233885471366
2022-09-30,-1.7018348112354
2022-10-31,-1.6425190797926228
2022-11-30,-1.673101228765167
2022-12-31,-1.3077329367836785
