site,slope,intercept,trend,h,p,z,Tau,s
Site_1651,-0.44230036868358275,-55.78832921275212,decreasing,True,0.0,-28.066241481020832,-0.9579410173160173,-70811.0
Site_1652,-0.3994117647058825,-20.642941176470558,decreasing,True,0.0,-27.821299830852052,-0.9495806277056277,-70193.0
Site_1653,-0.3953498572011424,-73.50282741738066,decreasing,True,0.0,-28.075364373742303,-0.9582521645021645,-70834.0
Site_1654,-0.40344768741908904,-54.18804401553491,decreasing,True,0.0,-28.403545950524926,-0.9694534632034632,-71662.0
Site_1655,-0.46555277777777776,-46.583866666666665,decreasing,True,0.0,-28.601322794801483,-0.9762040043290043,-72161.0
Site_1656,-0.4620925367325095,-42.458232947358184,decreasing,True,0.0,-28.37142519943907,-0.968357683982684,-71581.0
Site_1657,-0.40644399939157316,-53.58275211681796,decreasing,True,0.0,-28.32545192764214,-0.9667884199134199,-71465.0
Site_1658,-0.3986516683518706,-54.61887967644084,decreasing,True,0.0,-28.384511757411733,-0.9688041125541126,-71614.0
Site_1659,-0.34500000000000003,-57.129999999999995,decreasing,True,0.0,-28.051181275408677,-0.9574269480519481,-70773.0
Site_1660,-0.3640108778874074,-53.98991144561778,decreasing,True,0.0,-28.257676633029682,-0.9644751082251082,-71294.0
Site_1661,-0.4497811995133334,-64.28200969343997,decreasing,True,0.0,-28.449116164200746,-0.9710091991341991,-71777.0
Site_1662,-0.37086623376623373,-77.07368311688313,decreasing,True,0.0,-28.25451019373405,-0.9643668831168831,-71286.0
Site_1663,-0.3914285714285715,-85.87571428571427,decreasing,True,0.0,-28.367470515852858,-0.9682224025974026,-71571.0
Site_1664,-0.41214487489911256,-60.748184019370385,decreasing,True,0.0,-28.424143268318375,-0.9701569264069264,-71714.0
Site_1665,-0.41557793522267206,-50.11903643724696,decreasing,True,0.0,-28.615197635359888,-0.9766774891774892,-72196.0
Site_1666,-0.3558415971199477,-30.558413352970035,decreasing,True,0.0,-28.312781760105548,-0.9663555194805195,-71433.0
Site_1667,-0.4323852790767632,-57.952026417261465,decreasing,True,0.0,-28.5557391753275,-0.9746482683982683,-72046.0
Site_1668,-0.4906099033816425,-42.47289855072462,decreasing,True,0.0,-28.57516753753306,-0.9753111471861472,-72095.0
Site_1669,-0.4569896207691895,-42.887992812315616,decreasing,True,0.0,-28.58823618470848,-0.9757575757575757,-72128.0
Site_1670,-0.41787482970027245,-46.12803269754768,decreasing,True,0.0,-28.156602681571734,-0.9610254329004329,-71039.0
Site_1671,-0.35996198453608247,-72.95729896907216,decreasing,True,0.0,-28.277100482632033,-0.965137987012987,-71343.0
Site_1672,-0.49413244223309155,-31.736571091246418,decreasing,True,0.0,-28.70397772694902,-0.9797077922077922,-72420.0
Site_1673,-0.400310967356338,-46.9202942675831,decreasing,True,0.0,-27.913649513938445,-0.952732683982684,-70426.0
Site_1674,-0.44668965517241377,-45.705586206896555,decreasing,True,0.0,-28.57159805450402,-0.975189393939394,-72086.0
Site_1675,-0.44198410194940385,-46.63905242571445,decreasing,True,0.0,-28.57873253137134,-0.9754329004329004,-72104.0
Site_1676,-0.3298308660516341,-47.982473718086254,decreasing,True,0.0,-28.10430085773871,-0.9592397186147186,-70907.0
Site_1677,-0.4024525297440211,-66.77911428914796,decreasing,True,0.0,-28.48638442129121,-0.9722808441558441,-71871.0
Site_1678,-0.4463882106731777,-42.3434635507499,decreasing,True,0.0,-28.542661545166915,-0.9742018398268398,-72013.0
Site_1679,-0.4585714285714286,-62.144285714285715,decreasing,True,0.0,-28.257282492890624,-0.9644615800865801,-71293.0
Site_1680,-0.32801457315778293,-57.101201953705676,decreasing,True,0.0,-28.070599234487467,-0.9580898268398268,-70822.0
Site_1681,-0.37117995127044906,-88.75344935607379,decreasing,True,0.0,-28.407102032549425,-0.9695752164502165,-71671.0
Site_1682,-0.41996383257030734,-60.18694414650099,decreasing,True,0.0,-28.535123984717483,-0.9739448051948052,-71994.0
Site_1683,-0.34590909090909094,-73.89545454545454,decreasing,True,0.0,-28.202589271862113,-0.962594696969697,-71155.0
Site_1684,-0.48614549480889246,-45.420064996692645,decreasing,True,0.0,-28.574376314174565,-0.975284090909091,-72093.0
Site_1685,-0.42895968614718616,-18.329740259740248,decreasing,True,0.0,-28.405915184651203,-0.9695346320346321,-71668.0
Site_1686,-0.38062029351948556,-61.67090364425877,decreasing,True,0.0,-28.092790971333017,-0.9588474025974026,-70878.0
Site_1687,-0.42622281323877076,-40.575219858156004,decreasing,True,0.0,-28.55456131091841,-0.9746076839826839,-72043.0
Site_1688,-0.43272564353209514,-24.296676441837732,decreasing,True,0.0,-28.484004770400805,-0.9721996753246753,-71865.0
Site_1689,-0.41810975609756107,-66.71292682926828,decreasing,True,0.0,-28.395614291776685,-0.9691829004329005,-71642.0
Site_1690,-0.4187640692640693,-20.8772987012987,decreasing,True,0.0,-28.196247514148567,-0.9623782467532468,-71139.0
Site_1691,-0.3442857142857138,-66.08714285714295,decreasing,True,0.0,-28.015104457649013,-0.9561958874458875,-70682.0
Site_1692,-0.3484615384615385,-28.1753846153846,decreasing,True,0.0,-28.133219667229795,-0.9602272727272727,-70980.0
Site_1693,-0.3541894562546736,-28.755624399102672,decreasing,True,0.0,-28.09992986160869,-0.9590909090909091,-70896.0
Site_1694,-0.37583333333333324,-31.280000000000015,decreasing,True,0.0,-28.361522891117485,-0.9680194805194805,-71556.0
Site_1695,-0.48795985499462935,-37.061707841031165,decreasing,True,0.0,-28.659589935867682,-0.9781926406926407,-72308.0
Site_1696,-0.4299565085848272,-50.83835035171316,decreasing,True,0.0,-28.54860469958101,-0.9744047619047619,-72028.0
Site_1697,-0.38313372168494836,-80.31832543648991,decreasing,True,0.0,-28.442384751240255,-0.9707792207792207,-71760.0
Site_1698,-0.4516944521626378,-72.07466518477355,decreasing,True,0.0,-28.564064974087636,-0.9749323593073593,-72067.0
Site_1699,-0.3886235236220473,-33.05428346456692,decreasing,True,0.0,-28.219246730172102,-0.9631628787878788,-71197.0
Site_1700,-0.4872474489795919,-55.39848979591835,decreasing,True,0.0,-28.37143411380114,-0.968357683982684,-71581.0
Site_1701,-0.3556696972156831,-40.98141813458885,decreasing,True,0.0,-28.185561295954194,-0.962012987012987,-71112.0
Site_1702,-0.39005665767847975,-55.12912172573189,decreasing,True,0.0,-28.393240593430917,-0.9691017316017316,-71636.0
Site_1703,-0.390659343844192,-47.05340598191515,decreasing,True,0.0,-28.554950941813594,-0.9746212121212121,-72044.0
Site_1704,-0.361314123589609,-53.837688270795056,decreasing,True,0.0,-27.883123227042134,-0.9516910173160174,-70349.0
Site_1705,-0.48102564102564116,-56.373076923076894,decreasing,True,0.0,-28.604101058145,-0.9762987012987013,-72168.0
Site_1706,-0.2380846354166667,-66.13774999999998,decreasing,True,0.0,-27.276294143258696,-0.9309794372294372,-68818.0
Site_1707,-0.402539072039072,-29.65249816849817,decreasing,True,0.0,-28.418992824526214,-0.9699810606060606,-71701.0
Site_1708,-0.44361595651630636,-63.73573634886918,decreasing,True,0.0,-28.483203101200875,-0.9721726190476191,-71863.0
Site_1709,-0.39327934517589686,-28.41036572622781,decreasing,True,0.0,-28.31199497073141,-0.9663284632034632,-71431.0
Site_1710,-0.4184,-22.827200000000005,decreasing,True,0.0,-28.24420040106409,-0.9640151515151515,-71260.0
Site_1711,-0.4065671641791045,-59.739104477611946,decreasing,True,0.0,-28.357156251308588,-0.967870670995671,-71545.0
Site_1712,-0.4213274336283186,-42.26513274336283,decreasing,True,0.0,-28.464985459769537,-0.9715503246753247,-71817.0
Site_1713,-0.36364130584192433,-30.27086927835053,decreasing,True,0.0,-28.42295642185181,-0.970116341991342,-71711.0
Site_1714,-0.4318582704186685,-59.06321207961564,decreasing,True,0.0,-28.459824583582602,-0.9713744588744588,-71804.0
Site_1715,-0.3619189852700491,-62.61155482815056,decreasing,True,0.0,-28.312383176231787,-0.9663419913419914,-71432.0
Site_1716,-0.46504184173669466,-47.97196638655461,decreasing,True,0.0,-28.619152241419663,-0.9768127705627706,-72206.0
Site_1717,-0.46752118796236447,-67.88593191122602,decreasing,True,0.0,-28.375800758348753,-0.9685064935064935,-71592.0
Site_1718,-0.4172370980954332,-17.030477165676828,decreasing,True,0.0,-28.387284045921444,-0.9688988095238096,-71621.0
Site_1719,-0.5912499999999996,-63.69000000000008,decreasing,True,0.0,-28.605680505552932,-0.9763528138528138,-72172.0
Site_1720,-0.5063124529497999,-57.008009033638416,decreasing,True,0.0,-28.708339939405093,-0.9798566017316017,-72431.0
Site_1721,-0.45635673323535353,-42.469507218812126,decreasing,True,0.0,-28.53750662619758,-0.974025974025974,-72000.0
Site_1722,-0.34541415840803347,-65.07048158565756,decreasing,True,0.0,-28.2529247544302,-0.9643127705627705,-71282.0
Site_1723,-0.39145161290322594,-36.92129032258062,decreasing,True,0.0,-27.711905927112657,-0.9458468614718615,-69917.0
Site_1724,-0.5212061268472907,-20.638423645320174,decreasing,True,0.0,-28.69049698767623,-0.9792478354978355,-72386.0
Site_1725,-0.2889043516143085,-55.09036449005277,decreasing,True,0.0,-28.002035583323114,-0.9557494588744588,-70649.0
Site_1726,-0.45333333333333314,-67.54000000000005,decreasing,True,0.0,-28.627088430138762,-0.9770833333333333,-72226.0
Site_1727,-0.4052873563218391,-45.48482758620689,decreasing,True,0.0,-28.275116462632216,-0.9650703463203463,-71338.0
Site_1728,-0.3551875293014535,-52.723994374120934,decreasing,True,0.0,-28.462596866611623,-0.9714691558441558,-71811.0
Site_1729,-0.4378260869565219,-49.7673913043478,decreasing,True,0.0,-28.62192900759675,-0.9769074675324675,-72213.0
Site_1730,-0.393641789108365,-44.180776491193924,decreasing,True,0.0,-28.112604542998024,-0.9595238095238096,-70928.0
Site_1731,-0.22791136180499597,-92.02101853344078,decreasing,True,0.0,-27.299685806207716,-0.9317775974025974,-68877.0
Site_1732,-0.47705303828591494,-59.65581664910434,decreasing,True,0.0,-28.352404389456193,-0.9677083333333333,-71533.0
Site_1733,-0.41181994362226926,-74.72057082452429,decreasing,True,0.0,-28.590224720546296,-0.9758252164502165,-72133.0
Site_1734,-0.3598869731800766,-66.2317011494253,decreasing,True,0.0,-28.299292185293204,-0.9658955627705628,-71399.0
Site_1735,-0.41208716758125796,-97.84926382439846,decreasing,True,0.0,-28.60885587814449,-0.976461038961039,-72180.0
Site_1736,-0.40011605459279875,-55.407717518182636,decreasing,True,0.0,-28.140761555100987,-0.9604843073593073,-70999.0
Site_1737,-0.5364539617914188,-47.0208393360476,decreasing,True,0.0,-28.694859198387725,-0.979396645021645,-72397.0
Site_1738,-0.4268085106382979,-35.822765957446805,decreasing,True,0.0,-28.379361309697703,-0.9686282467532468,-71601.0
Site_1739,-0.4179726616016939,-70.87924897247477,decreasing,True,0.0,-28.528782229494677,-0.973728354978355,-71978.0
Site_1740,-0.3972257607926397,-43.60265392781318,decreasing,True,0.0,-28.16929061843877,-0.9614583333333333,-71071.0
Site_1741,-0.5262780070544218,-39.38462264555102,decreasing,True,0.0,-28.635006629476678,-0.9773538961038961,-72246.0
Site_1742,-0.3977424410961674,-22.48345130953585,decreasing,True,0.0,-28.543449780549942,-0.9742288961038961,-72015.0
Site_1743,-0.32420843776106933,-40.791979949874694,decreasing,True,0.0,-28.32426507333026,-0.9667478354978355,-71462.0
Site_1744,-0.4027100988700565,-10.289661016949154,decreasing,True,0.0,-27.870036784137042,-0.9512445887445887,-70316.0
Site_1745,-0.3890354010025063,-61.5252030075188,decreasing,True,0.0,-28.520080238202922,-0.9734307359307359,-71956.0
Site_1746,-0.45228405438084285,-41.57146155887817,decreasing,True,0.0,-28.549003301884163,-0.9744182900432901,-72029.0
Site_1747,-0.493150890106128,-58.35502909962341,decreasing,True,0.0,-28.74837002048274,-0.9812229437229437,-72532.0
Site_1748,-0.49266666666666653,-47.59800000000003,decreasing,True,0.0,-28.65087001969651,-0.9778950216450216,-72286.0
Site_1749,-0.4930710095672618,-28.64036616308573,decreasing,True,0.0,-28.655621835778366,-0.9780573593073593,-72298.0
Site_1750,-0.4059999999999999,-29.828000000000017,decreasing,True,0.0,-28.181196169942645,-0.9618641774891775,-71101.0
Site_1751,-0.4411927223719677,-73.04099730458219,decreasing,True,0.0,-28.570805334852093,-0.9751623376623376,-72084.0
Site_1752,-0.45517732806253086,-58.76595301199407,decreasing,True,0.0,-28.63184024995673,-0.977245670995671,-72238.0
Site_1753,-0.5254545454545455,-20.59272727272726,decreasing,True,0.0,-28.488358015499536,-0.9723484848484848,-71876.0
Site_1754,-0.5544246532156368,-13.290466582597716,decreasing,True,0.0,-28.72657248996719,-0.9804788961038962,-72477.0
Site_1755,-0.4673193682825181,-31.88468128975653,decreasing,True,0.0,-28.592199781722737,-0.9758928571428571,-72138.0
Site_1756,-0.459960193099082,-38.837642924976265,decreasing,True,0.0,-28.443970190544107,-0.9708333333333333,-71764.0
Site_1757,-0.40083800984418605,-56.22910210991628,decreasing,True,0.0,-28.48083389154403,-0.9720914502164503,-71857.0
Site_1758,-0.36704918032786893,-61.03655737704915,decreasing,True,0.0,-27.875191650676257,-0.9514204545454545,-70329.0
Site_1759,-0.45554135460761963,-36.72605991533703,decreasing,True,0.0,-28.536319788449664,-0.9739853896103896,-71997.0
Site_1760,-0.4812044163275174,-43.16875206511665,decreasing,True,0.0,-28.420981320638283,-0.9700487012987012,-71706.0
Site_1761,-0.4026802818828681,-41.42538587848932,decreasing,True,0.0,-28.45427554601913,-0.971185064935065,-71790.0
Site_1762,-0.36624999999999974,-71.12000000000005,decreasing,True,0.0,-28.109841065301474,-0.9594291125541126,-70921.0
Site_1763,-0.39778338250690026,-46.72559055867515,decreasing,True,0.0,-28.24699045112694,-0.9641098484848485,-71267.0
Site_1764,-0.40499999999999997,-71.17000000000002,decreasing,True,0.0,-28.37223574801035,-0.9683847402597403,-71583.0
Site_1765,-0.3999540169133193,-30.048828752642706,decreasing,True,0.0,-28.276313686029148,-0.9651109307359307,-71341.0
Site_1766,-0.43046332737030407,-19.691041144901618,decreasing,True,0.0,-28.096360416190382,-0.9589691558441559,-70887.0
Site_1767,-0.36373590678569934,-87.30270589714571,decreasing,True,0.0,-28.570402242363997,-0.9751488095238096,-72083.0
Site_1768,-0.522487673961091,-28.832366599470532,decreasing,True,0.0,-28.740832412150404,-0.9809659090909091,-72513.0
Site_1769,-0.4420500813135568,-49.216384387797106,decreasing,True,0.0,-28.162160566438246,-0.9612148268398268,-71053.0
Site_1770,-0.35772236308316435,-66.53730628803244,decreasing,True,0.0,-28.12965463895595,-0.9601055194805195,-70971.0
Site_1771,-0.4968893263342084,-50.967249343831995,decreasing,True,0.0,-28.643341432953697,-0.977637987012987,-72267.0
Site_1772,-0.43843507837917783,-19.210464951197864,decreasing,True,0.0,-28.503424164438474,-0.9728625541125541,-71914.0
Site_1773,-0.42928571428571427,-55.207142857142856,decreasing,True,0.0,-28.545448769876458,-0.9742965367965368,-72020.0
Site_1774,-0.4712929462005622,-92.32175432949205,decreasing,True,0.0,-28.725376641401663,-0.9804383116883116,-72474.0
Site_1775,-0.45442134851261806,-29.671101085577334,decreasing,True,0.0,-28.369454543263164,-0.9682900432900433,-71576.0
Site_1776,-0.38162379022251625,-83.66823227727687,decreasing,True,0.0,-28.14352502108584,-0.9605790043290043,-71006.0
Site_1777,-0.4540202153596098,-70.38811865095492,decreasing,True,0.0,-28.46140555156835,-0.9714285714285714,-71808.0
Site_1778,-0.44726190476190475,-31.105714285714285,decreasing,True,0.0,-28.614400420354198,-0.9766504329004329,-72194.0
Site_1779,-0.4551574227047439,-68.56977484068918,decreasing,True,0.0,-28.495886612642785,-0.9726055194805194,-71895.0
Site_1780,-0.34256993006993003,-53.47657342657344,decreasing,True,0.0,-27.79671677819504,-0.9487418831168831,-70131.0
Site_1781,-0.32183409785932715,-45.897853211009185,decreasing,True,0.0,-28.009174462146554,-0.9559929653679654,-70667.0
Site_1782,-0.4726666666666667,-76.738,decreasing,True,0.0,-28.676635660949827,-0.9787743506493507,-72351.0
Site_1783,-0.3996397315137581,-43.00917154935844,decreasing,True,0.0,-28.563267767177923,-0.974905303030303,-72065.0
Site_1784,-0.32733333333333337,-45.821999999999996,decreasing,True,0.0,-27.77056139041375,-0.947849025974026,-70065.0
Site_1785,-0.4564705882352941,-29.20764705882354,decreasing,True,0.0,-28.36390104969965,-0.9681006493506493,-71562.0
Site_1786,-0.49921018984889576,-36.771643549012026,decreasing,True,0.0,-28.627478043852584,-0.9770968614718615,-72227.0
Site_1787,-0.40619047619047627,-44.15142857142855,decreasing,True,0.0,-28.380158487841456,-0.968655303030303,-71603.0
Site_1788,-0.32094201680672274,-41.80913277310924,decreasing,True,0.0,-27.9948879106874,-0.9555059523809524,-70631.0
Site_1789,-0.4533333333333306,-45.45000000000053,decreasing,True,0.0,-28.5973591968532,-0.9760687229437229,-72151.0
Site_1790,-0.33408045977011497,-42.28655172413794,decreasing,True,0.0,-27.969139907008397,-0.9546266233766234,-70566.0
Site_1791,-0.42572687224669603,-36.330440528634355,decreasing,True,0.0,-28.48717564925758,-0.9723079004329004,-71873.0
Site_1792,-0.3203651301536513,-20.199895010498942,decreasing,True,0.0,-27.513321641557997,-0.939069264069264,-69416.0
Site_1793,-0.37731707317073165,-65.16512195121953,decreasing,True,0.0,-28.07972212751872,-0.958400974025974,-70845.0
Site_1794,-0.3670716172129875,-38.062249495106414,decreasing,True,0.0,-28.402739844441403,-0.9694264069264069,-71660.0
Site_1795,-0.37591607981220654,-37.744112676056346,decreasing,True,0.0,-28.13004436986074,-0.9601190476190476,-70972.0
Site_1796,-0.44330330086580083,-34.52576623376625,decreasing,True,0.0,-28.49310985636639,-0.9725108225108225,-71888.0
Site_1797,-0.4576109321882269,-61.73870101986043,decreasing,True,0.0,-28.641361883463553,-0.9775703463203463,-72262.0
Site_1798,-0.5068080933923955,-47.60284606866006,decreasing,True,0.0,-28.621142283347123,-0.9768804112554113,-72211.0
Site_1799,-0.4044208407871196,-52.461198568873044,decreasing,True,0.0,-28.52364075611048,-0.9735524891774892,-71965.0
Site_1800,-0.3596801162790698,-49.4414176744186,decreasing,True,0.0,-28.420578263456452,-0.9700351731601732,-71705.0
Site_1801,-0.42312226740744985,-73.60052465776963,decreasing,True,0.0,-28.49628968757115,-0.9726190476190476,-71896.0
Site_1802,-0.38462396668531296,-40.192198396419926,decreasing,True,0.0,-28.21843923299746,-0.9631358225108225,-71195.0
Site_1803,-0.3378490506329114,-61.582982278481026,decreasing,True,0.0,-28.215677273791574,-0.9630411255411255,-71188.0
Site_1804,-0.4335805184603299,-40.30254045561665,decreasing,True,0.0,-28.554556824964028,-0.9746076839826839,-72043.0
Site_1805,-0.41827915240852853,-16.920402737562526,decreasing,True,0.0,-28.506590564629455,-0.9729707792207792,-71922.0
Site_1806,-0.36319296690307323,-67.47695035460995,decreasing,True,0.0,-28.214874211137804,-0.9630140692640693,-71186.0
Site_1807,-0.4103703703703706,-32.78888888888885,decreasing,True,0.0,-28.520062316063317,-0.9734307359307359,-71956.0
Site_1808,-0.4731347317466721,-52.36813150463897,decreasing,True,0.0,-28.713091746085468,-0.9800189393939394,-72443.0
Site_1809,-0.49336642774118555,-29.993645873692373,decreasing,True,0.0,-28.689319176376923,-0.979207251082251,-72383.0
Site_1810,-0.380786848716875,-35.708925046359994,decreasing,True,0.0,-28.30167478991138,-0.9659767316017316,-71405.0
Site_1811,-0.28635829397054735,-59.459207557654906,decreasing,True,0.0,-27.89540819141206,-0.9521103896103896,-70380.0
Site_1812,-0.4042222222222222,-35.539333333333346,decreasing,True,0.0,-28.48597985691737,-0.972267316017316,-71870.0
Site_1813,-0.39,-43.57000000000001,decreasing,True,0.0,-28.500248808410355,-0.972754329004329,-71906.0
Site_1814,-0.41417764869082707,-52.4478914513612,decreasing,True,0.0,-28.639767445230607,-0.9775162337662338,-72258.0
Site_1815,-0.38423310457793225,-41.557243921037,decreasing,True,0.0,-28.431286676113306,-0.9704004329004329,-71732.0
Site_1816,-0.47386397157414856,-40.838117457763474,decreasing,True,0.0,-28.7087295339418,-0.9798701298701299,-72432.0
Site_1817,-0.3895633522292018,-45.393836371993245,decreasing,True,0.0,-28.5026224892006,-0.9728354978354978,-71912.0
Site_1818,-0.3755159436253742,-60.97093882392815,decreasing,True,0.0,-28.208138309861468,-0.9627840909090909,-71169.0
Site_1819,-0.4483566536203523,-48.735522504892344,decreasing,True,0.0,-28.449514758657532,-0.9710227272727273,-71778.0
Site_1820,-0.4537173814386204,-47.67626276378488,decreasing,True,0.0,-28.326643231912424,-0.9668290043290043,-71468.0
Site_1821,-0.4506174948240166,-58.87144099378881,decreasing,True,0.0,-28.579914875945427,-0.9754734848484848,-72107.0
Site_1822,-0.353225806451613,-36.7906451612903,decreasing,True,0.0,-28.23985153494232,-0.963866341991342,-71249.0
Site_1823,-0.3303788096194685,-59.52726855306204,decreasing,True,0.0,-28.253713035392742,-0.9643398268398269,-71284.0
Site_1824,-0.3716689128481582,-64.14956873315361,decreasing,True,0.0,-28.206544007874246,-0.9627299783549783,-71165.0
Site_1825,-0.3160489254990534,-30.37860630418175,decreasing,True,0.0,-28.201003832433727,-0.9625405844155844,-71151.0
Site_1826,-0.31104016397114825,-44.31028851753953,decreasing,True,0.0,-28.00876710163732,-0.9559794372294372,-70666.0
Site_1827,-0.352891812865497,-61.81477192982457,decreasing,True,0.0,-28.318317452456064,-0.9665449134199134,-71447.0
Site_1828,-0.4652491134751773,-24.312170212765963,decreasing,True,0.0,-28.575561652763643,-0.9753246753246754,-72096.0
Site_1829,-0.39361507936507933,-49.93590476190478,decreasing,True,0.0,-28.42415219924598,-0.9701569264069264,-71714.0
Site_1830,-0.3699307751269522,-88.75329117562518,decreasing,True,0.0,-28.013133661065343,-0.9561282467532467,-70677.0
Site_1831,-0.45355317529360584,-56.78779034362768,decreasing,True,0.0,-28.56406946153435,-0.9749323593073593,-72067.0
Site_1832,-0.45029795261610167,-36.572793097708484,decreasing,True,0.0,-28.696444637317963,-0.9794507575757576,-72401.0
Site_1833,-0.4115500556173527,-55.76238932146828,decreasing,True,0.0,-28.504606526759098,-0.9729031385281385,-71917.0
Site_1834,-0.37672413793103454,-55.648965517241365,decreasing,True,0.0,-28.443965721965817,-0.9708333333333333,-71764.0
Site_1835,-0.324926649928264,-42.34408321377332,decreasing,True,0.0,-27.86687466186009,-0.9511363636363637,-70308.0
Site_1836,-0.40714700996677744,-25.217774086378725,decreasing,True,0.0,-27.732497767732916,-0.9465503246753246,-69969.0
Site_1837,-0.36753478260869565,-66.09332173913043,decreasing,True,0.0,-27.85340863586872,-0.950676406926407,-70274.0
Site_1838,-0.41864822369539323,-57.41954105048451,decreasing,True,0.0,-28.41265553246327,-0.9697646103896104,-71685.0
Site_1839,-0.4506588793054206,-63.63349517335925,decreasing,True,0.0,-28.137975984394124,-0.9603896103896103,-70992.0
Site_1840,-0.4958889477126219,-66.0293220391766,decreasing,True,0.0,-28.583081263374535,-0.97558170995671,-72115.0
Site_1841,-0.44053585121135497,-39.27711656741984,decreasing,True,0.0,-28.32387093842176,-0.9667343073593073,-71461.0
Site_1842,-0.4539999999999995,-43.7320000000001,decreasing,True,0.0,-28.317139494890558,-0.966504329004329,-71444.0
Site_1843,-0.3916882591093118,-86.20585425101213,decreasing,True,0.0,-28.382532188056327,-0.9687364718614718,-71609.0
Site_1844,-0.3901147231727648,-48.59797315082916,decreasing,True,0.0,-28.281064080580315,-0.9652732683982684,-71353.0
Site_1845,-0.3940400695698709,-39.77430664258479,decreasing,True,0.0,-28.507790840433298,-0.9730113636363636,-71925.0
Site_1846,-0.40041279713725825,-67.87074294964641,decreasing,True,0.0,-28.449908883665866,-0.9710362554112554,-71779.0
Site_1847,-0.42514980059820534,-35.77123828514458,decreasing,True,0.0,-28.422960887128802,-0.970116341991342,-71711.0
Site_1848,-0.443041346973572,-70.47606138107417,decreasing,True,0.0,-27.97269176566406,-0.9547483766233766,-70575.0
Site_1849,-0.3814285714285715,-65.96571428571426,decreasing,True,0.0,-28.422960887128802,-0.970116341991342,-71711.0
Site_1850,-0.32494341432225066,-25.64086445012788,decreasing,True,0.0,-28.04166716988083,-0.9571022727272728,-70749.0
Site_1851,-0.5298734177215189,-43.89430379746838,decreasing,True,0.0,-28.723403115767887,-0.980370670995671,-72469.0
Site_1852,-0.3643076923076922,-45.80292307692309,decreasing,True,0.0,-28.13957468572325,-0.9604437229437229,-70996.0
Site_1853,-0.4166559325719374,-61.17206094618801,decreasing,True,0.0,-28.35162057813049,-0.967681277056277,-71531.0
Site_1854,-0.4448772959951822,-57.053559168925005,decreasing,True,0.0,-28.680988860654775,-0.9789231601731602,-72362.0
Site_1855,-0.4245525421672127,-26.55591190389515,decreasing,True,0.0,-28.36905595503217,-0.9682765151515151,-71575.0
Site_1856,-0.49096632710809285,-59.21446519524616,decreasing,True,0.0,-28.66949217550391,-0.9785308441558441,-72333.0
Site_1857,-0.4520546950112168,-71.95549855784637,decreasing,True,0.0,-28.501449081723454,-0.9727949134199134,-71909.0
Site_1858,-0.4030253893748667,-67.6491252400256,decreasing,True,0.0,-28.49271573478231,-0.9724972943722944,-71887.0
Site_1859,-0.49833333333333335,-46.70999999999998,decreasing,True,0.0,-28.669890787271346,-0.9785443722943723,-72334.0
Site_1860,-0.3156358863342292,-46.207909823828004,decreasing,True,0.0,-28.126483760597324,-0.9599972943722944,-70963.0
Site_1861,-0.4401320858958142,-62.84463950800367,decreasing,True,0.0,-28.649674188875924,-0.9778544372294372,-72283.0
Site_1862,-0.34101286435433964,-38.8655300439668,decreasing,True,0.0,-28.244209275456047,-0.9640151515151515,-71260.0
Site_1863,-0.3440148750276488,-67.24914399469144,decreasing,True,0.0,-28.00440054426883,-0.9558306277056277,-70655.0
Site_1864,-0.36904761904761907,-54.322857142857146,decreasing,True,0.0,-28.069412359877607,-0.9580492424242424,-70819.0
Site_1865,-0.3487977726387536,-26.64082765335931,decreasing,True,0.0,-28.377784786881463,-0.9685741341991342,-71597.0
Site_1866,-0.42987144529367205,-66.78468250361496,decreasing,True,0.0,-28.585477384628906,-0.9756628787878788,-72121.0
Site_1867,-0.417298218618025,-47.53874202533919,decreasing,True,0.0,-28.625498493737627,-0.9770292207792208,-72222.0
Site_1868,-0.43649214181286544,-80.82350877192982,decreasing,True,0.0,-28.334565975796238,-0.9670995670995671,-71488.0
Site_1869,-0.39000000000000057,-45.22999999999989,decreasing,True,0.0,-28.10905276155176,-0.9594020562770563,-70919.0
Site_1870,-0.34669565217391296,-39.64443478260871,decreasing,True,0.0,-28.02938221603482,-0.9566829004329004,-70718.0
Site_1871,-0.412110588121118,-69.00476708074534,decreasing,True,0.0,-28.503419686519905,-0.9728625541125541,-71914.0
Site_1872,-0.4391426809210527,-72.0146052631579,decreasing,True,0.0,-28.54860469958101,-0.9744047619047619,-72028.0
Site_1873,-0.3554914862914863,-42.905634632034634,decreasing,True,0.0,-28.17325421638705,-0.9615936147186147,-71081.0
Site_1874,-0.35961717228817286,-80.75350292067083,decreasing,True,0.0,-28.25370859670546,-0.9643398268398269,-71284.0
Site_1875,-0.4145007122507123,-55.275863247863256,decreasing,True,0.0,-28.225175132406783,-0.9633658008658008,-71212.0
Site_1876,-0.3514448784722222,-65.84258333333332,decreasing,True,0.0,-28.39482157212476,-0.9691558441558441,-71640.0
Site_1877,-0.4557520460443143,-22.09560715949165,decreasing,True,0.0,-28.300093796707912,-0.965922619047619,-71401.0
Site_1878,-0.4554873444873445,-73.03642985842987,decreasing,True,0.0,-28.281856800169972,-0.9653003246753247,-71355.0
Site_1879,-0.37593750000000004,-60.18000000000001,decreasing,True,0.0,-28.34686425984533,-0.9675189393939394,-71519.0
Site_1880,-0.4549203372362174,-22.385295250646266,decreasing,True,0.0,-28.528791193300073,-0.973728354978355,-71978.0
