site,slope,intercept
Site_1167,-0.4546111111111111,-58.08466666666668
Site_1168,-0.3152853441894892,-44.05521391561807
Site_1169,-0.5063963963963964,-42.93189189189188
Site_1170,-0.40199999999999986,-52.95600000000002
Site_1171,-0.3787146847565841,-61.816780526735855
Site_1172,-0.4193103448275861,-79.54241379310348
Site_1173,-0.37578219126506024,-27.30981927710843
Site_1174,-0.3054773869346733,-60.13834170854273
Site_1175,-0.39474613402061853,-67.58874226804124
Site_1176,-0.3151020514422576,-79.18040612308654
Site_1177,-0.3854675688661115,-66.00022677770659
Site_1178,-0.45938331892826284,-58.618402765773524
Site_1179,-0.40439879518072314,-45.04543132530115
Site_1180,-0.4111615058460748,-41.676990877553635
Site_1181,-0.31466957787481803,-66.96344104803494
Site_1182,-0.4670054347826087,-41.39495652173913
Site_1183,-0.4128571428571429,-34.02142857142856
Site_1184,-0.40572597376522557,-63.17061303707669
Site_1185,-0.39754909510974196,-77.51057373892955
Site_1186,-0.40633802816901404,-22.93309859154931
Site_1187,-0.4649999999999994,-61.34000000000012
Site_1188,-0.37496575181796854,-59.41657565095004
Site_1189,-0.4089851131619424,-37.75485827290706
Site_1190,-0.4210167860654586,-52.83477707543193
Site_1191,-0.4064570147679325,-27.890253164556967
Site_1192,-0.4058225442699632,-29.632071500167058
Site_1193,-0.4760477181226188,-22.328838120457192
Site_1194,-0.41909243441122634,-65.46425259304455
Site_1195,-0.4718273291925466,-49.98915279503106
Site_1196,-0.24931212376120504,-49.21207223784863
Site_1197,-0.4457575757575758,-39.90454545454544
Site_1198,-0.42958333333333343,-39.609999999999985
Site_1199,-0.365536526366715,-27.10698693759072
Site_1200,-0.5114146178768819,-11.898393367638675
Site_1201,-0.4199129842615012,-70.92670702179178
Site_1202,-0.40627555277430116,-59.32509386733419
Site_1203,-0.4413100436681222,-45.84847161572054
Site_1204,-0.3970698362939743,-77.35259143155693
Site_1205,-0.5140593050868641,-12.30061342332209
Site_1206,-0.4218585713203545,-29.23315430649194
Site_1207,-0.39080903604216244,-51.02466507990482
Site_1208,-0.3678158312803629,-81.23936039417035
Site_1209,-0.5720000000000004,-17.28599999999993
Site_1210,-0.5168199436222694,-71.71057082452428
Site_1211,-0.3958974358974358,-51.72769230769232
Site_1212,-0.4656320736980636,-24.918641849971777
Site_1213,-0.47395643924420905,-34.23036366511187
Site_1214,-0.40159918032786884,-54.70295737704919
Site_1215,-0.45099287194782867,-80.0293685860169
Site_1216,-0.47414110070257615,-54.0749086651054
Site_1217,-0.40630434782608693,-42.239565217391316
Site_1218,-0.3261842105263158,-70.86263157894737
Site_1219,-0.5143122879650392,-37.67204071071245
Site_1220,-0.5153561670569866,-59.411615925058584
Site_1221,-0.4482758620689655,-21.49103448275862
Site_1222,-0.4298426212590299,-46.140216718266245
Site_1223,-0.3727956641110651,-57.6132324906755
Site_1224,-0.45475201402127796,-55.97761330791462
Site_1225,-0.5061509981999672,-32.929008345606306
Site_1226,-0.3171017450458445,-83.00646495119784
Site_1227,-0.4845440687361422,-28.657538802660696
Site_1228,-0.4160925602791878,-44.50022842639595
Site_1229,-0.41025641025641024,-50.80076923076922
Site_1230,-0.4199038461538462,-33.318461538461534
Site_1231,-0.47227870202134903,-37.09248921190098
Site_1232,-0.541830127104088,-51.4186155960151
Site_1233,-0.3816485485840324,-77.15347867186578
Site_1234,-0.4616196343402226,-31.729030206677265
Site_1235,-0.5058832496413199,-56.47041606886657
Site_1236,-0.535,-64.27000000000001
Site_1237,-0.4736282553063377,-92.92337498118317
Site_1238,-0.345593220338983,-66.42610169491527
Site_1239,-0.34455268735566735,-50.415884027711854
Site_1240,-0.38190476190476214,-72.53428571428569
Site_1241,-0.46060120481927713,-67.6845686746988
Site_1242,-0.4679396604002425,-70.81558520315343
Site_1243,-0.4472388059701493,-35.75014925373134
Site_1244,-0.5087022900763358,-41.95916030534352
Site_1245,-0.2984668255131965,-75.05436950146628
Site_1246,-0.4802747584541062,-67.49724637681162
Site_1247,-0.3597815400768368,-53.01194430524734
Site_1248,-0.4336261292856741,-28.93378317715056
Site_1249,-0.4436411630929175,-48.12089668615985
Site_1250,-0.48288195910489173,-51.45666385186078
Site_1251,-0.35165082922456303,-67.9530407888839
Site_1252,-0.308888888888889,-46.82333333333331
Site_1253,-0.42966789667896677,-73.2737638376384
Site_1254,-0.502228267924365,-99.97217255852192
Site_1255,-0.6075985865724381,-35.021071378091875
Site_1256,-0.4211790535358183,-63.643621721122884
Site_1257,-0.4179658588703803,-35.44055509688698
Site_1258,-0.40288067796610166,-77.03690983050846
Site_1259,-0.4004490780754826,-52.26377700950735
Site_1260,-0.35529411764705837,-56.12352941176479
Site_1261,-0.3216249154537939,-43.348016232871565
Site_1262,-0.45999999999999996,-65.47
Site_1263,-0.3965305007647538,-34.82614385316727
Site_1264,-0.5008931639666175,-46.218512518409426
Site_1265,-0.3866143782808399,-67.24003937007873
Site_1266,-0.43493823394845216,-41.151859081897186
Site_1267,-0.3633099508599509,-29.374489434889426
Site_1268,-0.3556875481476294,-58.02799075565515
Site_1269,-0.4651638589708183,-72.0185390776029
Site_1270,-0.33478632478632475,-78.89102564102564
Site_1271,-0.343563783925626,-51.80575348627981
Site_1272,-0.3432596891663415,-59.614139680062436
Site_1273,-0.46429096350930643,-67.54613500621316
Site_1274,-0.509738023805322,-41.140299429378175
Site_1275,-0.4348972554539057,-48.04972695285012
Site_1276,-0.3904347826086957,-66.44652173913042
Site_1277,-0.40053365186849355,-65.36753884124926
Site_1278,-0.3968093913612565,-30.33259685863875
Site_1279,-0.43322833994709,-57.96015873015871
Site_1280,-0.43920000000000003,-40.313599999999994
Site_1281,-0.4570457073340286,-76.9472241918665
Site_1282,-0.45493288288288297,-58.112886486486474
Site_1283,-0.38792118035332945,-35.78913337216075
Site_1284,-0.5154778212654926,-55.77825831702543
Site_1285,-0.43711462023675796,-22.50399291454248
Site_1286,-0.4014114460640702,-52.02900235569851
Site_1287,-0.4154545454545456,-46.66272727272725
Site_1288,-0.39894230769230776,-50.943076923076916
Site_1289,-0.4596221315655278,-77.73255073941866
Site_1290,-0.5190724352671257,-47.43809242871187
Site_1291,-0.3986813186813187,-57.26318681318682
Site_1292,-0.4547029411764707,-77.31703529411763
Site_1293,-0.43390719429667424,-56.39981869503856
Site_1294,-0.4529275030319364,-20.627919417868213
Site_1295,-0.4450785684903332,-67.45491484985601
Site_1296,-0.4925444035733053,-25.771474513925384
Site_1297,-0.4775963510359946,-32.501500601089035
Site_1298,-0.3977394282310899,-64.84402977963074
Site_1299,-0.3967765198511166,-60.5789081885856
Site_1300,-0.3966037735849056,-69.35207547169813
Site_1301,-0.4907680509674375,-50.052534214252006
Site_1302,-0.4070806277056277,-34.02051948051948
Site_1303,-0.526847149558001,-25.46534728486381
Site_1304,-0.375834755403868,-49.08972696245735
Site_1305,-0.4196221315655278,-65.95255073941867
Site_1306,-0.42751208745007363,-30.00767920958586
Site_1307,-0.37764044943820224,-42.55303370786517
Site_1308,-0.44353495934959347,-50.31128780487805
Site_1309,-0.45504505967362174,-46.19134854266463
Site_1310,-0.4541358509911142,-71.62591660970607
Site_1311,-0.3863839142948513,-75.61428845538856
Site_1312,-0.429442501942502,-49.14703962703962
Site_1313,-0.3751993377483443,-32.93172715231789
Site_1314,-0.3937603418803418,-62.198014358974376
Site_1315,-0.3980434782608696,-58.39565217391302
Site_1316,-0.3676911386485854,-46.1033013794716
Site_1317,-0.4817556818181818,-58.352909090909094
Site_1318,-0.5120464661451308,-25.517078500134872
Site_1319,-0.4347752777466053,-43.05314667265179
Site_1320,-0.47075,-66.296
Site_1321,-0.42737441875013027,-45.18411159997498
Site_1322,-0.36826666666666674,-75.20279999999998
Site_1323,-0.3537876145515135,-36.30277800610942
Site_1324,-0.4235928143712574,-77.01017964071858
Site_1325,-0.47265151515151516,-77.8309090909091
Site_1326,-0.4039960474308296,-38.84275889328072
Site_1327,-0.4698511157085858,-43.40858578395154
Site_1328,-0.39520036241857054,-31.941530415634446
Site_1329,-0.3731179831097863,-48.381347242921024
Site_1330,-0.39527112689502425,-46.04794363615534
Site_1331,-0.3638284738639348,-62.784933018124505
Site_1332,-0.38636363636363635,-36.77818181818181
Site_1333,-0.48791833333333334,-62.38968
Site_1334,-0.3905151143828486,-21.841098038493072
Site_1335,-0.4090476190476191,-84.93285714285713
Site_1336,-0.3753589837997058,-78.06107511045649
Site_1337,-0.4636111111111112,-24.496666666666655
Site_1338,-0.4780892565359477,-84.26686274509805
Site_1339,-0.42083869549578357,-62.69897046480955
Site_1340,-0.43914589665653503,-68.57398784194527
Site_1341,-0.41618482339241814,-65.24251390865572
Site_1342,-0.44288959700921376,-58.64519737423096
Site_1343,-0.500561555643148,-18.902181316515595
Site_1344,-0.4064561170212766,-62.16042553191488
Site_1345,-0.4927900856793146,-51.324303549571596
Site_1346,-0.416551724137931,-46.69206896551725
Site_1347,-0.4034292615596963,-96.15158178053832
Site_1348,-0.42387856075962876,-22.575316334151267
Site_1349,-0.44004250595624866,-73.50183885640027
Site_1350,-0.4484558301958858,-67.01648060238993
Site_1351,-0.38379414208558377,-39.201524719567914
Site_1352,-0.44476190476190425,-65.63571428571439
Site_1353,-0.41470038814345317,-27.64752547645699
Site_1354,-0.4780810958904108,-66.46842958904111
Site_1355,-0.4122763384122844,-39.42294302484139
Site_1356,-0.31750000000000006,-53.52999999999999
Site_1357,-0.38226253132832066,-62.765593984962436
Site_1358,-0.4336428571428571,-37.10057142857143
Site_1359,-0.3463220137651539,-38.726173357090445
Site_1360,-0.5444690691059406,-61.801938731659405
Site_1361,-0.46947483337163887,-61.84083199264532
Site_1362,-0.49050420563680874,-80.75319251773273
Site_1363,-0.4896136473781138,-58.44417970340214
Site_1364,-0.3921739130434782,-32.20260869565219
Site_1365,-0.4423626641817536,-36.076368477103316
Site_1366,-0.422,-33.096000000000004
Site_1367,-0.4803341307814992,-11.045846889952145
Site_1368,-0.4675892902699118,-41.65285626817695
Site_1369,-0.419606520392816,-59.715548084579325
Site_1370,-0.3743300574878762,-74.30862896232779
Site_1371,-0.4465853658536586,-48.09560975609756
Site_1372,-0.36244599844599845,-52.76036829836829
Site_1373,-0.40663420221169033,-54.02623317535546
Site_1374,-0.3612475680933852,-23.290466926070053
Site_1375,-0.39917114302677337,-57.12914053885953
Site_1376,-0.4254658914728683,-67.98054883720928
Site_1377,-0.40034042553191496,-25.934638297872326
Site_1378,-0.44034667773135694,-44.71343787557946
Site_1379,-0.36449018097805175,-64.69788525221406
Site_1380,-0.43443394333860863,-64.90868287898714
Site_1381,-0.4965202702702703,-42.238108108108094
Site_1382,-0.32808254666761305,-31.738151039818298
Site_1383,-0.43626963566082744,-60.29622995312113
Site_1384,-0.4493608597285068,-63.7127149321267
Site_1385,-0.37111470188994466,-29.445977237130634
Site_1386,-0.39091684861717607,-50.3639650655022
Site_1387,-0.40125492125984275,-38.859055118110206
Site_1388,-0.39443048922648816,-65.93934606851425
Site_1389,-0.43951440713101164,-50.313233830845746
Site_1390,-0.5476044697939704,-11.019941799557685
Site_1391,-0.43323529411764705,-37.608823529411765
Site_1392,-0.41715290134440486,-79.99664294187427
Site_1393,-0.3777697505197505,-59.83820790020792
Site_1394,-0.44799999999999995,-49.01400000000001
Site_1395,-0.4052803300489633,-12.556176630599055
Site_1396,-0.5280543264503443,-6.993569321533883
Site_1397,-0.5099999999999945,-10.800000000001063
Site_1398,-0.47400000000000003,-68.93199999999999
Site_1399,-0.517227032165245,-39.76240982427295
Site_1400,-0.40164359612989753,-46.02442954305967
Site_1401,-0.40334645852388107,-43.72747996341484
Site_1402,-0.4364554600415643,-39.83055167201965
Site_1403,-0.446046511627907,-38.78906976744187
Site_1404,-0.39777777777777784,-46.66666666666666
Site_1405,-0.35567010309278346,-57.90134020618558
Site_1406,-0.40717667066826724,-50.5720792316927
Site_1407,-0.39767284055991814,-24.896814612495717
Site_1408,-0.4568952455590387,-44.24611285266457
Site_1409,-0.5127800744109137,-52.09622571310459
Site_1410,-0.501121890919988,-30.70459694336229
Site_1411,-0.3862196889567908,-70.26581972029615
Site_1412,-0.44805137631975867,-33.35413574660633
Site_1413,-0.45742805383022767,-54.73381366459628
Site_1414,-0.35431871532223647,-47.240806658130595
Site_1415,-0.48410762548262554,-21.081335907335898
Site_1416,-0.46994474463473457,-56.660609030130956
Site_1417,-0.47141507308770525,-46.69830596716059
Site_1418,-0.469950204384987,-31.37956075808249
Site_1419,-0.44984024091465913,-27.760673744385443
Site_1420,-0.3672500000000001,-44.33799999999998
Site_1421,-0.39832585934215536,-61.40143500630617
Site_1422,-0.3652127659574468,-38.02914893617023
Site_1423,-0.36579399878763386,-41.8975522327743
Site_1424,-0.48467974358974353,-78.80148923076925
Site_1425,-0.47177753770108477,-48.768712761391726
Site_1426,-0.40320794025157236,-69.00407547169809
Site_1427,-0.39083333333333325,-70.92000000000002
Site_1428,-0.44135818307905683,-37.27922884882109
Site_1429,-0.446046511627907,-27.109069767441866
Site_1430,-0.4729113924050633,-46.501012658227864
Site_1431,-0.4257063882063882,-66.84437346437349
Site_1432,-0.3803613550275482,-31.98061983471075
Site_1433,-0.4241176470588235,-26.119411764705887
Site_1434,-0.40306154088711366,-72.12218414967417
Site_1435,-0.37468377958684296,-63.350714319326144
Site_1436,-0.4149999999999999,-80.17000000000002
Site_1437,-0.36247898447562876,-51.47403498067928
Site_1438,-0.430932768361582,-43.09090847457625
Site_1439,-0.3611111111111111,-46.59666666666668
Site_1440,-0.3774504185628406,-46.94951963593461
Site_1441,-0.5238161211003535,-9.297304748732131
Site_1442,-0.3669696969696969,-74.1918181818182
Site_1443,-0.37378280098280076,-41.10370221130226
Site_1444,-0.25825,-49.516
Site_1445,-0.41550788153809415,-64.18248674468593
Site_1446,-0.4316901408450704,-57.445492957746495
Site_1447,-0.40620847110691227,-36.04797354747285
Site_1448,-0.3867924528301887,-68.62584905660376
Site_1449,-0.3286409458408037,-72.29093839856567
Site_1450,-0.39237063639172076,-27.504837812789617
Site_1451,-0.36891566265060244,-62.98819277108433
Site_1452,-0.34140297389816,-63.55062901155327
Site_1453,-0.4434962192279265,-58.358725908238114
Site_1454,-0.4428619555353902,-47.62050453720508
Site_1455,-0.3754753215154675,-43.13873826903024
Site_1456,-0.42594244306418216,-13.009050931677038
Site_1457,-0.406591418671015,-66.3244476151651
Site_1458,-0.3621070533476549,-47.835445757250255
Site_1459,-0.5053296747531129,-71.23670244740232
Site_1460,-0.42198738293953997,-68.22842247560833
Site_1461,-0.45565318976026015,-60.74458756603005
Site_1462,-0.3339816135753571,-42.695530193531425
Site_1463,-0.36727272727272725,-55.61363636363636
Site_1464,-0.3236986301369863,-27.28986301369863
Site_1465,-0.4274523766328012,-59.71914368650215
Site_1466,-0.49131698564593296,-49.09713875598088
Site_1467,-0.46192156862745093,-45.891058823529434
Site_1468,-0.3650961538461538,-69.21153846153848
Site_1469,-0.3195269967931986,-44.290816615705864
Site_1470,-0.4339665058387525,-54.858430878959524
Site_1471,-0.5014186793176156,-62.627613571017804
Site_1472,-0.31902214776070603,-34.43774762994444
Site_1473,-0.43424174783549774,-58.02558441558443
Site_1474,-0.3377529835463597,-78.13142715909893
Site_1475,-0.36189140049140045,-37.89685110565111
Site_1476,-0.510456780923994,-64.94229806259312
Site_1477,-0.3919422113660256,-43.687095417723086
Site_1478,-0.366312517365935,-54.21799666574047
Site_1479,-0.3943947718947719,-18.58620379620379
Site_1480,-0.3883816899564136,-27.9407155283686
Site_1481,-0.41599999999999976,-39.828000000000046
Site_1482,-0.41645652233904573,-47.76034771090322
Site_1483,-0.3919768629540812,-49.85044231281641
Site_1484,-0.3400631675434402,-42.617871831659485
Site_1485,-0.4866059197143925,-83.27166341483664
Site_1486,-0.37636363636363634,-60.73818181818183
Site_1487,-0.2943859649122807,-46.8078947368421
Site_1488,-0.39227343528745395,-66.05350042480885
Site_1489,-0.32955129495744484,-48.69615136817059
Site_1490,-0.42945991174600806,-70.26369694476645
Site_1491,-0.4486611070982993,-46.99706743712652
Site_1492,-0.337888198757764,-39.53546583850931
Site_1493,-0.5071136282127915,-25.364183383144038
Site_1494,-0.49151053093462027,-48.86997806055291
Site_1495,-0.4635915710503089,-58.66041835834068
Site_1496,-0.4138673920712018,-64.58746072232927
Site_1497,-0.41567974285923004,-47.31948937102783
Site_1498,-0.3907587878787879,-34.58431272727272
Site_1499,-0.42463715659900547,-70.31966593299094
Site_1500,-0.5482191780821917,-42.361917808219204
Site_1501,-0.4945685948120405,-70.69282979608823
Site_1502,-0.34672041789688857,-72.71967976379739
Site_1503,-0.43184059286146403,-49.916606170598925
Site_1504,-0.45530931122448975,-36.23061224489797
Site_1505,-0.40925649530127134,-86.44275290215592
Site_1506,-0.45217391304347837,-56.21260869565215
Site_1507,-0.3580303465716421,-53.54817345824472
Site_1508,-0.5154754570747218,-29.148712241653428
Site_1509,-0.42239863013698625,-36.15946301369864
Site_1510,-0.4664142982246636,-56.52845474086459
Site_1511,-0.49087273881307564,-53.19243414788947
Site_1512,-0.4582892235341205,-71.52846908144888
Site_1513,-0.4455855286900037,-55.39757849151928
Site_1514,-0.45282485314566245,-49.3476281960328
Site_1515,-0.3910013192612143,-34.82774670184686
Site_1516,-0.38133333333333325,-83.84400000000002
Site_1517,-0.4687081515059256,-70.48803491086227
Site_1518,-0.4031455026455028,-46.64606349206346
Site_1519,-0.3721052631578947,-42.15578947368421
Site_1520,-0.5122881085395052,-45.36068316041499
Site_1521,-0.46458807559778625,-53.33908948522503
Site_1522,-0.31850652271704905,-61.80674763832658
Site_1523,-0.41644511378848725,-43.35253815261045
Site_1524,-0.42190892471535135,-39.79348645465254
Site_1525,-0.41989760972882306,-33.999658932065984
Site_1526,-0.37491391235610894,-71.89652882762708
Site_1527,-0.5026666666666667,-50.06800000000001
Site_1528,-0.42776036577421667,-78.41000977135039
Site_1529,-0.3983549286534361,-75.66585369854027
Site_1530,-0.43785527479712316,-87.36178723895236
Site_1531,-0.37687069732590267,-66.43082611342668
Site_1532,-0.321097800095648,-68.13922238163558
Site_1533,-0.40902108211705734,-70.017952233525
Site_1534,-0.30765291806958484,-59.750639730639705
Site_1535,-0.3198807152343007,-59.292902675014254
Site_1536,-0.46693360695879293,-27.018747463911765
Site_1537,-0.4263053613053614,-50.4093706293706
Site_1538,-0.3821028693528693,-26.056249084249103
Site_1539,-0.33135279909065074,-25.95026257459505
Site_1540,-0.3858741869332565,-54.09215610881476
Site_1541,-0.3214741035856574,-53.26697211155377
Site_1542,-0.4179320825909234,-77.8570401425427
Site_1543,-0.5343386091724824,-48.516987038883386
Site_1544,-0.4585185185185183,-24.624444444444478
Site_1545,-0.4292608980662078,-5.621907571288105
Site_1546,-0.4579563360227813,-29.872383483625995
Site_1547,-0.4943848210612916,-46.18811435623202
Site_1548,-0.38812781775428296,-24.07945899117766
Site_1549,-0.43340522572665435,-56.73619666048235
Site_1550,-0.3935254706533776,-57.48310963455148
Site_1551,-0.454952970661949,-3.9390296329058003
Site_1552,-0.45566037735849063,-62.8232075471698
Site_1553,-0.3753399460708783,-33.44473035439138
Site_1554,-0.38257731958762886,-68.45515463917525
Site_1555,-0.4237349397590361,-80.71289156626506
Site_1556,-0.4518769904458598,-20.369617834394916
Site_1557,-0.36327586206896567,-61.881034482758594
Site_1558,-0.43844796464583596,-51.2779907879995
Site_1559,-0.42771679197994983,-33.328375939849636
Site_1560,-0.46424889380530976,-71.14421238938053
Site_1561,-0.3640553289138195,-78.06137684854667
Site_1562,-0.4486212422634836,-37.074721485411146
Site_1563,-0.42994815173006656,-44.03995486782722
Site_1564,-0.3167799233877316,-39.41825470955553
Site_1565,-0.3547575581556164,-75.61654883412164
Site_1566,-0.47446771952913647,-67.4621978504058
Site_1567,-0.5302599029057905,-34.590098642088236
Site_1568,-0.46584980237154144,-36.49683794466404
Site_1569,-0.4325295138888889,-51.104333333333344
Site_1570,-0.37313725490196087,-67.23764705882351
Site_1571,-0.423372613675807,-25.072458174245057
Site_1572,-0.44847963133640556,-30.721910783410138
Site_1573,-0.34445799059929494,-56.16406580493536
Site_1574,-0.3702375310313699,-38.93439404197697
Site_1575,-0.4696837895263092,-19.830712410948635
Site_1576,-0.4087214874804963,-45.94547440374471
Site_1577,-0.42163689526847414,-21.405716108452964
Site_1578,-0.47276794462859884,-31.118554631309024
Site_1579,-0.4072756041426928,-48.01308400460297
Site_1580,-0.4080367003367003,-59.596953535353535
Site_1581,-0.42830972511620446,-61.99453277768873
Site_1582,-0.42886052680565895,-43.97877885331347
Site_1583,-0.4994795833333334,-55.379919999999984
Site_1584,-0.4438632261240565,-41.89826058418116
Site_1585,-0.4147544076708939,-68.29715372718837
Site_1586,-0.4496502812423576,-47.287146001467335
Site_1587,-0.415461861667744,-45.24132255979315
Site_1588,-0.446136717643727,-45.79175021240441
Site_1589,-0.34317073170731704,-42.77121951219513
Site_1590,-0.49747328795771706,-69.68512871211831
Site_1591,-0.6036763165150261,-61.75414722911499
Site_1592,-0.435887049393596,-64.59968651642956
Site_1593,-0.45523032714412026,-42.755777188328906
Site_1594,-0.3966714836223512,-52.91907514450858
Site_1595,-0.43780487804878043,-74.84146341463416
Site_1596,-0.43187417546174134,-57.92015831134566
Site_1597,-0.47573477992595636,-65.87892225421638
Site_1598,-0.41676850008295996,-45.86044798407168
Site_1599,-0.4426298920377867,-69.45506072874495
Site_1600,-0.4116528925619835,-25.68264462809917
Site_1601,-0.41916666666666674,-57.98999999999998
Site_1602,-0.43133865694164986,-33.85297786720322
Site_1603,-0.49798507462686564,-33.246865671641814
Site_1604,-0.3599327729193501,-47.122907599484776
Site_1605,-0.45675300714046096,-57.163422629031515
Site_1606,-0.45157331888438945,-25.507922774197212
Site_1607,-0.3472122460994995,-51.925248748896095
Site_1608,-0.36811763073935366,-42.64141489804409
Site_1609,-0.4704471357170319,-58.35414994232988
Site_1610,-0.3942136968928345,-71.38097019657577
Site_1611,-0.548784749034749,-49.80332818532817
Site_1612,-0.3312280701754386,-64.4342105263158
Site_1613,-0.4068773496240602,-16.679548872180433
Site_1614,-0.41424918300653596,-33.8241568627451
Site_1615,-0.3368028932627576,-45.49384449355054
Site_1616,-0.46520498199279714,-63.34064345738295
Site_1617,-0.4360406353135313,-33.88019801980198
Site_1618,-0.406557609057609,-15.860939060939074
Site_1619,-0.36066295795426606,-50.27271207278092
Site_1620,-0.39520629002188534,-85.94039231579801
Site_1621,-0.40408163650787643,-71.1163257904877
Site_1622,-0.40995760809038817,-49.48813924664546
Site_1623,-0.46159147444595217,-53.914436906377176
Site_1624,-0.3785602365565175,-40.546434581148645
Site_1625,-0.39000000000000007,-74.84999999999998
Site_1626,-0.43061402644127106,-37.00210692327596
Site_1627,-0.5209433394474379,-73.86887882609192
Site_1628,-0.44074200714768663,-69.43753462764417
Site_1629,-0.37541230437128986,-67.80083756071234
Site_1630,-0.44717345441203443,-64.39269675288939
Site_1631,-0.44835506753886667,-31.00582703253761
Site_1632,-0.46650854763296323,-76.23035885447106
Site_1633,-0.4716666666666667,-84.21000000000001
Site_1634,-0.5000743504698728,-67.03572470978443
Site_1635,-0.4656796187683284,-36.79951319648093
Site_1636,-0.5347292861974795,-15.32197705008393
Site_1637,-0.4523650050465404,-70.81591903106423
Site_1638,-0.4857821872505417,-48.349820047896
Site_1639,-0.42436813796162803,-44.95131751136742
Site_1640,-0.37609999999999993,-39.8588
Site_1641,-0.48003623188405803,-27.393043478260864
Site_1642,-0.4176176633444071,-64.24740863787385
Site_1643,-0.5143719145195104,-76.440592412254
Site_1644,-0.37169230769230766,-16.645076923076928
Site_1645,-0.3608270010131712,-19.01121580547114
Site_1646,-0.41579823008849554,-51.54673982300885
Site_1647,-0.38675542755870623,-44.8029579087284
Site_1648,-0.3635473564876843,-85.21890755436462
Site_1649,-0.417256790806293,-27.266696165191732
Site_1650,-0.43366666666666676,-49.07599999999999
Site_1651,-0.44230036868358275,-55.78832921275212
Site_1652,-0.3994117647058825,-20.642941176470558
Site_1653,-0.3953498572011424,-73.50282741738066
Site_1654,-0.40344768741908904,-54.18804401553491
Site_1655,-0.46555277777777776,-46.583866666666665
Site_1656,-0.4620925367325095,-42.458232947358184
Site_1657,-0.40644399939157316,-53.58275211681796
Site_1658,-0.3986516683518706,-54.61887967644084
Site_1659,-0.34500000000000003,-57.129999999999995
Site_1660,-0.3640108778874074,-53.98991144561778
Site_1661,-0.4497811995133334,-64.28200969343997
Site_1662,-0.37086623376623373,-77.07368311688313
Site_1663,-0.3914285714285715,-85.87571428571427
Site_1664,-0.41214487489911256,-60.748184019370385
Site_1665,-0.41557793522267206,-50.11903643724696
Site_1666,-0.3558415971199477,-30.558413352970035
Site_1667,-0.4323852790767632,-57.952026417261465
Site_1668,-0.4906099033816425,-42.47289855072462
Site_1669,-0.4569896207691895,-42.887992812315616
Site_1670,-0.41787482970027245,-46.12803269754768
Site_1671,-0.35996198453608247,-72.95729896907216
Site_1672,-0.49413244223309155,-31.736571091246418
Site_1673,-0.400310967356338,-46.9202942675831
Site_1674,-0.44668965517241377,-45.705586206896555
Site_1675,-0.44198410194940385,-46.63905242571445
Site_1676,-0.3298308660516341,-47.982473718086254
Site_1677,-0.4024525297440211,-66.77911428914796
Site_1678,-0.4463882106731777,-42.3434635507499
Site_1679,-0.4585714285714286,-62.144285714285715
Site_1680,-0.32801457315778293,-57.101201953705676
Site_1681,-0.37117995127044906,-88.75344935607379
Site_1682,-0.41996383257030734,-60.18694414650099
Site_1683,-0.34590909090909094,-73.89545454545454
Site_1684,-0.48614549480889246,-45.420064996692645
Site_1685,-0.42895968614718616,-18.329740259740248
Site_1686,-0.38062029351948556,-61.67090364425877
Site_1687,-0.42622281323877076,-40.575219858156004
Site_1688,-0.43272564353209514,-24.296676441837732
Site_1689,-0.41810975609756107,-66.71292682926828
Site_1690,-0.4187640692640693,-20.8772987012987
Site_1691,-0.3442857142857138,-66.08714285714295
Site_1692,-0.3484615384615385,-28.1753846153846
Site_1693,-0.3541894562546736,-28.755624399102672
Site_1694,-0.37583333333333324,-31.280000000000015
Site_1695,-0.48795985499462935,-37.061707841031165
Site_1696,-0.4299565085848272,-50.83835035171316
Site_1697,-0.38313372168494836,-80.31832543648991
Site_1698,-0.4516944521626378,-72.07466518477355
Site_1699,-0.3886235236220473,-33.05428346456692
Site_1700,-0.4872474489795919,-55.39848979591835
Site_1701,-0.3556696972156831,-40.98141813458885
Site_1702,-0.39005665767847975,-55.12912172573189
Site_1703,-0.390659343844192,-47.05340598191515
Site_1704,-0.361314123589609,-53.837688270795056
Site_1705,-0.48102564102564116,-56.373076923076894
Site_1706,-0.2380846354166667,-66.13774999999998
Site_1707,-0.402539072039072,-29.65249816849817
Site_1708,-0.44361595651630636,-63.73573634886918
Site_1709,-0.39327934517589686,-28.41036572622781
Site_1710,-0.4184,-22.827200000000005
Site_1711,-0.4065671641791045,-59.739104477611946
Site_1712,-0.4213274336283186,-42.26513274336283
Site_1713,-0.36364130584192433,-30.27086927835053
Site_1714,-0.4318582704186685,-59.06321207961564
Site_1715,-0.3619189852700491,-62.61155482815056
Site_1716,-0.46504184173669466,-47.97196638655461
Site_1717,-0.46752118796236447,-67.88593191122602
Site_1718,-0.4172370980954332,-17.030477165676828
Site_1719,-0.5912499999999996,-63.69000000000008
Site_1720,-0.5063124529497999,-57.008009033638416
Site_1721,-0.45635673323535353,-42.469507218812126
Site_1722,-0.34541415840803347,-65.07048158565756
Site_1723,-0.39145161290322594,-36.92129032258062
Site_1724,-0.5212061268472907,-20.638423645320174
Site_1725,-0.2889043516143085,-55.09036449005277
Site_1726,-0.45333333333333314,-67.54000000000005
Site_1727,-0.4052873563218391,-45.48482758620689
Site_1728,-0.3551875293014535,-52.723994374120934
