site,trend,h,p,z,Tau,s,var_s,slope,intercept
Site_2394,decreasing,True,0.0,-10.615489352744456,-0.8485540334855404,-2230.0,44090.0,-0.36800000000000066,-118.30199999999999
Site_2395,decreasing,True,0.0,-8.805760346893,-0.7039573820395738,-1850.0,44090.0,-0.20000000000000143,-96.87999999999995
Site_2396,decreasing,True,0.0,-11.46294453192204,-0.9162861491628614,-2408.0,44092.0,-0.5354465709728868,-105.89392344497608
Site_2397,decreasing,True,0.0,-10.844086700852008,-0.8668188736681888,-2278.0,44090.0,-0.3944444444444447,-102.23999999999998
Site_2398,decreasing,True,0.0,-9.65325657092064,-0.771689497716895,-2028.0,44092.0,-0.24118745595489788,-126.01725158562367
Site_2399,decreasing,True,0.0,-10.924924368893185,-0.8732876712328768,-2295.0,44091.0,-0.5562101449275363,-94.83643478260869
Site_24,decreasing,True,0.0,-11.748951203777736,-0.939117199391172,-2468.0,44090.0,-0.4956124999999998,-61.99795000000001
Site_240,decreasing,True,0.0,-8.920059020946777,-0.713089802130898,-1874.0,44090.0,-0.19377222982216125,-117.7141997264022
Site_2400,decreasing,True,0.0,-8.896145911548592,-0.7111872146118722,-1869.0,44091.0,-0.23127717391304403,-100.11402173913041
Site_2401,decreasing,True,0.0,-11.77262992149257,-0.9410197869101978,-2473.0,44091.0,-0.6885714285714288,-117.04142857142858
Site_2402,decreasing,True,0.0,-11.025309667998792,-0.8812785388127854,-2316.0,44088.0,-0.4751229508196728,-111.29557377049179
Site_2403,decreasing,True,0.0,-10.387206130688043,-0.830289193302892,-2182.0,44087.333333333336,-0.37838367346938784,-98.04818775510203
Site_2404,decreasing,True,0.0,-10.901236037878896,-0.8713850837138508,-2290.0,44090.0,-0.38804738562091523,-143.29029411764705
Site_2405,decreasing,True,0.0,-11.00112262081223,-0.8793759512937596,-2311.0,44091.0,-0.48893162393162415,-91.04846153846154
Site_2406,decreasing,True,0.0,-10.61524859229507,-0.8485540334855404,-2230.0,44092.0,-0.3070142602495547,-126.15748663101604
Site_2407,decreasing,True,0.0,-10.767887584816158,-0.860730593607306,-2262.0,44090.0,-0.3457034632034633,-97.97467532467532
Site_2408,decreasing,True,0.0,-11.12494478018068,-0.889269406392694,-2337.0,44091.0,-0.45745000000000013,-102.52179999999998
Site_2409,decreasing,True,0.0,-11.081957592763851,-0.8858447488584474,-2328.0,44092.0,-0.460859950859951,-113.31904176904176
Site_241,decreasing,True,0.0,-10.662871959689843,-0.852359208523592,-2240.0,44092.0,-0.38219846491228077,-102.3608552631579
Site_2410,decreasing,True,0.0,-10.139244877520388,-0.8105022831050228,-2130.0,44090.0,-0.24752551020408095,-106.50908163265309
Site_2411,decreasing,True,0.0,-10.934449150383067,-0.874048706240487,-2297.0,44091.0,-0.4001694915254266,-83.74389830508466
Site_2412,decreasing,True,0.0,-8.738887916940984,-0.6986301369863014,-1836.0,44092.0,-0.2905213903743315,-83.57122994652407
Site_2413,decreasing,True,0.0,-11.596289960627407,-0.9269406392694064,-2436.0,44092.0,-0.5194090413943355,-109.9712745098039
Site_2414,decreasing,True,0.0,-9.467632800941436,-0.7568493150684932,-1989.0,44091.0,-0.2521684350132627,-72.06193633952255
Site_2415,decreasing,True,0.0,-11.005760204932214,-0.8797564687975646,-2312.0,44092.0,-0.4145150862068965,-118.02745689655171
Site_2416,decreasing,True,0.0,-10.691445980126707,-0.8546423135464232,-2246.0,44092.0,-0.39158312447786126,-70.633007518797
Site_2417,decreasing,True,1.0880185641326534e-14,-7.729623149530039,-0.6179604261796042,-1624.0,44088.0,-0.17411111111111105,-103.812
Site_2418,decreasing,True,0.0,-11.986801573264552,-0.9581430745814308,-2518.0,44092.0,-0.6563525498891354,-109.46130820399114
Site_2419,decreasing,True,0.0,-11.658332543614,-0.9318873668188736,-2449.0,44091.0,-0.6233928571428573,-97.81785714285715
Site_242,decreasing,True,0.0,-11.558191266711589,-0.923896499238965,-2428.0,44092.0,-0.5111779661016949,-113.53759322033898
Site_2420,decreasing,True,0.0,-10.729788026798232,-0.8576864535768646,-2254.0,44090.0,-0.3811293260473575,-116.97934426229511
Site_2421,decreasing,True,0.0,-11.682276977246365,-0.9337899543378996,-2454.0,44090.0,-0.5607417582417588,-103.12329670329669
Site_2422,decreasing,True,0.0,-11.553559947225313,-0.9235159817351598,-2427.0,44091.0,-0.6419940476190475,-87.13821428571428
Site_2423,decreasing,True,0.0,-10.429635731419388,-0.8337138508371386,-2191.0,44091.0,-0.40583426028921027,-94.43996662958843
Site_2424,decreasing,True,0.0,-11.434370511485177,-0.9140030441400304,-2402.0,44092.0,-0.4662111801242238,-114.51639751552796
Site_2425,decreasing,True,0.0,-11.567715940190544,-0.9246575342465754,-2430.0,44092.0,-0.5473877551020407,-85.01404081632653
Site_2426,decreasing,True,0.0,-10.920285816887858,-0.8729071537290716,-2294.0,44090.0,-0.45721153846153817,-134.4603846153846
Site_2427,decreasing,True,0.0,-10.47725963886879,-0.8375190258751902,-2201.0,44091.0,-0.3867333333333336,-93.8376
Site_2428,decreasing,True,0.0,-10.19616295922106,-0.815068493150685,-2142.0,44092.0,-0.3518834459459462,-106.04219594594593
Site_2429,decreasing,True,0.0,-10.686804831646167,-0.854261796042618,-2245.0,44091.0,-0.3143270658090054,-111.3342256308758
Site_243,decreasing,True,0.0,-9.624682550483774,-0.769406392694064,-2022.0,44092.0,-0.23803846153846153,-111.82061538461538
Site_2430,decreasing,True,0.0,-11.305915628488414,-0.9037290715372908,-2375.0,44091.0,-0.5358749999999999,-73.4085
Site_2431,decreasing,True,0.0,-10.772527865055094,-0.8611111111111112,-2263.0,44091.0,-0.41283094098883577,-132.24808612440194
Site_2432,decreasing,True,0.0,-11.186729001032354,-0.8942161339421614,-2350.0,44092.0,-0.483603896103896,-102.96025974025974
Site_2433,decreasing,True,0.0,-11.029696965281873,-0.8816590563165906,-2317.0,44091.0,-0.4740491803278688,-130.86422950819673
Site_2434,decreasing,True,0.0,-10.943973931872947,-0.8748097412480974,-2299.0,44091.0,-0.4528734276729559,-91.43655660377358
Site_2435,decreasing,True,0.0,-11.034584490941635,-0.8820395738203958,-2318.0,44090.0,-0.4563068181818186,-126.34295454545455
Site_2436,decreasing,True,0.0,-10.386892004636904,-0.830289193302892,-2182.0,44090.0,-0.3145048309178743,-138.1178260869565
Site_2437,decreasing,True,0.0,-10.205919104051759,-0.8158295281582952,-2144.0,44090.0,-0.29389029003783124,-110.60994955863808
Site_2438,decreasing,True,0.0,-11.367697797132493,-0.908675799086758,-2388.0,44092.0,-0.4314285714285722,-129.0385714285714
Site_2439,decreasing,True,0.0,-11.882030164996051,-0.9497716894977168,-2496.0,44092.0,-0.6680163934426229,-89.50140983606558
Site_244,decreasing,True,0.0,-8.781848533670024,-0.702054794520548,-1845.0,44091.0,-0.18393149882903953,-118.41846604215458
Site_2440,decreasing,True,0.0,-11.405796491048314,-0.9117199391171994,-2396.0,44092.0,-0.647616310892173,-104.01581280788177
Site_2441,decreasing,True,0.0,-8.867571567078949,-0.708904109589041,-1863.0,44091.0,-0.1896719576719575,-102.75180952380953
Site_2442,decreasing,True,0.0,-11.758209409769638,-0.9398782343987824,-2470.0,44092.0,-0.5822401433691757,-119.99935483870968
Site_2443,decreasing,True,6.661338147750939e-16,-8.091638338394766,-0.6468797564687976,-1700.0,44087.333333333336,-0.16760952380952385,-115.69605714285714
Site_2444,decreasing,True,0.0,-11.182093469119964,-0.8938356164383562,-2349.0,44091.0,-0.4485823754789283,-136.49103448275858
Site_2445,decreasing,True,0.0,-10.100916224431511,-0.8074581430745814,-2122.0,44092.0,-0.2864352941176469,-83.82832941176471
Site_2446,decreasing,True,0.0,-10.125072366690507,-0.8093607305936074,-2127.0,44089.0,-0.3583333333333335,-108.0
Site_2447,decreasing,True,0.0,-10.691445980126707,-0.8546423135464232,-2246.0,44092.0,-0.35478221415607974,-122.22784029038112
Site_2448,decreasing,True,0.0,-10.905874805913424,-0.871765601217656,-2291.0,44091.0,-0.37000000000000194,-96.60999999999994
Site_2449,decreasing,True,0.0,-10.743953520585451,-0.85882800608828,-2257.0,44091.0,-0.4469113756613754,-128.30119047619047
Site_245,decreasing,True,0.0,-10.691688468780306,-0.8546423135464232,-2246.0,44090.0,-0.3272456896551722,-82.8791551724138
Site_2450,decreasing,True,0.0,-9.39609038698886,-0.7511415525114156,-1974.0,44092.0,-0.26527417746759674,-127.75012961116653
Site_2451,decreasing,True,0.0,-10.872414776226847,-0.8691019786910198,-2284.0,44092.0,-0.3053803339517632,-130.31630797773653
Site_2452,decreasing,True,0.0,-11.005760204932214,-0.8797564687975646,-2312.0,44092.0,-0.534575163398693,-122.30529411764707
Site_2453,decreasing,True,0.0,-11.682012021938,-0.9337899543378996,-2454.0,44092.0,-0.6904007936507937,-96.97557142857143
Site_2454,decreasing,True,0.0,-11.24876693954913,-0.8991628614916286,-2363.0,44091.0,-0.4251388888888889,-95.695
Site_2455,decreasing,True,0.0,-11.272451062342947,-0.9010654490106544,-2368.0,44092.0,-0.4654446381865738,-132.37399302528334
Site_2456,decreasing,True,0.0,-11.73916006281173,-0.9383561643835616,-2466.0,44092.0,-0.4628011204481795,-84.40915966386552
Site_2457,decreasing,True,0.0,-10.062817530515693,-0.80441400304414,-2114.0,44092.0,-0.21198360655737705,-89.52859016393442
Site_2458,decreasing,True,0.0,-9.52478148988072,-0.7614155251141552,-2001.0,44091.0,-0.24333333333333304,-113.95
Site_2459,decreasing,True,0.0,-9.386778606666363,-0.7503805175038052,-1972.0,44090.0,-0.26682459677419357,-86.75431451612903
Site_246,decreasing,True,0.0,-11.32007442973772,-0.9048706240487062,-2378.0,44092.0,-0.47594642857142816,-115.2259285714286
Site_2460,decreasing,True,0.0,-11.062908245805941,-0.8843226788432268,-2324.0,44092.0,-0.48581632653061246,-98.59061224489795
Site_2461,decreasing,True,0.0,-11.51546082126579,-0.9204718417047184,-2419.0,44091.0,-0.6348837209302323,-106.99418604651163
Site_2462,decreasing,True,0.0,-11.339380955085037,-0.906392694063927,-2382.0,44090.0,-0.46956250000000066,-111.52574999999999
Site_2463,decreasing,True,0.0,-11.967752226306644,-0.95662100456621,-2514.0,44092.0,-0.6673764705882352,-92.73444705882353
Site_2464,decreasing,True,0.0,-10.696329613136047,-0.8550228310502284,-2247.0,44091.0,-0.4280000000000001,-94.852
Site_2465,decreasing,True,0.0,-11.491518552358906,-0.9185692541856926,-2414.0,44092.0,-0.5958380084151472,-85.9698316970547
Site_2466,decreasing,True,0.0,-10.500952510547611,-0.8394216133942162,-2206.0,44092.0,-0.3212083333333333,-84.23649999999999
Site_2467,decreasing,True,0.0,-11.38211388040746,-0.9098173515981736,-2391.0,44091.0,-0.48311403508771944,-125.84789473684211
Site_2468,decreasing,True,0.0,-11.334747052080623,-0.9060121765601218,-2381.0,44089.0,-0.4281160968660968,-97.45782051282052
Site_2469,decreasing,True,0.0,-11.634388654543226,-0.9299847792998478,-2444.0,44092.0,-0.685,-78.69999999999999
Site_247,decreasing,True,0.0,-9.981971001394994,-0.797945205479452,-2097.0,44091.0,-0.3092390046296295,-87.83739583333333
Site_2470,decreasing,True,9.103828801926284e-14,-7.45322603725665,-0.5958904109589042,-1566.0,44090.0,-0.18195238095238134,-75.17971428571428
Site_2471,decreasing,True,0.0,-11.244132060040224,-0.8987823439878234,-2362.0,44090.0,-0.4084464285714283,-102.85592857142858
Site_2472,decreasing,True,0.0,-11.12005628667967,-0.8888888888888888,-2336.0,44092.0,-0.4288510971786832,-101.07136050156741
Site_2473,decreasing,True,0.0,-10.948612164058485,-0.8751902587519026,-2300.0,44092.0,-0.3203414351851853,-57.78770833333332
Site_2474,decreasing,True,0.0,-11.396530292111926,-0.910958904109589,-2394.0,44090.0,-0.46890598290598284,-119.38938461538463
Site_2475,decreasing,True,0.0,-11.70106136889591,-0.9353120243531202,-2458.0,44092.0,-0.6291666666666664,-110.96000000000002
Site_2476,decreasing,True,0.0,-10.610606579727122,-0.8481735159817352,-2229.0,44091.0,-0.523827838827839,-126.78219780219779
Site_2477,decreasing,True,0.0,-9.01530791599159,-0.7207001522070016,-1894.0,44090.0,-0.2718558673469389,-102.14318877551021
Site_2478,decreasing,True,0.0,-11.091482266242807,-0.8866057838660578,-2330.0,44092.0,-0.4026944444444447,-92.24299999999998
Site_2479,decreasing,True,0.0,-11.13472210410273,-0.8900304414003044,-2339.0,44089.0,-0.5203061224489797,-102.26897959183674
Site_248,decreasing,True,0.0,-10.029594908844398,-0.8017503805175038,-2107.0,44091.0,-0.30027777777777864,-73.04999999999997
Site_2480,decreasing,True,0.0,-11.177457833508855,-0.893455098934551,-2348.0,44090.0,-0.40187062937062923,-96.90265734265735
Site_2481,decreasing,True,0.0,-10.92981070639234,-0.8736681887366818,-2296.0,44090.0,-0.41139837398373946,-139.38965853658536
Site_2482,decreasing,True,0.0,-10.862890102747892,-0.8683409436834094,-2282.0,44092.0,-0.341421404682274,-95.54882943143814
Site_2483,decreasing,True,0.0,-11.205778347990263,-0.895738203957382,-2354.0,44092.0,-0.602247899159664,-85.8690756302521
Site_2484,decreasing,True,0.0,-11.682276977246365,-0.9337899543378996,-2454.0,44090.0,-0.670138888888889,-129.425
Site_2485,decreasing,True,0.0,-10.177344435538314,-0.8135464231354642,-2138.0,44090.0,-0.4611764705882355,-107.94764705882352
Site_2486,decreasing,True,0.0,-10.44868529439915,-0.8352359208523592,-2195.0,44091.0,-0.41567874692874673,-84.04556511056512
Site_2487,decreasing,True,0.0,-11.443895184964132,-0.9147640791476408,-2404.0,44092.0,-0.502,-97.038
Site_2488,decreasing,True,0.0,-10.100916224431511,-0.8074581430745814,-2122.0,44092.0,-0.3028801843317971,-116.7863133640553
Site_2489,decreasing,True,0.0,-11.105895217200919,-0.8877473363774734,-2333.0,44091.0,-0.46089542692676677,-96.8577646306364
Site_249,decreasing,True,0.0,-10.920038143621621,-0.8729071537290716,-2294.0,44092.0,-0.46169540229885075,-107.67896551724137
Site_2490,decreasing,True,0.0,-9.64395062328736,-0.7709284627092846,-2026.0,44090.0,-0.3401960784313742,-111.37294117647053
Site_2491,decreasing,True,0.0,-8.362758148115272,-0.6685692541856926,-1757.0,44091.0,-0.18785645933014355,-95.75716746411483
Site_2492,decreasing,True,0.0,-9.5343062713706,-0.7621765601217656,-2003.0,44091.0,-0.19378676470588224,-77.84367647058824
Site_2493,decreasing,True,1.3322676295501878e-15,-7.98194792407022,-0.6381278538812786,-1677.0,44089.0,-0.2897727272727271,-96.13818181818182
Site_2494,decreasing,True,0.0,-11.182093469119964,-0.8938356164383562,-2349.0,44091.0,-0.39652173913043465,-132.81521739130434
Site_2495,decreasing,True,0.0,-11.948702879348733,-0.9550989345509894,-2510.0,44092.0,-0.7126793478260869,-80.52354347826088
Site_2496,decreasing,True,0.0,-11.14888316499541,-0.89117199391172,-2342.0,44090.0,-0.4896767324816105,-105.60163763066203
Site_2497,decreasing,True,0.0,-10.21521230617897,-0.8165905631659056,-2146.0,44092.0,-0.3418257575757577,-138.23427272727272
Site_2498,decreasing,True,0.0,-11.386747144090403,-0.9101978691019786,-2392.0,44092.0,-0.6016905737704902,-126.28913934426234
Site_2499,decreasing,True,0.0,-10.405705775758063,-0.8318112633181126,-2186.0,44092.0,-0.44999999999999996,-91.61999999999999
Site_25,decreasing,True,0.0,-11.130085828990573,-0.8896499238964992,-2338.0,44088.0,-0.3726013513513516,-121.43635135135133
Site_250,decreasing,True,0.0,-11.210922084284784,-0.8961187214611872,-2355.0,44089.0,-0.5167816091954025,-137.9258620689655
Site_2500,decreasing,True,0.0,-11.305915628488414,-0.9037290715372908,-2375.0,44091.0,-0.4431478658536587,-112.30667682926828
Site_2501,decreasing,True,0.0,-10.8819394497058,-0.8698630136986302,-2286.0,44092.0,-0.5520463609172485,-117.67633100697907
Site_2502,decreasing,True,0.0,-11.996598330894251,-0.958904109589041,-2520.0,44090.0,-0.6433630952380952,-74.25892857142857
Site_2503,decreasing,True,0.0,-11.672752087741884,-0.9330289193302892,-2452.0,44090.0,-0.6200714285714308,-111.06742857142848
Site_2504,decreasing,True,0.0,-9.80100015308726,-0.7834855403348554,-2059.0,44091.0,-0.34446190476190475,-109.85937142857144
Site_2505,decreasing,True,0.0,-11.40116344338722,-0.9113394216133942,-2395.0,44091.0,-0.4475000000000007,-99.31999999999998
Site_2506,decreasing,True,0.0,-11.110531613200715,-0.8881278538812786,-2334.0,44092.0,-0.41806935817805374,-140.79950310559005
Site_2507,decreasing,True,0.0,-10.877300461443781,-0.869482496194825,-2285.0,44091.0,-0.3739230769230768,-120.77876923076924
Site_2508,decreasing,True,0.0,-11.072432919284896,-0.8850837138508372,-2326.0,44092.0,-0.4589323708206685,-137.92843465045593
Site_2509,decreasing,True,0.0,-8.677075937281336,-0.693683409436834,-1823.0,44091.0,-0.22318840579710136,-103.62521739130435
Site_251,decreasing,True,0.0,-11.30102508277981,-0.9033485540334856,-2374.0,44092.0,-0.549150717703349,-107.14057416267943
Site_2510,decreasing,True,0.0,-11.848828173411615,-0.9471080669710806,-2489.0,44091.0,-0.6499999999999997,-117.53000000000002
Site_2511,decreasing,True,0.0,-10.796217388395208,-0.863013698630137,-2268.0,44092.0,-0.34468652037617564,-99.17128526645767
Site_2512,decreasing,True,0.0,-11.182093469119964,-0.8938356164383562,-2349.0,44091.0,-0.45775025278058656,-84.01099089989887
Site_2513,decreasing,True,0.0,-10.0772188162938,-0.8055555555555556,-2117.0,44091.0,-0.2727842377260985,-114.19976744186044
Site_2514,decreasing,True,0.0,-10.801102209524736,-0.8633942161339422,-2269.0,44091.0,-0.35249226006191947,-94.75027863777089
Site_2515,decreasing,True,0.0,-10.748594021000436,-0.8592085235920852,-2258.0,44092.0,-0.4284728867623605,-107.13497607655502
Site_2516,decreasing,True,0.0,-11.33912377669563,-0.906392694063927,-2382.0,44092.0,-0.5208697478991597,-72.75868907563026
Site_2517,decreasing,True,0.0,-11.305915628488414,-0.9037290715372908,-2375.0,44091.0,-0.5976455624646693,-87.2247597512719
Site_2518,decreasing,True,0.0,-11.1772043275534,-0.893455098934551,-2348.0,44092.0,-0.4309609609609607,-63.72540540540541
Site_2519,decreasing,True,0.0,-11.434370511485177,-0.9140030441400304,-2402.0,44092.0,-0.5726376811594207,-109.70504347826085
Site_252,decreasing,True,0.0,-11.239497076853054,-0.8984018264840182,-2361.0,44089.0,-0.46000000000000063,-109.84999999999997
Site_2520,decreasing,True,0.0,-11.420213006366982,-0.912861491628615,-2399.0,44091.0,-0.47424638487208004,-122.64713014460511
Site_2521,decreasing,True,0.0,-10.277550030403766,-0.821537290715373,-2159.0,44088.333333333336,-0.34680909090909084,-104.11487272727273
Site_2522,decreasing,True,0.0,-10.905874805913424,-0.871765601217656,-2291.0,44091.0,-0.4681969111969113,-86.2049111969112
Site_2523,decreasing,True,0.0,-10.786692714916255,-0.8622526636225266,-2266.0,44092.0,-0.357947368421053,-114.87389473684209
Site_2524,decreasing,True,0.0,-11.1772043275534,-0.893455098934551,-2348.0,44092.0,-0.4741518467852256,-96.28053351573188
Site_2525,decreasing,True,0.0,-10.958385374905784,-0.875951293759513,-2302.0,44090.0,-0.46297767857142835,-106.45280357142857
Site_2526,decreasing,True,0.0,-10.93908749057953,-0.8744292237442922,-2298.0,44092.0,-0.3814642857142859,-109.1572857142857
Site_2527,decreasing,True,0.0,-11.815357450643367,-0.9444444444444444,-2482.0,44092.0,-0.6110347903657448,-76.36274754683319
Site_2528,decreasing,True,0.0,-9.357991693073041,-0.7480974124809742,-1966.0,44092.0,-0.3723055028462999,-102.5070018975332
Site_2529,decreasing,True,0.0,-10.682163579275825,-0.8538812785388128,-2244.0,44090.0,-0.3570643939393939,-92.12568181818182
Site_253,decreasing,True,0.0,-11.377480513102963,-0.9094368340943684,-2390.0,44090.0,-0.4146222222222222,-112.4636
Site_2530,decreasing,True,0.0,-11.253401715385037,-0.8995433789954338,-2364.0,44092.0,-0.4899999999999996,-122.03
Site_2531,decreasing,True,0.0,-9.577059183089,-0.7656012176560122,-2012.0,44092.0,-0.2528291536050156,-113.58815047021943
Site_2532,decreasing,True,0.0,-11.439262569346743,-0.9143835616438356,-2403.0,44091.0,-0.4387084257206211,-86.51649667405765
Site_2533,decreasing,True,0.0,-11.52009257279577,-0.9208523592085236,-2420.0,44092.0,-0.5285556278464545,-104.95199739752763
Site_2534,decreasing,True,0.0,-11.32007442973772,-0.9048706240487062,-2378.0,44092.0,-0.6074393530997308,-53.6421832884097
Site_2535,decreasing,True,0.0,-11.38211388040746,-0.9098173515981736,-2391.0,44091.0,-0.5558759590792839,-97.69846547314577
Site_2536,decreasing,True,0.0,-11.262926388863992,-0.9003044140030442,-2366.0,44092.0,-0.3719280888030887,-93.6305888030888
Site_2537,decreasing,True,0.0,-10.977186184495348,-0.8774733637747336,-2306.0,44092.0,-0.43056221889055446,-124.37976011994003
Site_2538,decreasing,True,0.0,-11.52498560275567,-0.9212328767123288,-2421.0,44091.0,-0.4407477288609366,-113.61308176100627
Site_2539,decreasing,True,0.0,-11.053383572326988,-0.8835616438356164,-2322.0,44092.0,-0.4747279411764709,-96.52979411764706
Site_254,decreasing,True,0.0,-11.25829172103901,-0.899923896499239,-2365.0,44091.0,-0.4995535714285717,-84.68607142857142
Site_2540,decreasing,True,0.0,-10.491665789186198,-0.8386605783866058,-2204.0,44090.0,-0.33045666839647114,-100.31355993772704
Site_2541,decreasing,True,0.0,-11.567715940190544,-0.9246575342465754,-2430.0,44092.0,-0.4562142857142857,-107.22628571428572
Site_2542,decreasing,True,0.0,-9.734326682658095,-0.778158295281583,-2045.0,44091.0,-0.23240643274853806,-94.67336842105263
Site_2543,decreasing,True,0.0,-11.92502642533066,-0.9531963470319634,-2505.0,44091.0,-0.6050490196078433,-95.39823529411765
Site_2544,decreasing,True,0.0,-10.234261653136878,-0.8181126331811264,-2150.0,44092.0,-0.31412121212121213,-115.91163636363636
Site_2545,decreasing,True,0.0,-11.387005402607445,-0.9101978691019786,-2392.0,44090.0,-0.5362669245647966,-88.76439071566732
Site_2546,decreasing,True,0.0,-10.996235531453259,-0.8789954337899544,-2310.0,44092.0,-0.522546153846154,-107.40833846153845
Site_2547,decreasing,True,0.0,-11.80120426596221,-0.943302891933029,-2479.0,44091.0,-0.5909423076923075,-93.54607692307692
Site_2548,decreasing,True,0.0,-11.25829172103901,-0.899923896499239,-2365.0,44091.0,-0.5569375,-80.07025
Site_2549,decreasing,True,0.0,-11.477361695306266,-0.917427701674277,-2411.0,44091.0,-0.5440163934426229,-115.46540983606559
Site_255,decreasing,True,0.0,-10.963272148693108,-0.8763318112633182,-2303.0,44089.0,-0.5904444444444443,-122.66399999999999
Site_2550,decreasing,True,0.0,-11.40116344338722,-0.9113394216133942,-2395.0,44091.0,-0.422613636363635,-114.83590909090915
Site_2551,decreasing,True,0.0,-12.039323803209228,-0.9623287671232876,-2529.0,44091.0,-0.7339565217391302,-111.09756521739132
Site_2552,decreasing,True,0.0,-10.915647161079322,-0.8725266362252664,-2293.0,44089.0,-0.4538705936920222,-115.58065862708719
Site_2553,decreasing,True,0.0,-11.415580071120889,-0.9124809741248098,-2398.0,44090.0,-0.49364269788182824,-85.60886287625418
Site_2554,decreasing,True,0.0,-9.59610853004691,-0.7671232876712328,-2016.0,44092.0,-0.31549516908212566,-91.61217391304348
Site_2555,decreasing,True,0.0,-9.581930178820004,-0.7659817351598174,-2013.0,44091.0,-0.34543116265239376,-114.38447814451382
Site_2556,decreasing,True,0.0,-11.439262569346743,-0.9143835616438356,-2403.0,44091.0,-0.48403993855606753,-105.73456221198157
Site_2557,decreasing,True,0.0,-11.439262569346743,-0.9143835616438356,-2403.0,44091.0,-0.4213247863247862,-135.7623076923077
Site_2558,decreasing,True,0.0,-11.367697797132493,-0.908675799086758,-2388.0,44092.0,-0.5742727272727275,-113.7761818181818
Site_2559,decreasing,True,0.0,-10.07257065098902,-0.8051750380517504,-2116.0,44090.0,-0.40249999999999986,-88.94000000000001
Site_256,decreasing,True,0.0,-9.743851464147976,-0.7789193302891934,-2047.0,44091.0,-0.30783939393939397,-82.02778181818182
Site_2560,decreasing,True,0.0,-10.824791408832073,-0.865296803652968,-2274.0,44092.0,-0.3335652383245066,-45.98165142031777
Site_2561,decreasing,True,0.0,-10.510477184026566,-0.8401826484018264,-2208.0,44092.0,-0.32599999999999973,-103.424
Site_2562,decreasing,True,0.0,-10.329508387926426,-0.8257229832572298,-2170.0,44092.0,-0.3255173913043478,-141.70137391304345
Site_2563,decreasing,True,0.0,-10.796217388395208,-0.863013698630137,-2268.0,44092.0,-0.4166666666666667,-144.85
Site_2564,decreasing,True,0.0,-10.696329613136047,-0.8550228310502284,-2247.0,44091.0,-0.353602797657775,-119.69029928432009
Site_2565,decreasing,True,0.0,-10.920285816887858,-0.8729071537290716,-2294.0,44090.0,-0.3190325077399383,-82.55482972136222
Site_2566,decreasing,True,0.0,-11.262926388863992,-0.9003044140030442,-2366.0,44092.0,-0.4881509433962263,-100.99656603773585
Site_2567,decreasing,True,0.0,-9.86302308189043,-0.7884322678843226,-2072.0,44090.0,-0.3992129629629625,-117.06833333333334
Site_2568,decreasing,True,0.0,-10.872661369365453,-0.8691019786910198,-2284.0,44090.0,-0.34280560524746573,-79.19899821109124
Site_2569,decreasing,True,0.0,-10.601322242828347,-0.8474124809741248,-2227.0,44089.0,-0.30584928229665087,-133.03942583732058
Site_257,decreasing,True,0.0,-11.672487348459045,-0.9330289193302892,-2452.0,44092.0,-0.5004183006535947,-144.5149411764706
Site_2570,decreasing,True,0.0,-10.300934367489562,-0.8234398782343988,-2164.0,44092.0,-0.3198148148148149,-125.05666666666666
Site_2571,decreasing,True,0.0,-10.801102209524736,-0.8633942161339422,-2269.0,44091.0,-0.3679226953286481,-90.95478296816867
Site_2572,decreasing,True,0.0,-11.12005628667967,-0.8888888888888888,-2336.0,44092.0,-0.44112487360970665,-124.70950455005057
Site_2573,decreasing,True,0.0,-10.362962260990223,-0.828386605783866,-2177.0,44091.0,-0.45320512820512837,-128.18461538461537
Site_2574,decreasing,True,0.0,-11.253401715385037,-0.8995433789954338,-2364.0,44092.0,-0.44488630490956077,-104.27409302325582
Site_2575,decreasing,True,0.0,-10.85825089846402,-0.8679604261796042,-2281.0,44091.0,-0.38000000000000006,-84.27999999999999
Site_2576,decreasing,True,0.0,-11.505936039775909,-0.919710806697108,-2417.0,44091.0,-0.5575814536340853,-69.71706766917293
Site_2577,decreasing,True,0.0,-9.548701728242545,-0.7633181126331812,-2006.0,44090.0,-0.20397368421052592,-120.57694736842107
Site_2578,decreasing,True,0.0,-10.439160512909268,-0.8344748858447488,-2193.0,44091.0,-0.29295707472178056,-120.8635453100159
Site_2579,decreasing,True,0.0,-11.015284878411167,-0.880517503805175,-2314.0,44092.0,-0.4583045977011493,-103.37103448275863
Site_258,decreasing,True,0.0,-9.091300835662308,-0.7267884322678844,-1910.0,44092.0,-0.2668825910931175,-145.31222672064774
Site_2580,decreasing,True,0.0,-11.234352368427126,-0.898021308980213,-2360.0,44092.0,-0.5257142857142862,-160.7542857142857
Site_2581,decreasing,True,4.853895063661184e-13,-7.229309150819466,-0.5780060882800608,-1519.0,44091.0,-0.17077380952380938,-96.90214285714286
Site_2582,decreasing,True,0.0,-10.634297939252978,-0.850076103500761,-2234.0,44092.0,-0.43000000000000116,-101.39999999999995
Site_2583,decreasing,True,0.0,-11.539141919753678,-0.9223744292237442,-2424.0,44092.0,-0.5240588235294126,-121.63388235294114
Site_2584,decreasing,True,0.0,-11.610708636164597,-0.928082191780822,-2439.0,44091.0,-0.6971292846497763,-132.14334575260807
Site_2585,decreasing,True,0.0,-9.525213570333213,-0.7614155251141552,-2001.0,44087.0,-0.21029882154882168,-98.05924242424241
