site,trend,h,p,z,Tau,s,var_s,slope,intercept
Site_2311,decreasing,True,0.0,-16.89805312154793,-0.9469348659003831,-9886.0,342200.0,-0.4844047244094488,-104.01285984251967
Site_2312,decreasing,True,0.0,-16.4502215863009,-0.9218390804597701,-9624.0,342198.0,-0.307028133903134,-93.84397435897435
Site_2313,decreasing,True,0.0,-16.050268344335713,-0.8994252873563219,-9390.0,342195.3333333333,-0.39267191601049856,-102.9976220472441
Site_2314,decreasing,True,0.0,-15.966465147445186,-0.8947318007662836,-9341.0,342197.0,-0.30288599046610165,-85.01220868644067
Site_2315,decreasing,True,0.0,-16.634844254005408,-0.9321839080459771,-9732.0,342198.0,-0.4099999999999999,-77.84
Site_2316,decreasing,True,0.0,-15.906563914618463,-0.8913793103448275,-9306.0,342200.0,-0.45333333333333314,-88.89000000000001
Site_2317,decreasing,True,0.0,-15.884364089868894,-0.8901340996168582,-9293.0,342199.0,-0.29072602911646583,-72.41772590361445
Site_2318,decreasing,True,0.0,-16.575037052422754,-0.928831417624521,-9697.0,342197.0,-0.44112373737373733,-49.06909090909091
Site_2319,decreasing,True,0.0,-16.274122485530764,-0.9119731800766283,-9521.0,342199.0,-0.4083919191919191,-41.60578181818183
Site_232,decreasing,True,0.0,-16.298150274270018,-0.9133141762452107,-9535.0,342195.0,-0.36889988998899936,-79.58920792079205
Site_2320,decreasing,True,0.0,-16.09291902088095,-0.9018199233716475,-9415.0,342199.0,-0.46204390451832905,-50.87283887468031
Site_2321,decreasing,True,0.0,-16.855341145728293,-0.9445402298850575,-9861.0,342199.0,-0.47710818713450304,-64.97821052631578
Site_2322,decreasing,True,0.0,-16.351072375866995,-0.9162835249042146,-9566.0,342198.0,-0.39201010101010114,-73.36527272727272
Site_2323,decreasing,True,0.0,-16.534009732986064,-0.9265325670498085,-9673.0,342197.0,-0.34153846153846146,-85.91923076923078
Site_2324,decreasing,True,0.0,-16.233142723783672,-0.9096743295019157,-9497.0,342197.0,-0.38096416029745916,-63.450580458582934
Site_2325,decreasing,True,0.0,-16.638263192296233,-0.9323754789272031,-9734.0,342198.0,-0.40540385212799,-80.97092264678471
Site_2326,decreasing,True,0.0,-16.9083099064472,-0.9475095785440613,-9892.0,342200.0,-0.45207377188509273,-107.94068842427333
Site_2327,decreasing,True,0.0,-16.597284434868556,-0.9300766283524904,-9710.0,342196.0,-0.35953050608358317,-83.17380356198201
Site_2328,decreasing,True,0.0,-16.63311048153512,-0.932088122605364,-9731.0,342199.0,-0.5326330532212884,-82.23042016806724
Site_2329,decreasing,True,0.0,-16.16303076987166,-0.9057471264367816,-9456.0,342198.0,-0.41118823529411763,-47.05444705882353
Site_233,decreasing,True,0.0,-16.36132919073947,-0.9168582375478928,-9572.0,342198.0,-0.3667936623125302,-94.64085631349782
Site_2330,decreasing,True,0.0,-16.58871282556832,-0.9295977011494253,-9705.0,342197.0,-0.39222000000000007,-86.98016
Site_2331,decreasing,True,0.0,-16.86559794561413,-0.9451149425287356,-9867.0,342199.0,-0.5026365441906656,-75.15016881827208
Site_2332,decreasing,True,0.0,-16.704956897305607,-0.9361111111111111,-9773.0,342197.0,-0.36628864401591676,-68.217217630854
Site_2333,decreasing,True,0.0,-15.887829451858197,-0.8903256704980843,-9295.0,342197.0,-0.3432764886776629,-69.88409281520826
Site_2334,decreasing,True,0.0,-17.164729528928962,-0.9618773946360153,-10042.0,342200.0,-0.6942232277526394,-46.795927601809964
Site_2335,decreasing,True,0.0,-15.990397750449922,-0.8960727969348659,-9355.0,342197.0,-0.38271956856702616,-56.244191063174114
Site_2336,decreasing,True,0.0,-16.6758715134953,-0.9344827586206896,-9756.0,342198.0,-0.4410456438736549,-98.28471364109684
Site_2337,decreasing,True,0.0,-17.00750852770525,-0.9530651340996169,-9950.0,342198.0,-0.5771428571428563,-71.56571428571435
Site_2338,decreasing,True,0.0,-16.986994897960304,-0.9519157088122605,-9938.0,342198.0,-0.43507550521874316,-68.58456362425049
Site_2339,decreasing,True,0.0,-15.43657404831742,-0.8650383141762452,-9031.0,342195.0,-0.2729648411088573,-68.57653144016228
Site_234,decreasing,True,0.0,-16.4860963498381,-0.9238505747126436,-9645.0,342199.0,-0.3240803382663847,-91.0262156448203
Site_2340,decreasing,True,0.0,-17.014296683739662,-0.9534482758620689,-9954.0,342200.0,-0.523463442498096,-88.11063214013708
Site_2341,decreasing,True,0.0,-16.641682130587057,-0.9325670498084291,-9736.0,342198.0,-0.3869268849961919,-91.24126428027418
Site_2342,decreasing,True,0.0,-16.446802648010074,-0.921647509578544,-9622.0,342198.0,-0.42004504504504525,-61.18675675675675
Site_2343,decreasing,True,0.0,-16.453640524591723,-0.9220306513409962,-9626.0,342198.0,-0.3270400500625783,-87.57311639549437
Site_2344,decreasing,True,0.0,-16.46052650358938,-0.9224137931034483,-9630.0,342196.0,-0.39402380952380966,-86.8202857142857
Site_2345,decreasing,True,0.0,-16.274122485530764,-0.9119731800766283,-9521.0,342199.0,-0.3748395356777058,-109.45155343120518
Site_2346,decreasing,True,0.0,-16.887895038836795,-0.946360153256705,-9880.0,342196.0,-0.399531378459852,-42.90374075089066
Site_2347,decreasing,True,0.0,-15.89808628171737,-0.8909003831417625,-9301.0,342197.0,-0.33612698412698405,-80.32885714285715
Site_2348,decreasing,True,0.0,-16.87075099607228,-0.9454022988505747,-9870.0,342198.0,-0.5298454469507101,-66.98112781954887
Site_2349,decreasing,True,0.0,-17.145950475827057,-0.9608237547892721,-10031.0,342199.0,-0.4943681415929204,-74.66549380530974
Site_235,decreasing,True,0.0,-16.67582278206374,-0.9344827586206896,-9756.0,342200.0,-0.38962587412587407,-64.64693706293707
Site_2350,decreasing,True,0.0,-16.398937511938534,-0.9189655172413793,-9594.0,342198.0,-0.45908526391210885,-57.23586099832817
Site_2351,decreasing,True,0.0,-16.809160985754254,-0.9419540229885057,-9834.0,342200.0,-0.456642156862745,-91.53176470588235
Site_2352,decreasing,True,0.0,-16.528857166989855,-0.9262452107279694,-9670.0,342198.0,-0.3969625350140056,-80.9986974789916
Site_2353,decreasing,True,0.0,-16.95790914458668,-0.950287356321839,-9921.0,342199.0,-0.4272413793103447,-52.538620689655176
Site_2354,decreasing,True,0.0,-14.291224700324875,-0.8008620689655173,-8361.0,342195.0,-0.23071428571428565,-90.24857142857144
Site_2355,decreasing,True,0.0,-16.34081556099452,-0.9157088122605364,-9560.0,342198.0,-0.3874120370370371,-91.87633333333332
Site_2356,decreasing,True,0.0,-16.198905953034615,-0.9077586206896552,-9477.0,342199.0,-0.4458406593406593,-91.71947252747253
Site_2357,decreasing,True,0.0,-16.333977684412872,-0.9153256704980843,-9556.0,342198.0,-0.36177818588310445,-72.48197061641648
Site_2358,decreasing,True,0.0,-16.735678480393506,-0.9378352490421455,-9791.0,342199.0,-0.40434864356701583,-87.89689766317487
Site_2359,decreasing,True,0.0,-16.694700067446433,-0.935536398467433,-9767.0,342197.0,-0.3703334259516532,-74.74599333148097
Site_236,decreasing,True,0.0,-17.26219420786656,-0.9673371647509579,-10099.0,342199.0,-0.5195396825396824,-82.55314285714286
Site_2360,decreasing,True,0.0,-16.75282210331508,-0.9387931034482758,-9801.0,342197.0,-0.4669447585906915,-79.92997738147021
Site_2361,decreasing,True,0.0,-17.21601345342531,-0.9647509578544061,-10072.0,342200.0,-0.5097008928571429,-98.0815357142857
Site_2362,decreasing,True,0.0,-17.298067732619476,-0.9693486590038314,-10120.0,342200.0,-0.61403509588531,-56.67947309625768
Site_2363,decreasing,True,0.0,-16.68786218087365,-0.9351532567049808,-9763.0,342197.0,-0.4270710784313726,-63.21088235294117
Site_2364,decreasing,True,0.0,-15.952742755774485,-0.8939655172413793,-9333.0,342199.0,-0.43,-69.94999999999999
Site_2365,decreasing,True,0.0,-15.998921731912096,-0.896551724137931,-9360.0,342198.0,-0.39075498575498563,-68.50564102564104
Site_2366,decreasing,True,0.0,-16.92545400872547,-0.9484674329501915,-9902.0,342198.0,-0.4797180500658762,-86.41030039525691
Site_2367,decreasing,True,0.0,-15.385199828758076,-0.8621647509578544,-9001.0,342199.0,-0.31431457431457455,-72.52935064935063
Site_2368,decreasing,True,0.0,-16.98015702137866,-0.9515325670498084,-9934.0,342198.0,-0.4765695382882883,-84.97699324324324
Site_2369,decreasing,True,0.0,-16.922035070434646,-0.9482758620689655,-9900.0,342198.0,-0.4823464419475656,-80.36105617977529
Site_237,decreasing,True,0.0,-16.9561749026438,-0.9501915708812261,-9920.0,342200.0,-0.489766073871409,-51.36684268125855
Site_2370,decreasing,True,0.0,-16.398937511938534,-0.9189655172413793,-9594.0,342198.0,-0.44423489278752437,-65.42508771929823
Site_2371,decreasing,True,0.0,-16.101489880636823,-0.9022988505747126,-9420.0,342198.0,-0.3504566305254379,-82.60712260216847
Site_2372,decreasing,True,0.0,-16.923719811633884,-0.9483716475095786,-9901.0,342199.0,-0.5187559523809527,-75.8695714285714
Site_2373,decreasing,True,0.0,-16.939129761888765,-0.9492337164750958,-9910.0,342198.0,-0.5055409356725146,-54.50105263157896
Site_2374,decreasing,True,0.0,-16.004073523595487,-0.8968390804597701,-9363.0,342197.0,-0.3866066613798572,-51.96432038065028
Site_2375,decreasing,True,0.0,-16.69296620494942,-0.9354406130268199,-9766.0,342198.0,-0.42341875000000007,-23.843849999999993
Site_2376,decreasing,True,0.0,-16.174973419967657,-0.9064176245210728,-9463.0,342199.0,-0.33526610644257715,-104.46084033613444
Site_2377,decreasing,True,0.0,-15.985292692394259,-0.8957854406130268,-9352.0,342196.0,-0.4023705004389817,-53.669323968393314
Site_2378,decreasing,True,0.0,-16.6553092122652,-0.9333333333333333,-9744.0,342200.0,-0.44583702064896735,-79.95973451327436
Site_2379,decreasing,True,0.0,-15.419434221622653,-0.8640804597701149,-9021.0,342197.0,-0.3419354838709679,-59.530645161290316
Site_238,decreasing,True,0.0,-16.701537954019216,-0.9359195402298851,-9771.0,342197.0,-0.4422474489795918,-72.9381836734694
Site_2380,decreasing,True,0.0,-16.034797154861195,-0.8985632183908046,-9381.0,342199.0,-0.34197847110292423,-91.76755008058946
Site_2381,decreasing,True,0.0,-17.154522874210695,-0.9613026819923371,-10036.0,342198.0,-0.5671248206599713,-75.88701291248206
Site_2382,decreasing,True,0.0,-15.477511027730625,-0.8673371647509579,-9055.0,342199.0,-0.24816307403936283,-94.73225866916587
Site_2383,decreasing,True,0.0,-16.894634193248177,-0.9467432950191571,-9884.0,342200.0,-0.4828637566137566,-52.843809523809526
Site_2384,decreasing,True,0.0,-15.113416714588615,-0.8469348659003831,-8842.0,342198.0,-0.2769631093544137,-54.648656126482216
Site_2385,decreasing,True,0.0,-16.439964771428425,-0.921264367816092,-9618.0,342198.0,-0.41785098522167485,-82.97472906403941
Site_2386,decreasing,True,0.0,-16.855341145728293,-0.9445402298850575,-9861.0,342199.0,-0.5041807348560079,-59.20898709036744
Site_2387,decreasing,True,0.0,-16.9544902112914,-0.950095785440613,-9919.0,342199.0,-0.47133333333333355,-106.25399999999999
Site_2388,decreasing,True,0.0,-16.046786867983638,-0.8992337164750958,-9388.0,342198.0,-0.4060692328254477,-59.03301523656776
Site_2389,decreasing,True,0.0,-16.441698264253514,-0.921360153256705,-9619.0,342197.0,-0.41729490022172966,-43.804767184035455
Site_239,decreasing,True,0.0,-16.48441096920914,-0.9237547892720307,-9644.0,342198.0,-0.4242857142857141,-83.47142857142859
Site_2390,decreasing,True,0.0,-16.352757951322197,-0.9163793103448276,-9567.0,342199.0,-0.40578947368421076,-69.66315789473683
Site_2391,decreasing,True,0.0,-16.598921148582324,-0.9301724137931034,-9711.0,342199.0,-0.3765408357075024,-72.21905982905983
Site_2392,decreasing,True,0.0,-15.32028486631732,-0.8585249042145594,-8963.0,342197.0,-0.314732057416268,-87.0792918660287
Site_2393,decreasing,True,0.0,-16.152773954999187,-0.9051724137931034,-9450.0,342198.0,-0.4124744897959185,-100.96183673469386
Site_2394,decreasing,True,0.0,-16.667348521155308,-0.9340038314176246,-9751.0,342197.0,-0.38428571428571495,-87.32142857142853
Site_2395,decreasing,True,0.0,-15.792099039839254,-0.8849616858237548,-9239.0,342197.0,-0.3369397993311035,-71.62033444816055
Site_2396,decreasing,True,0.0,-16.759611013460464,-0.939176245210728,-9805.0,342199.0,-0.5163983279395901,-65.85932038834952
Site_2397,decreasing,True,0.0,-16.733993464439312,-0.9377394636015326,-9790.0,342198.0,-0.46000000000000024,-67.31999999999998
Site_2398,decreasing,True,0.0,-16.045053954747033,-0.8991379310344828,-9387.0,342199.0,-0.4368533415841587,-93.08655940594058
Site_2399,decreasing,True,0.0,-16.722051613737563,-0.9370689655172414,-9783.0,342197.0,-0.4528140169902913,-67.71739077669902
Site_24,decreasing,True,0.0,-16.87932300491154,-0.9458812260536399,-9875.0,342197.0,-0.5387956487956489,-20.656713286713284
Site_240,decreasing,True,0.0,-16.221152720815674,-0.9090038314176245,-9490.0,342198.0,-0.4680277777777779,-76.502
Site_2400,decreasing,True,0.0,-16.26733215664758,-0.9115900383141763,-9517.0,342197.0,-0.5110140186915888,-61.8669906542056
Site_2401,decreasing,True,0.0,-17.1220179427601,-0.9594827586206897,-10017.0,342199.0,-0.5590900735294118,-77.14551470588236
Site_2402,decreasing,True,0.0,-16.475935844704683,-0.9232758620689655,-9639.0,342195.0,-0.40425597484276743,-78.06356981132075
Site_2403,decreasing,True,0.0,-16.33404132816357,-0.9153256704980843,-9556.0,342195.3333333333,-0.4638421516754849,-58.18336507936508
Site_2404,decreasing,True,0.0,-16.730574526148487,-0.9375478927203065,-9788.0,342198.0,-0.4482574189095928,-109.4254658385093
Site_2405,decreasing,True,0.0,-16.87758887265393,-0.9457854406130268,-9874.0,342198.0,-0.456141604010025,-61.247804511278204
Site_2406,decreasing,True,0.0,-16.74078241975912,-0.9381226053639847,-9794.0,342200.0,-0.4381605800214822,-94.48243823845328
Site_2407,decreasing,True,0.0,-16.881057142272837,-0.9459770114942528,-9876.0,342196.0,-0.430930735930736,-70.332987012987
Site_2408,decreasing,True,0.0,-16.62800637742376,-0.9318007662835249,-9728.0,342198.0,-0.3860495716034273,-79.06443084455324
Site_2409,decreasing,True,0.0,-16.91172883474696,-0.9477011494252874,-9894.0,342200.0,-0.4903066259398495,-82.34792293233085
Site_241,decreasing,True,0.0,-16.54768550613163,-0.9272988505747126,-9681.0,342197.0,-0.4049431157078216,-73.87409566903685
Site_2410,decreasing,True,0.0,-16.575037052422754,-0.928831417624521,-9697.0,342197.0,-0.45574929971988776,-69.55605042016808
Site_2411,decreasing,True,0.0,-16.316882992958753,-0.914367816091954,-9546.0,342198.0,-0.4275203761755485,-54.48853291536051
Site_2412,decreasing,True,0.0,-15.421076096053,-0.864176245210728,-9022.0,342200.0,-0.2862871870397643,-68.62732253313696
Site_2413,decreasing,True,0.0,-16.968165944472517,-0.9508620689655173,-9927.0,342199.0,-0.4206131399928392,-75.85585392051559
Site_2414,decreasing,True,0.0,-15.258788477882756,-0.8550766283524904,-8927.0,342195.0,-0.24262962962962956,-55.74066666666667
Site_2415,decreasing,True,0.0,-16.735678480393506,-0.9378352490421455,-9791.0,342199.0,-0.4262499999999999,-89.84
Site_2416,decreasing,True,0.0,-16.192068086444056,-0.907375478927203,-9473.0,342199.0,-0.3956966490299821,-38.809841269841286
Site_2417,decreasing,True,0.0,-15.481020440926086,-0.8675287356321839,-9057.0,342195.0,-0.267,-82.856
Site_2418,decreasing,True,0.0,-16.817782025756504,-0.9424329501915709,-9839.0,342197.0,-0.5068460066953608,-72.70708751793401
Site_2419,decreasing,True,0.0,-17.082725170103384,-0.95727969348659,-9994.0,342198.0,-0.6269476486246672,-47.80976929902396
Site_242,decreasing,True,0.0,-16.990364185641365,-0.9521072796934866,-9940.0,342200.0,-0.5652213082647866,-71.59406580493538
Site_2420,decreasing,True,0.0,-16.241666350560617,-0.9101532567049808,-9502.0,342198.0,-0.3728692493946729,-92.48341404358355
Site_2421,decreasing,True,0.0,-17.01266179308078,-0.953352490421456,-9953.0,342197.0,-0.4710301697998788,-68.42582777440873
Site_2422,decreasing,True,0.0,-17.016130462563854,-0.953544061302682,-9955.0,342195.0,-0.4771486643437863,-52.23529616724739
Site_2423,decreasing,True,0.0,-16.351072375866995,-0.9162835249042146,-9566.0,342198.0,-0.38828571428571435,-69.11342857142856
Site_2424,decreasing,True,0.0,-15.836545302562335,-0.8874521072796935,-9265.0,342197.0,-0.37646943614060413,-88.5042005978765
Site_2425,decreasing,True,0.0,-16.985260610948917,-0.9518199233716476,-9937.0,342199.0,-0.47978000956480155,-50.30583931133428
Site_2426,decreasing,True,0.0,-16.881057142272837,-0.9459770114942528,-9876.0,342196.0,-0.5157247899159654,-96.1378151260505
Site_2427,decreasing,True,0.0,-16.680975547669036,-0.9347701149425287,-9759.0,342199.0,-0.3913676850449809,-69.98152667676138
Site_2428,decreasing,True,0.0,-16.419403159581982,-0.9201149425287356,-9606.0,342200.0,-0.43424653531474366,-68.30424945733844
Site_2429,decreasing,True,0.0,-16.351072375866995,-0.9162835249042146,-9566.0,342198.0,-0.34309096244131465,-80.17745070422534
Site_243,decreasing,True,0.0,-16.1014428277046,-0.9022988505747126,-9420.0,342200.0,-0.5211602870813397,-70.21645933014354
Site_2430,decreasing,True,0.0,-16.686128328367772,-0.9350574712643678,-9762.0,342198.0,-0.43148643410852716,-48.37297674418604
Site_2431,decreasing,True,0.0,-15.374987958899572,-0.8615900383141762,-8995.0,342197.0,-0.32384353741496597,-104.01326530612245
Site_2432,decreasing,True,0.0,-14.906592728664029,-0.8353448275862069,-8721.0,342197.0,-0.2985208333333333,-84.8465
Site_2433,decreasing,True,0.0,-16.780124613232143,-0.9403256704980842,-9817.0,342199.0,-0.4508869223205509,-95.02614159292034
Site_2434,decreasing,True,0.0,-16.824570746070776,-0.9428160919540229,-9843.0,342199.0,-0.5270326086956522,-42.60365217391304
Site_2435,decreasing,True,0.0,-16.537428676272455,-0.9267241379310345,-9675.0,342197.0,-0.4455868852459017,-88.77774426229507
Site_2436,decreasing,True,0.0,-16.761344970765904,-0.939272030651341,-9806.0,342198.0,-0.5402758751902587,-91.09013698630139
Site_2437,decreasing,True,0.0,-16.421184604535167,-0.9202107279693487,-9607.0,342197.0,-0.4018181818181818,-76.8790909090909
Site_2438,decreasing,True,0.0,-16.597187431169335,-0.9300766283524904,-9710.0,342200.0,-0.4924114064230344,-87.99637873754153
Site_2439,decreasing,True,0.0,-13.856977139742044,-0.7765325670498084,-8107.0,342197.0,-0.38999999999999835,-61.10000000000012
Site_244,decreasing,True,0.0,-15.195471233568396,-0.8515325670498084,-8890.0,342198.0,-0.22518706293706292,-101.95653146853147
Site_2440,decreasing,True,0.0,-16.197220152779902,-0.9076628352490421,-9476.0,342198.0,-0.4535828877005347,-71.5520320855615
Site_2441,decreasing,True,0.0,-15.75102569135299,-0.8826628352490421,-9215.0,342199.0,-0.25460654288240453,-85.68832891246687
Site_2442,decreasing,True,0.0,-16.87758887265393,-0.9457854406130268,-9874.0,342198.0,-0.4219230769230767,-97.13153846153848
Site_2443,decreasing,True,0.0,-15.756238505670707,-0.8829501915708812,-9218.0,342195.3333333333,-0.36654005400540063,-84.91911611161116
Site_2444,decreasing,True,0.0,-16.54079928256257,-0.9269157088122605,-9677.0,342199.0,-0.4791302521008404,-96.4926218487395
Site_2445,decreasing,True,0.0,-16.479258483247538,-0.9234674329501916,-9641.0,342199.0,-0.36402020202020224,-58.970545454545444
Site_2446,decreasing,True,0.0,-16.164763858055856,-0.9058429118773946,-9457.0,342197.0,-0.3673080878915381,-82.92381767180926
Site_2447,decreasing,True,0.0,-16.660461947897357,-0.9336206896551724,-9747.0,342199.0,-0.4004819976771199,-92.30529616724738
Site_2448,decreasing,True,0.0,-15.718568792064508,-0.8808429118773946,-9196.0,342198.0,-0.3424648023143684,-67.62253423336549
Site_2449,decreasing,True,0.0,-16.7886964770925,-0.9408045977011494,-9822.0,342198.0,-0.4615789473684211,-97.66631578947369
Site_245,decreasing,True,0.0,-16.53911398186233,-0.9268199233716475,-9676.0,342198.0,-0.35999999999999965,-54.21000000000002
Site_2450,decreasing,True,0.0,-16.320254238889035,-0.9145593869731801,-9548.0,342200.0,-0.45566571790006316,-87.48206831119546
Site_2451,decreasing,True,0.0,-16.787011536178987,-0.9407088122605364,-9821.0,342197.0,-0.4369679945522643,-95.28830439223697
Site_2452,decreasing,True,0.0,-16.833093483852554,-0.9432950191570881,-9848.0,342200.0,-0.5033702570379438,-83.65734149326805
Site_2453,decreasing,True,0.0,-16.241666350560617,-0.9101532567049808,-9502.0,342198.0,-0.46830845771144264,-63.98179104477613
Site_2454,decreasing,True,0.0,-16.732259547098227,-0.9376436781609195,-9789.0,342199.0,-0.4145717653221583,-63.7808328968046
Site_2455,decreasing,True,0.0,-16.70659313676155,-0.9362068965517242,-9774.0,342200.0,-0.48930952380952364,-94.72971428571431
Site_2456,decreasing,True,0.0,-16.39720408416083,-0.9188697318007663,-9593.0,342199.0,-0.40450122754877893,-50.805911616487926
Site_2457,decreasing,True,0.0,-16.12195639750314,-0.903448275862069,-9432.0,342200.0,-0.3513905239444808,-64.65988227599738
Site_2458,decreasing,True,0.0,-16.296369363213806,-0.9132183908045977,-9534.0,342198.0,-0.327159912937712,-93.35448626848473
Site_2459,decreasing,True,0.0,-16.23145696869677,-0.9095785440613027,-9496.0,342196.0,-0.40075961538461535,-57.4353076923077
Site_246,decreasing,True,0.0,-16.993783113941124,-0.9522988505747126,-9942.0,342200.0,-0.5589999999999999,-68.702
Site_2460,decreasing,True,0.0,-16.32198755166468,-0.9146551724137931,-9549.0,342199.0,-0.4309642454954955,-71.21057432432431
Site_2461,decreasing,True,0.0,-16.22967635269213,-0.9094827586206896,-9495.0,342199.0,-0.40279853951890043,-80.92850515463917
Site_2462,decreasing,True,0.0,-16.97331914479701,-0.9511494252873564,-9930.0,342198.0,-0.5466282894736842,-76.55276315789473
Site_2463,decreasing,True,0.0,-14.993753874409766,-0.8402298850574713,-8772.0,342198.0,-0.3666145833333333,-72.79375
Site_2464,decreasing,True,0.0,-16.120270487243182,-0.9033524904214559,-9431.0,342199.0,-0.3665371900826446,-62.59932231404958
Site_2465,decreasing,True,0.0,-16.723687778260334,-0.9371647509578545,-9784.0,342200.0,-0.4439699939381694,-55.6041604364518
Site_2466,decreasing,True,0.0,-16.345920084731635,-0.9159961685823754,-9563.0,342199.0,-0.3813819628647214,-51.85049867374006
Site_2467,decreasing,True,0.0,-17.16477968908317,-0.9618773946360153,-10042.0,342198.0,-0.5510636363636363,-82.27341818181819
Site_2468,decreasing,True,0.0,-16.22803802041479,-0.9093869731800767,-9494.0,342196.0,-0.39956038647342995,-64.17165217391305
Site_2469,decreasing,True,0.0,-16.407460884046667,-0.9194444444444444,-9599.0,342199.0,-0.5013324964131994,-40.26406025824964
Site_247,decreasing,True,0.0,-15.981827040457976,-0.8955938697318008,-9350.0,342198.0,-0.3086957473420888,-71.2439061913696
Site_2470,decreasing,True,0.0,-15.007429627573062,-0.8409961685823755,-8780.0,342198.0,-0.31452380952380954,-54.16428571428571
Site_2471,decreasing,True,0.0,-16.892998778057102,-0.946647509578544,-9883.0,342197.0,-0.43555050505050497,-64.74036363636364
Site_2472,decreasing,True,0.0,-16.610863144368363,-0.9308429118773947,-9718.0,342200.0,-0.3821473779385173,-72.67538878842676
Site_2473,decreasing,True,0.0,-16.00229390701165,-0.8967432950191571,-9362.0,342200.0,-0.2995142812303828,-31.834971751412436
Site_2474,decreasing,True,0.0,-16.46911398077822,-0.9228927203065134,-9635.0,342194.3333333333,-0.39861111111111097,-87.72000000000001
Site_2475,decreasing,True,0.0,-16.759725292458967,-0.939176245210728,-9805.0,342194.3333333333,-0.40000000000000124,-88.3599999999999
Site_2476,decreasing,True,0.0,-16.80579116854662,-0.9417624521072797,-9832.0,342198.0,-0.49325128360012066,-96.79590758079132
Site_2477,decreasing,True,0.0,-16.077557312601055,-0.9009578544061303,-9406.0,342198.0,-0.35590525793650796,-77.94482142857142
Site_2478,decreasing,True,0.0,-16.783543546527422,-0.9405172413793104,-9819.0,342199.0,-0.4497607701105605,-60.037224552039646
Site_2479,decreasing,True,0.0,-11.450041066122898,-0.6416666666666667,-6699.0,342197.0,-0.268452380952381,-89.06142857142856
Site_248,decreasing,True,0.0,-16.344234499285346,-0.9159003831417625,-9562.0,342198.0,-0.36000000000000004,-44.379999999999995
Site_2480,decreasing,True,0.0,-16.593816994515517,-0.9298850574712644,-9708.0,342198.0,-0.38183790757682384,-71.73767065446869
Site_2481,decreasing,True,0.0,-16.922035070434646,-0.9482758620689655,-9900.0,342198.0,-0.49807193396226407,-108.60882075471699
Site_2482,decreasing,True,0.0,-16.86901687890941,-0.9453065134099616,-9869.0,342199.0,-0.444570197044335,-63.06094581280787
Site_2483,decreasing,True,0.0,-16.860444910250607,-0.9448275862068966,-9864.0,342200.0,-0.455787841191067,-61.053275434243176
Site_2484,decreasing,True,0.0,-16.631473917688346,-0.9319923371647509,-9730.0,342196.0,-0.596339743589744,-85.14353846153844
Site_2485,decreasing,True,0.0,-16.634844254005408,-0.9321839080459771,-9732.0,342198.0,-0.5629340028694404,-57.1687517934003
Site_2486,decreasing,True,0.0,-15.841650570534181,-0.8877394636015326,-9268.0,342198.0,-0.3109643340094658,-66.60056795131845
Site_2487,decreasing,True,0.0,-16.26912879099535,-0.9116858237547892,-9518.0,342193.3333333333,-0.3631475748194014,-71.3733746130031
Site_2488,decreasing,True,0.0,-16.422870079974302,-0.9203065134099617,-9608.0,342198.0,-0.3749736842105263,-87.34189473684211
Site_2489,decreasing,True,0.0,-16.674137681078474,-0.9343869731800766,-9755.0,342199.0,-0.4534450549450548,-70.13195604395605
Site_249,decreasing,True,0.0,-16.84513357204763,-0.9439655172413793,-9855.0,342197.0,-0.5252667140825037,-67.86079658605973
Site_2490,decreasing,True,0.0,-16.318616305943443,-0.914463601532567,-9547.0,342197.0,-0.41188691087527096,-86.36414241698048
Site_2491,decreasing,True,0.0,-15.580079026589011,-0.8730842911877394,-9115.0,342199.0,-0.30279220779220783,-73.39896103896103
Site_2492,decreasing,True,0.0,-16.02627323823869,-0.8980842911877395,-9376.0,342198.0,-0.36636363636363634,-44.371818181818185
Site_2493,decreasing,True,0.0,-15.643397864196327,-0.8766283524904215,-9152.0,342196.0,-0.31999999999999995,-77.80000000000001
Site_2494,decreasing,True,0.0,-16.30840713410279,-0.9138888888888889,-9541.0,342195.0,-0.3759474734042554,-104.51178191489362
Site_2495,decreasing,True,0.0,-16.834827545956614,-0.9433908045977012,-9849.0,342199.0,-0.5047769607843137,-45.52605882352942
Site_2496,decreasing,True,0.0,-16.89468356410805,-0.9467432950191571,-9884.0,342198.0,-0.5549675324675323,-64.39233766233767
Site_2497,decreasing,True,0.0,-16.73052563485985,-0.9375478927203065,-9788.0,342200.0,-0.4601290657715976,-105.87070726444497
Site_2498,decreasing,True,0.0,-16.658728140564957,-0.9335249042145594,-9746.0,342200.0,-0.5204878164858175,-82.02487721302114
Site_2499,decreasing,True,0.0,-15.458729481961864,-0.8662835249042146,-9044.0,342198.0,-0.28491935483870956,-79.24580645161292
Site_25,decreasing,True,0.0,-16.879372331460267,-0.9458812260536399,-9875.0,342195.0,-0.5151601601601603,-82.45846846846845
Site_250,decreasing,True,0.0,-16.821200969042895,-0.9426245210727969,-9841.0,342197.0,-0.5008377192982456,-99.6396842105263
Site_2500,decreasing,True,0.0,-17.145950475827057,-0.9608237547892721,-10031.0,342199.0,-0.5051520737327189,-76.85905069124425
Site_2501,decreasing,True,0.0,-16.614282072668118,-0.9310344827586207,-9720.0,342200.0,-0.506778656126482,-78.1519367588933
Site_2502,decreasing,True,0.0,-17.146000581250025,-0.9608237547892721,-10031.0,342197.0,-0.5506666666666666,-37.962
