SiteNo;DecLatVa;DecLongVa;AltVa
746801;35.27;-102.3261111;4016
752101;35.21;-102.6088889;4118
754404;35.19;-102.3641667;4000
734801;35.401112;-102.814723;3804
744807;35.269167;-102.563889;4091
745601;35.304167;-102.413056;3986
751601;35.200278;-102.655556;4172
752610;35.200556;-102.505556;4097
753227;35.240556;-102.450278;4042
752301;35.2255556;-102.5277778;4112
753407;35.1908333;-102.4705556;4061
1027902;34.5225;-102.666389;4009
1035503;34.450556;-102.696389;4002
948306;34.37;-103.026111;4140
1017501;34.71;-102.949167;4312
1034305;34.47;-102.758889;4041
1034404;34.45;-102.838334;4101
1034702;34.38;-102.851112;4039
1042202;34.37;-102.803889;4010
1043607;34.33;-102.662778;3872
1044103;34.36;-102.612223;3894
1035603;34.443334;-102.639445;3947
1044204;34.34;-102.550001;3862
932502;34.57;-103.0430556;4294
948305;34.35;-103.008334;4115
1017602;34.68;-102.896945;4162
1017804;34.66;-102.954167;4247
1018602;34.69;-102.790556;4108
1018701;34.65;-102.855001;4107
1019802;34.63;-102.673889;4009
1025802;34.5;-102.938611;4140
1025914;34.53;-102.881667;4071
1026306;34.59;-102.789167;4143
1026603;34.55;-102.751945;4071
1028801;34.53;-102.545834;3965
1033407;34.44;-102.958889;4165
1033606;34.44;-102.903334;4130
1033902;34.38;-102.885278;4049
1034102;34.5;-102.843889;4068
1034304;34.49;-102.762501;4014
1035707;34.42;-102.738889;4032
1035802;34.42;-102.671667;3977
1036602;34.44;-102.539167;3899
1036703;34.39;-102.593889;3927
1036803;34.4;-102.558612;3902
1042104;34.35;-102.8475;3996
1042302;34.35;-102.766667;3950
1042506;34.33;-102.800556;3956
1043102;34.34;-102.727222;3917
1043205;34.37;-102.669722;3958
924603;34.685556;-103.002223;4368
1019602;34.685;-102.663056;4019
1026402;34.563612;-102.865556;4135
1026502;34.553612;-102.801389;4102
1026802;34.510001;-102.805556;4047
1027104;34.615001;-102.718611;4059
1027105;34.591111;-102.744445;4099
1028103;34.591389;-102.604723;4044
1028501;34.5519444;-102.5663889;4008
1033803;34.410001;-102.938334;4127
1034403;34.422778;-102.860834;4092
1034603;34.437778;-102.79;4047
1035706;34.389445;-102.745;4004
940911;34.413334;-103.006945;4154
1018204;34.7275;-102.82;4168
1019202;34.728889;-102.688611;4067
1019301;34.731389;-102.637222;4025
1019404;34.685;-102.729167;4029
1020201;34.723611;-102.575;3962
1020901;34.656112;-102.540278;3931
1026102;34.605278;-102.860834;4149
1035306;34.474444;-102.660556;3972
1044203;34.365278;-102.542222;3874
1044504;34.327778;-102.580278;3847
1020402;34.670833;-102.599722;3988
1018901;34.645278;-102.77;4059
1036102;34.486111;-102.588334;3943
924302;34.740278;-103.027778;4392
1043504;34.321944;-102.705001;3885
1034802;34.400834;-102.815834;4054
1027501;34.569444;-102.683611;4091
1025402;34.579722;-102.973611;4227
940201;34.481667;-103.043056;4204
932305;34.595;-103.023333;4311
1019101;34.73;-102.725;4078
1041209;34.346667;-102.956112;4061
1041403;34.33;-102.983611;4062
1028202;34.614445;-102.5675;4008
1018302;34.745;-102.761112;4073
1018504;34.690834;-102.830555;4132
1033311;34.487222;-102.890556;4090
1033802;34.378055;-102.921111;4067
924601;34.706389;-103.012501;4394
1025103;34.611389;-102.963889;4256
1025301;34.600834;-102.896667;4191
1033103;34.467222;-102.989167;4169
1035904;34.4;-102.637222;3963
507;40.57999;-102.857701;4307.24
504;40.46471;-102.897706;4302.77
516;40.761104;-102.675468;4101.01
503;40.487775;-102.916052;4346.89
514;40.767589;-102.673936;4119
1071;40.6444;-102.752958;4150
49522;40.500489;-102.736125;4163
506;40.592219;-102.761867;4176.8
508;40.539993;-102.881326;4302.86
511;40.686111;-102.784926;4214.81
49523;40.52506;-102.805231;4251
1075;40.67487;-102.688047;4099
1058;40.6326;-102.120342;3632
463;40.556108;-102.147421;3634.5
464;40.530554;-102.182975;3662.53
465;40.530553;-102.174086;3650.53
467;40.597219;-102.239366;3713.51
468;40.597223;-102.228258;3704.51
474;40.549998;-102.383811;3819.59
470;40.571389;-102.252701;3724.54
472;40.56374;-102.301108;3737
473;40.56722;-102.220757;3691.53
475;40.531108;-102.354916;3795.59
1014;40.65333;-102.660205;4069.74
469;40.585558;-102.220753;3698.51
1104;40.465122;-102.30618;3777
439;40.451661;-102.070464;3575.77
477;40.579715;-102.626031;4056.73
478;40.628895;-102.075472;3607.47
481;40.624166;-102.110468;3622.48
483;40.616667;-102.210197;3692.5
484;40.703887;-102.38492;3853.57
485;40.699778;-102.376512;3845
486;40.690556;-102.513255;3936.64
492;40.706394;-102.051854;3591.45
438;40.443056;-102.089914;3592.48
440;40.512224;-102.16381;3653.53
441;40.476384;-102.200753;3690.56
437;40.512781;-102.084917;3593.97
442;40.52444;-102.281864;3745.57
443;40.504997;-102.297424;3750.58
445;40.458607;-102.219923;3697.57
446;40.490833;-102.402417;3820.62
449;40.443403;-102.373131;3796
450;40.45034;-102.335011;3781
451;40.512498;-102.475201;3891.65
452;40.461106;-102.474651;3886.66
457;40.613892;-102.100191;3611.48
458;40.592776;-102.196303;3679.5
460;40.577782;-102.128248;3619.49
461;40.585278;-102.195754;3676.01
496;40.737221;-102.424089;3888.6
497;40.725829;-102.503251;3956.64
498;40.745547;-102.635384;4070
499;40.746668;-102.60326;4021.7
1070;40.593439;-102.437157;3850
1072;40.639552;-102.150017;3655
1067;40.497679;-102.330543;3780
1420;40.664527;-102.213773;3705
1069;40.490382;-102.33049;3850
1101;40.48582;-102.306263;3758
1102;40.494008;-102.308212;3758
1103;40.480502;-102.367025;3760
454;40.44971;-102.526489;3939.43
462;40.567216;-102.172409;3653.06
1057;40.709076;-102.607438;4015
471;40.57277;-102.29741;3758.44
476;40.570268;-102.495746;3913.21
1065;40.639536;-102.122527;3645
1066;40.535901;-102.129094;3614
453;40.449996;-102.514367;3916.68
455;40.556389;-102.080474;3585.48
456;40.534727;-102.057415;3556.48
1073;40.645572;-102.200963;3695
494;40.721394;-102.359089;3845.56
1074;40.439774;-102.227832;3708
49521;40.457319;-102.631845;4033
149868;40.745882;-102.065718;3606
149798;40.507357;-102.243682;3711
149799;40.471663;-102.143322;3660
1068;40.504379;-102.333994;3800
479;40.617773;-102.084351;3604.47
487;40.683048;-102.451022;3898.96
490;40.624157;-102.637137;4035.06
756307;35.22;-102.0275;3815
756405;35.2;-102.089722;3842
756501;35.21;-102.063889;3824
635206;35.4925;-101.696111;3371
650209;35.211945;-101.798889;3652
643606;35.2983333;-101.6544444;3554
627504;35.551389;-101.673889;3133
625501;35.561389;-101.925833;3484
732201;35.599167;-102.060001;3560
627605;35.546389;-101.642222;3268
756511;35.189722;-102.045834;3817
650506;35.1830556;-101.8319444;3662
635625;35.449445;-101.650001;3362
635912;35.413611;-101.639999;3497
635401;35.4475;-101.71;3420
642502;35.300556;-101.816389;3450
748701;35.2613889;-102.0927778;3660
732901;35.5211111;-102.0122222;3420
651301;35.22;-101.643334;3555
625302;35.6066667;-101.8944444;3534
625601;35.5505556;-101.8866667;3492
755601;35.205556;-102.146389;3897
732801;35.5291667;-102.0563889;3402
958;38.248246;-102.192235;3826.57
959;38.205632;-102.083092;3741.52
957;38.263685;-102.115235;3777.56
965;38.216574;-102.210652;3752.53
956;38.253813;-102.066942;3755.99
960;38.180795;-102.160344;3666.49
5693;38.245986;-102.270149;3834
1117;38.161165;-102.119032;3524
966;38.16863;-102.115771;3630.44
962;38.246074;-102.254095;3851.97
1008133;34.965278;-102.090834;3768
657802;35.03;-101.936111;3635
657535;35.06;-101.918333;3661
658601;35.08;-101.7730556;3587
659307;35.1;-101.6641667;3540
657716;35.04;-101.980833;3682
755921;35.13;-102.139445;3824
756904;35.15;-102.010278;3759
1008417;34.920278;-102.110556;3752
763301;35.1;-102.150278;3828
764135;35.12;-102.099445;3807
764202;35.12;-102.051112;3772
1109837;34.79;-101.919444;3678
764411;35.07;-102.096111;3778
764422;35.05;-102.096389;3756
764507;35.08;-102.046945;3730
764625;35.05;-102.007223;3698
764816;35.01;-102.051945;3725
1109838;34.76;-101.937778;3696
1109902;34.76;-101.902501;3668
1111928;34.77;-101.634445;3461
1109724;34.780833;-101.976667;3721
1007301;34.99;-102.148334;3785
1008405;34.95;-102.113612;3768
649718;35.161667;-101.969722;3758
659201;35.103334;-101.685834;3557
1016301;34.84;-102.0258333;3818
1101802;34.91;-101.9563889;3655
1101803;34.91;-101.9186111;3619
1109501;34.81;-101.938056;3714
1109601;34.81;-101.876944;3671
1110301;34.85;-101.758334;3561
1110402;34.83;-101.866112;3663
1110506;34.81;-101.793334;3583
1110512;34.8;-101.829444;3623
1110802;34.77;-101.811112;3598
1111519;34.82;-101.676389;3518
657202;35.115556;-101.953612;3711
1117106;34.749722;-101.991111;3724
1109306;34.852223;-101.894445;3686
657505;35.046667;-101.934445;3651
1008230;34.985278;-102.048611;3720
1111927;34.791389;-101.666389;3489
651405;35.1786111;-101.7219444;3605
659504;35.0427778;-101.6825;3503
1102901;34.8955556;-101.7747222;3587
650610;35.174722;-101.761112;3612
657906;35.024167;-101.895;3610
658403;35.043334;-101.865834;3628
1101507;34.955;-101.9177778;3505
1111801;34.763334;-101.686945;3494
756702;35.161389;-102.097778;3831
1111709;34.777778;-101.740556;3554
763902;35.025278;-102.150556;3786
1110112;34.863334;-101.840834;3642
1101309;34.976111;-101.893056;3497
1102303;34.986111;-101.767778;3577
659101;35.0886111;-101.7230556;3568
1008102;34.988889;-102.096667;3759
657304;35.09;-101.893611;3650
1007601;34.93;-102.148611;3774
657421;35.072778;-101.986945;3699
1103401;34.92;-101.7391667;3515
763601;35.058334;-102.132222;3796
502502;35.92;-100.8322222;2658
457701;36;-100.961945;2640
502103;35.98;-100.865278;2523
502550;35.94;-100.833334;2660
509604;35.83;-100.908056;2888
509605;35.82;-100.9105556;2952
510701;35.77;-100.848334;3007
501601;35.94;-100.8888889;2622
501101;35.970833;-100.961945;2642
511101;35.8513889;-100.7291667;2898
517350;35.708889;-100.885278;3105
608601;35.936389;-101.023611;2575
458902;36;-100.790278;2615
504502;35.94;-100.545;2529
504801;35.89;-100.572222;2695
624203;35.7494444;-101.0652778;3030
608201;36;-101.083055;2865
608501;35.95;-101.071389;2703
616301;35.87;-101.008612;2823
616801;35.76;-101.071667;2988
616904;35.78;-101.0219917;2972
459902;36.0038889;-100.6336111;2495
510402;35.8038889;-100.8411111;2965
517852;35.6511111;-100.9194444;3209
503709;35.889166;-100.739999;2850
616201;35.8661111;-101.055;2795
460801;36.038611;-100.552223;2682
501401;35.956667;-100.993334;2637
502702;35.9147222;-100.8572222;2628
509202;35.868889;-100.945278;2912
509750;35.7763889;-100.9697222;3025
509757;35.7763889;-100.9697222;3025
509805;35.7727778;-100.9202778;3050
517901;35.650278;-100.8925;3191
518250;35.745834;-100.809445;3052
518704;35.658334;-100.848611;3171
520104;35.748611;-100.621111;2760
520203;35.7291667;-100.5566667;2740
520402;35.706389;-100.586389;2940
520802;35.659167;-100.574167;2940
624353;35.7463889;-101.0130556;3090
624601;35.699445;-101.004167;3022
624602;35.683889;-101.009723;3160
364502;36.054723;-101.043611;3094
460701;36.016112;-100.599167;2520
509552;35.821111;-100.957501;2782
504401;35.932778;-100.590278;2560
511201;35.857223;-100.674167;2814
511901;35.775;-100.629444;2920
509553;35.82;-100.9283333;2943
510953;35.769166;-100.775832;2870
511401;35.797222;-100.744445;3020
517203;35.72;-100.935;3100
616601;35.810001;-101.0275;2955
616352;35.8725;-101.0188889;2823
501950;35.8763889;-100.8783333;2772
502204;35.99;-100.807501;2493
504402;35.917778;-100.588611;2630
501801;35.883334;-100.950556;2862
457810;36.0252778;-100.9444444;2880
459701;36.0225;-100.726667;2557
459903;36.0002778;-100.6655556;2490
503502;35.9344444;-100.6844444;2520
510401;35.8241667;-100.8630556;2800
624304;35.7225;-101.015278;3095
624801;35.64;-101.069722;3011
364904;36.01;-101.015834;2750
502301;35.9944444;-100.7608333;2527
520750;35.6641667;-100.6152778;2975
518702;35.665556;-100.873333;3174
512102;35.8491667;-100.585;2870
517804;35.654723;-100.950834;3220
519507;35.6886111;-100.6755556;2983
510952;35.77;-100.758056;3030
511702;35.757778;-100.731389;3087
624901;35.654723;-101.019167;3215
502801;35.8988889;-100.8161111;2591
503401;35.949167;-100.722778;2550
503601;35.939722;-100.634722;2540
503701;35.905001;-100.731111;2630
511501;35.803056;-100.676944;2935
149866;40.877175;-102.127487;3672
416;40.762774;-102.145462;3661.4
418;40.759725;-102.405748;3883.59
419;40.767219;-102.473529;3932.63
422;40.768058;-102.560196;3991.68
423;40.752444;-102.629099;4052
432;40.794999;-102.469086;3940.63
427;40.822771;-102.324353;3822.73
428;40.841381;-102.511577;3971.66
1012;40.796391;-102.218254;3713.5
149864;40.898814;-102.126327;3691
417;40.777773;-102.227963;3732
424;40.793895;-102.051859;3613.46
429;40.798098;-102.531823;3970
430;40.80544;-102.531906;3994
431;40.797672;-102.522475;3960
49520;40.876837;-102.184711;3720
433;40.800184;-102.635697;4095
359607;36.07;-101.631389;3366
351603;36.188611;-101.642778;3381
239902;36.384167;-102.133889;3752
359301;36.096111;-101.658889;3383
247609;36.299445;-102.133055;3713
248901;36.284722;-102.016944;3632
256601;36.1975;-102.007778;3596
256709;36.139445;-102.097222;3690
333101;36.496389;-101.993334;3626
334801;36.415001;-101.823611;3536
335303;36.499445;-101.641389;3323
335501;36.422778;-101.678333;3405
342403;36.295278;-101.846389;3512
349501;36.176111;-101.936945;3569
351604;36.208056;-101.660834;3392
240403;36.443889;-102.098611;3734
264303;36.093334;-102.006945;3621
264503;36.069444;-102.081944;3702
333501;36.441389;-101.918889;3527
333504;36.454167;-101.945;3530
333702;36.393611;-101.990278;3581
334501;36.457501;-101.815278;3533
341801;36.28;-101.945834;3578
239602;36.444167;-102.152223;3777
240601;36.440278;-102.026667;3630
335903;36.387222;-101.633055;3350
349101;36.2275;-101.99;3587
255301;36.241389;-102.133055;3722
248102;36.370278;-102.109167;3706
334102;36.481111;-101.849722;3453
341602;36.298889;-101.896667;3539
335101;36.469444;-101.749722;3455
341901;36.27;-101.916667;3550
256201;36.241389;-102.053056;3645
335201;36.477778;-101.696389;3384
350503;36.168333;-101.824722;3524
349401;36.198334;-101.972222;3570
349601;36.183334;-101.8825;3518
358509;36.0675;-101.792222;3485
341103;36.343056;-101.991389;3618
342802;36.277778;-101.823889;3506
255903;36.1538889;-102.1336111;3777
333502;36.418611;-101.954445;3562
247603;36.312778;-102.146389;3734
350601;36.183334;-101.787778;3498
357602;36.079722;-101.897222;3561
4.32E+14;43.2841679;-99.84178333;2198
4.31E+14;43.11833325;-101.6532036;3159
4.33E+14;43.50555482;-101.6620914;2855
4.32E+14;43.34555444;-101.3765376;2820
4.32E+14;43.25860823;-101.4745948;2940
4.31E+14;43.24277923;-99.77372596;2341
4.31E+14;43.24111663;-100.3323511;2483
4.31E+14;43.22611332;-99.86900586;2398
4.31E+14;43.18666667;-100.7497222;2852
4.31E+14;43.17277351;-101.9312619;3327
4.31E+14;43.17166783;-101.3537611;2956
4.31E+14;43.17166914;-101.2559837;2998
4.31E+14;43.17139002;-101.3565389;2959
4.31E+14;43.15722248;-101.4551495;2989
4.31E+14;43.1575;-100.7691667;2868
4.31E+14;43.14361111;-100.7488889;2858
4.31E+14;43.14305757;-101.3557055;2985
4.31E+14;43.14277797;-101.4945936;2998
4.31E+14;43.14277732;-101.6137597;3189
4.31E+14;43.1275022;-101.3776498;3038
4.31E+14;43.11888831;-101.7295921;3199
4.31E+14;43.11166586;-101.7665365;3199
4.31E+14;43.10389157;-101.3970939;3060
4.30E+14;43.06805281;-98.94314604;1930
4.30E+14;43.05334;-100.4156861;2620
4.30E+14;43.05083437;-101.7023688;3264
4.30E+14;43.03304782;-102.2137629;3491
4.30E+14;43.03138889;-100.8863889;2853
4.30E+14;43.03222878;-100.68875;2800
4.30E+14;43.0074859;-102.5221056;3296.41
4.30E+14;43.0027834;-99.9687296;2380
4.30E+14;43.0074859;-102.5221056;3296.45
4.31E+14;43.16361068;-101.4912606;2995
4.31E+14;43.17222811;-100.4101309;2530
4.31E+14;43.15806087;-100.7484748;2882
4.30E+14;43.05388889;-100.6222222;2772
4.31E+14;43.11055914;-99.86928359;2246
4.30E+14;43.03083973;-100.7868093;2903
4.32E+14;43.28722345;-99.85178361;2231
4.31E+14;43.19889144;-99.87178368;2390
4.31E+14;43.22500189;-99.81289352;2332
4.31E+14;43.19333407;-101.3362612;2978
4.31E+14;43.1427798;-101.3554277;2990
4.31E+14;43.11805556;-100.61;2823
4.31E+14;43.10361111;-100.8063889;2916
4.30E+14;43.02444902;-99.86706129;2253
4.26E+14;42.99889085;-101.7118124;3297
4.32E+14;43.40333452;-101.1373691;2640
4.31E+14;43.19889094;-99.79094864;2362
4.33E+14;43.46222166;-101.3757023;2611
4.32E+14;43.34555646;-101.1982036;2800
4.32E+14;43.25860885;-101.4301503;2933
4.31E+14;43.24944047;-101.8087617;3355
4.31E+14;43.19805576;-99.35649195;2150
4.31E+14;43.15833894;-100.6498604;2772
4.31E+14;43.15777436;-101.8909833;3287
4.31E+14;43.10111691;-100.7487524;2890
4.31E+14;43.15777547;-101.8120934;3263
4.31E+14;43.15639127;-99.76983717;2301
4.31E+14;43.14305757;-101.3559833;2990
4.31E+14;43.14417245;-100.6295818;2805
4.31E+14;43.14278112;-101.2554283;2960
4.31E+14;43.11750161;-101.4468158;3080
4.31E+14;43.12943475;-102.2648778;3447
4.31E+14;43.12916667;-100.7675;2909
4.31E+14;43.12916241;-101.988484;3290
4.31E+14;43.11333559;-101.4076495;3060
4.30E+14;43.0527753;-98.96259116;1943
4.30E+14;43.04722848;-100.7870871;2885
4.30E+14;43.04694779;-101.4857035;3200
4.30E+14;43.04056188;-100.7481967;2845
4.30E+14;43.40360969;-101.7237593;2729
4.30E+14;43.01028277;-99.89928404;2288
4.32E+14;43.26889209;-100.0867893;2430
4.31E+14;43.16833307;-99.27760033;2165
4.31E+14;43.14332963;-101.930428;3284
4.32E+14;43.38889056;-101.0784803;2610
4.31E+14;43.21444444;-101.2763889;3115
4.31E+14;43.21583311;-101.3559835;3030
4.33E+14;43.51555436;-102.0062623;2930
4.33E+14;43.4325011;-101.1179242;2576
4.31E+14;43.10361695;-100.7298629;2863
4.32E+14;43.33360669;-101.9745965;3418
4.31E+14;43.18361136;-99.35565867;2163
4.31E+14;43.14472783;-100.6890283;2770
4.30E+14;43.02583921;-100.104567;2430
4.30E+14;43.02472278;-99.33704785;2217
4.30E+14;43.05083926;-101.2684842;3050
4.31E+14;43.08944782;-101.3782051;3071
4.31E+14;43.08889155;-101.4348712;3090
1135209;34.48;-101.673889;3414
1117105;34.75;-101.964167;3690
1118405;34.69;-101.866389;3596
1118503;34.71;-101.805834;3545
1119401;34.69;-101.7225;3500
1120301;34.73;-101.537778;3389
1133201;34.47;-101.9375;3607
1133502;34.43;-101.954167;3620
1134501;34.45;-101.823611;3542
1134601;34.42;-101.758334;3481
1134801;34.41;-101.833334;3537
1134807;34.38;-101.795834;3517
1135305;34.46;-101.641667;3387
1135406;34.44;-101.726667;3449
1136708;34.38;-101.618889;3367
1142505;34.33;-101.811945;3497
1145407;34.33;-101.475833;3306
1118835;34.67;-101.828889;3564
1119212;34.72;-101.668889;3472
1119330;34.74;-101.652223;3449
1120508;34.69;-101.546389;3403
1120806;34.64;-101.550278;3384
1125403;34.56;-101.972778;3642
1126106;34.6;-101.862223;3555
1126908;34.51;-101.758334;3477
1127310;34.6;-101.652501;3419
1128302;34.6;-101.505278;3371
1135601;34.43;-101.663056;3402
1135805;34.38;-101.697778;3432
1136108;34.48;-101.610278;3349
1136801;34.42;-101.575;3362
1137112;34.47;-101.4925;3300
1141102;34.37;-101.972778;3580
1143202;34.35;-101.702778;3446
1143306;34.35;-101.649445;3384
1143501;34.32;-101.6975;3424
1144401;34.33;-101.610278;3371
1121102;34.746389;-101.492778;3350
1144602;34.317778;-101.540556;3335
1136402;34.448056;-101.608334;3377
1133103;34.464167;-101.990278;3649
1128501;34.576111;-101.581944;3391
1126607;34.558612;-101.770555;3491
1120401;34.683334;-101.616944;3440
1142315;34.354444;-101.758611;3482
1142316;34.340278;-101.754167;3480
1136901;34.396111;-101.531389;3332
1117701;34.639445;-101.990556;3694
1117401;34.690834;-101.961389;3674
1119618;34.679444;-101.660001;3453
1141404;34.319444;-101.973889;3550
1118702;34.661112;-101.873055;3577
1126403;34.55;-101.866389;3565
1126501;34.58;-101.808889;3526
1126508;34.54;-101.806112;3514
1133602;34.45;-101.881389;3577
1118301;34.719167;-101.766389;3542
1136802;34.39;-101.575;3354
2446402;33.2975;-102.348056;3402
2462901;33.018333;-102.262778;3207
2453101;33.220833;-102.466944;3447
2462103;33.105278;-102.374167;3332
2461507;33.044722;-102.419167;3333
2444301;33.358334;-102.521111;3537
2463202;33.083611;-102.188056;3190
2461103;33.118055;-102.463889;3392
2460903;33.003612;-102.508334;3380
2455505;33.181944;-102.174167;3243
2447801;33.272778;-102.205278;3275
2444601;33.323055;-102.518611;3506
2706103;32.961389;-102.338611;3238
2706101;32.994445;-102.358334;3266
2705301;32.961112;-102.39;3296
2707201;32.996667;-102.181389;3156
2453602;33.196389;-102.394167;3391
2453502;33.167222;-102.429722;3397
2452302;33.246111;-102.516944;3495
2452602;33.2;-102.507778;3464
2452803;33.14;-102.5725;3483
2453202;33.21;-102.428333;3407
2460202;33.09;-102.578333;3434
2461402;33.05;-102.4925;3363
2461604;33.07;-102.3975;3351
2707202;32.99;-102.196945;3181
2462203;33.119444;-102.313056;3299
2461702;33.020833;-102.464723;3357
2445603;33.29;-102.394445;3436
2447104;33.37;-102.248889;3388
2448702;33.26;-102.090556;3230
2452401;33.18;-102.592778;3511
2463402;33.08;-102.248889;3232
2463902;33.03;-102.134722;3155
2461506;33.071389;-102.433334;3333
2460801;33.002501;-102.5775;3409
2460501;33.050556;-102.543334;3431
2464403;33.051112;-102.085556;3142
2463603;33.065001;-102.157501;3169
2462404;33.050834;-102.351389;3288
2705101;32.977778;-102.47;3319
2707301;32.972222;-102.147222;3141
2707101;32.963612;-102.241111;3180
2705201;32.992778;-102.4225;3296
2447301;33.352778;-102.136945;3312
2448205;33.362501;-102.0825;3296
2447903;33.276389;-102.141667;3303
2455102;33.248611;-102.226667;3317
2454702;33.152501;-102.345834;3347
2462902;33.024722;-102.287778;3232
2462701;33.028611;-102.349722;3263
2461901;33.018055;-102.384167;3281
2456706;33.153334;-102.101389;3178
2455808;33.163889;-102.204445;3252
2464703;33.016389;-102.09;3113
2463201;33.1225;-102.188334;3210
2463803;33.034445;-102.1825;3172
2454501;33.198889;-102.325278;3327
2452301;33.214445;-102.528611;3484
2454401;33.185;-102.364445;3362
2454103;33.243611;-102.3725;3384
2447601;33.311667;-102.149445;3309
2445301;33.336945;-102.410278;3457
2444602;33.313889;-102.521389;3510
2448402;33.301112;-102.086389;3275
2455301;33.210278;-102.156945;3220
2455203;33.245834;-102.175;3276
2454912;33.166389;-102.250001;3305
2453701;33.150278;-102.481667;3417
2706210;33.000001;-102.306112;3237
2456101;33.225;-102.118611;3238
2462204;33.090556;-102.3175;3296
2462403;33.08;-102.343056;3293
2705302;32.959723;-102.385278;3300
2437904;33.384722;-102.383611;3453
2437703;33.385;-102.490278;3525
2444501;33.33;-102.565001;3539
2444202;33.359445;-102.545;3533
2444201;33.365001;-102.568333;3572
2440701;33.384722;-102.1175;3316
2439803;33.386667;-102.205278;3361
2438902;33.386667;-102.288889;3409
2447402;33.311667;-102.249445;3338
2446901;33.281667;-102.253889;3353
2446502;33.316667;-102.300834;3386
2446403;33.318333;-102.353889;3416
2446303;33.340556;-102.280278;3388
2446201;33.355556;-102.300556;3406
2446101;33.357778;-102.344167;3435
2445701;33.279444;-102.468611;3455
2445602;33.320278;-102.412501;3459
2445501;33.308889;-102.443056;3457
2444902;33.271111;-102.501667;3482
2462601;33.066111;-102.29111;3283
2452901;33.136945;-102.535278;3443
2455703;33.140834;-102.233334;3260
2452202;33.218333;-102.561112;3518
2454306;33.212501;-102.288889;3336
2454304;33.2425;-102.286945;3355
2460406;33.050278;-102.593611;3436
2462602;33.050834;-102.260834;3230
2455101;33.213334;-102.24;3307
2463401;33.065001;-102.213334;3201
2708203;32.963612;-102.081944;3133
2460303;33.108612;-102.510834;3427
2460302;33.108612;-102.537222;3443
2704310;32.965001;-102.513334;3371
2704201;32.978333;-102.560556;3367
2463301;33.083611;-102.149167;3185
2446102;33.354167;-102.362501;3437
2445902;33.259445;-102.404723;3418
2454301;33.239445;-102.256945;3328
2464101;33.123611;-102.100556;3160
2463321;33.123889;-102.134722;3169
2439904;33.376944;-102.152778;3325
2448401;33.324167;-102.102223;3294
2447501;33.311389;-102.171944;3318
2447202;33.333889;-102.186667;3324
2447201;33.352223;-102.205001;3331
2446802;33.283334;-102.314167;3385
2456403;33.196667;-102.098334;3205
2455401;33.184722;-102.225;3284
2454901;33.126667;-102.2875;3303
2454801;33.155556;-102.309167;3314
2454101;33.228333;-102.356112;3360
2453902;33.138334;-102.380833;3345
2453901;33.138334;-102.413334;3346
2453401;33.185834;-102.466389;3404
349;40.093327;-102.648551;4076
745;39.615814;-103.27476;5021.43
149862;39.652058;-102.878174;4462
348;40.100562;-102.601192;4022
347;40.086103;-102.655215;4080
49501;39.621774;-103.367431;5119
5703;39.703075;-103.200897;4848
1097;39.764572;-102.853775;4425
637;40.379151;-103.079102;4370
634;40.180815;-103.225773;4705
650;39.86304;-103.31133;4940.56
391;40.013042;-102.806045;4273.73
631;40.153038;-103.144106;4540.53
346;40.06472;-102.648269;4072
632;40.266092;-103.090494;4492.04
743;39.596558;-103.217312;4949.38
744;39.581385;-103.156609;4792.77
394;39.855265;-102.862713;4406.62
653;39.755547;-102.913554;4480.98
654;39.807775;-102.95106;4492.1
655;39.787213;-103.056617;4622.23
658;39.699442;-102.869107;4447.05
741;39.60017;-102.94244;4625.94
414;40.393326;-102.965223;4343.42
150563;40.169529;-102.812539;4210
1061;40.168571;-102.873796;4249
149837;40.162084;-102.821408;4225
397;40.132209;-102.884389;4275.96
149910;40.101096;-102.875699;4270
1055;40.125164;-102.910454;4308
149832;39.97335;-102.980392;4140
149671;39.942373;-102.935029;4418
149829;40.249621;-102.822517;4167
398;40.224475;-102.846155;4196
410;40.1861;-102.926339;4348.72
150537;39.935211;-102.930528;4400
150536;39.913228;-102.882546;4416
150559;39.913173;-102.891884;4420
395;39.90166;-102.882996;4383.02
698;39.662232;-102.846041;4403.03
149907;39.88524;-102.844092;4370
699;39.659954;-103.021792;4632.2
700;39.65542;-102.935229;4512.12
701;39.665899;-103.179229;4844.37
149859;39.684648;-102.915177;4495
39426;39.688887;-102.822719;4386.03
152226;39.690471;-102.812535;4356.28
149860;39.652648;-102.93537;4513
149928;39.625559;-102.93501;4568
149929;39.586482;-102.911591;4578
149930;39.595027;-102.8929;4545
149931;39.614896;-102.825622;4436
150572;39.648941;-102.988017;4602
149863;39.654702;-102.919259;4491
642;39.859153;-102.955771;4476.81
648;39.901717;-103.145468;4661.08
656;39.817761;-103.215773;4812.94
408;40.143317;-102.947715;4344.68
629;40.166653;-103.033835;4427.04
638;39.961101;-103.130223;4630.92
640;39.904162;-102.993284;4489.15
643;39.908604;-103.071335;4557.21
644;39.909434;-103.120223;4630.24
645;39.894154;-103.128009;4642.26
651;39.802772;-102.845503;4399
735;39.643205;-102.807092;4407.01
736;39.654622;-102.86179;4444.04
737;39.629816;-102.858651;4468.04
740;39.627481;-102.992181;4586.38
746;39.621177;-103.367758;5148.52
149876;39.615175;-102.817005;4433
659;39.700547;-102.98856;4606.17
660;39.741655;-103.044945;4620.23
663;39.703325;-103.273562;4937.45
399;40.29388;-102.872448;4266.88
